Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9609.042760000004,10128.185625147815
2010-12-03,9564.48558,10154.551691316252
2010-12-04,9567.739140000003,10154.551691316252
2010-12-05,9449.514380000006,10154.551691316252
2010-12-06,9779.390950000006,10141.368658232033
2010-12-07,10468.778660000009,10146.592277327172
2010-12-08,10434.46385000001,10184.15252841397
2010-12-09,10711.510810000009,10223.287663284498
2010-12-10,10693.91809000001,10284.644171043792
2010-12-11,31792.04893000002,10284.644171043792
2010-12-12,31669.295140000024,10284.644171043792
2010-12-13,31894.781160000013,10285.141132270615
2010-12-14,31957.17596000002,10294.51044790399
2010-12-15,31787.619100000014,10241.77730401716
2010-12-16,31871.214400000026,10305.123671492267
2010-12-17,29630.454060000033,10313.747043656123
2010-12-18,30134.345500000043,10313.747043656123
2010-12-19,30788.48389000004,10313.747043656123
2010-12-20,30791.863490000043,10340.030112979866
2010-12-21,30829.527430000035,10402.381554742762
2010-12-22,31269.89735000004,10437.536978473056
2010-12-23,32077.81297000004,10420.374242539992
2010-12-24,32573.340160000054,10420.374242539992
2010-12-25,32545.080360000054,10420.374242539992
2010-12-26,32608.900920000047,10420.374242539992
2010-12-27,33087.50393000005,10426.758772745341
2010-12-28,33211.385160000034,10434.801183579115
2010-12-29,33190.78459000004,10445.331410322699
2010-12-30,33226.72582000003,10429.577564483976
2010-12-31,33386.315150000024,10427.587713059555
2011-01-01,33037.34414000003,10427.587713059555
2011-01-02,32992.72418000003,10427.587713059555
2011-01-03,33213.696030000036,10545.574070709827
2011-01-04,33251.57580000005,10531.727079450831
2011-01-05,33176.60898000004,10584.461234887614
2011-01-06,39656.42175000005,10561.990871464763
2011-01-07,38164.47848000004,10542.5062967285
2011-01-08,64684.937700000046,10542.5062967285
2011-01-09,64662.70189000004,10542.5062967285
2011-01-10,64681.187370000036,10527.99635884468
2011-01-11,64665.71745000004,10567.214482268511
2011-01-12,65770.35934000001,10662.399517249889
2011-01-13,65746.00979000004,10644.158858759922
2011-01-14,65770.57459000005,10722.761099296973
2011-01-15,65751.80800000005,10722.761099296973
2011-01-16,65755.7322700001,10722.761099296973
2011-01-17,65883.34387000008,10722.761099296973
2011-01-18,65840.38513000008,10737.520027714876
2011-01-19,65814.10476000009,10628.902977406586
2011-01-20,65796.46991000013,10615.138982992285
2011-01-21,67072.85934000014,10640.759105691204
2011-01-22,66800.94708000017,10640.759105691204
2011-01-23,67841.13462000019,10640.759105691204
2011-01-24,67588.63393000019,10702.861556920017
2011-01-25,67547.64589000017,10705.681360208606
2011-01-26,66299.75953000017,10750.869046197093
2011-01-27,66480.91019000014,10774.99728195698
2011-01-28,65241.06423000013,10582.636357311238
2011-01-29,65283.29957000013,10582.636357311238
2011-01-30,65147.723870000125,10582.636357311238
2011-01-31,65029.48134000014,10663.726422049489
2011-02-01,65047.31112000013,10841.742390950849
2011-02-02,63215.250980000084,10812.225553956388
2011-02-03,60896.08672000009,10837.67969125731
2011-02-04,60205.17474000006,10868.93840069206
2011-02-05,60171.77015000008,10868.93840069206
2011-02-06,60095.07333000008,10868.93840069206
2011-02-07,60078.797240000065,10936.762443792792
2011-02-08,59971.70727000006,10982.530079561406
2011-02-09,60001.55316000005,10951.935328301432
2011-02-10,59936.62377000004,10960.143724533204
2011-02-11,59910.89971000004,11020.505306580288
2011-02-12,59910.89971000004,11020.505306580288
2011-02-13,59867.79007000005,11020.505306580288
2011-02-14,59847.44916000006,11046.78837590403
2011-02-15,59900.13964000006,11011.053002393612
2011-02-16,59589.059370000046,11079.9539482099
2011-02-17,59835.464760000046,11114.032469224632
2011-02-18,60022.10222000005,11135.423898540625
2011-02-19,59908.76836000004,11135.423898540625
2011-02-20,59680.86127000005,11135.423898540625
2011-02-21,59472.57926000004,11135.423898540625
2011-02-22,59589.86677000003,10906.829619316293
2011-02-23,58126.81855000003,10840.167507167118
2011-02-24,58063.76960000001,10829.388298180842
2011-02-25,57982.56389000001,10943.643935224964
2011-02-26,58229.44282000001,10943.643935224964
2011-02-27,58391.85108000002,10943.643935224964
2011-02-28,60404.591520000016,11004.502478498871
2011-03-01,61117.62104000003,10831.29515276057
2011-03-02,61050.21371000003,10848.789867781019
2011-03-03,61228.50376000002,11035.595202535626
2011-03-04,60925.68654000003,10954.174161968547
2011-03-05,60797.84682000003,10954.174161968547
2011-03-06,61236.758330000026,10954.174161968547
2011-03-07,61549.673300000046,10862.802852729406
2011-03-08,61541.04255000007,10959.728748601121
2011-03-09,71597.26024000005,10944.804854626565
2011-03-10,71624.85358000008,10738.265962893001
2011-03-11,71642.41286000008,10814.298402225504
2011-03-12,72511.98523000006,10814.298402225504
2011-03-13,73353.16068000006,10814.298402225504
2011-03-14,73303.59369000005,10748.879194772671
2011-03-15,73497.55908000004,10628.488001474501
2011-03-16,73459.56832000003,10421.286171407508
2011-03-17,73629.93056000005,10560.912948907857
2011-03-18,74064.93782000005,10606.432613983734
2011-03-19,74811.86736999999,10606.432613983734
2011-03-20,74902.47752,10606.432613983734
2011-03-21,75850.54916000005,10765.378984080911
2011-03-22,76172.93393000013,10727.155786369292
2011-03-23,75528.57721000015,10758.414495804043
2011-03-24,75211.03642000015,10858.906138433866
2011-03-25,77350.49394000016,10893.232630141336
2011-03-26,90328.59927000018,10893.232630141336
2011-03-27,91404.4497900002,10893.232630141336
2011-03-28,91359.55194000018,10863.299805664838
2011-03-29,91283.87672000016,10939.995191622163
2011-03-30,91181.69982000011,11013.125850662727
2011-03-31,91156.23057000016,10992.977317751685
2011-04-01,91014.61892000011,11047.535330923502
2011-04-02,91268.11933000012,11047.535330923502
2011-04-03,91385.47119000016,11047.535330923502
2011-04-04,91238.39168000012,11051.349048374348
2011-04-05,91066.1748000001,11049.359196949925
2011-04-06,91020.62529000008,11073.487432709811
2011-04-07,91047.08087000006,11056.655664314183
2011-04-08,91044.87209000003,11012.37990719321
2011-04-09,91064.96669000004,11012.37990719321
2011-04-10,91179.29848000004,11012.37990719321
2011-04-11,90967.74316000006,10981.61815069389
2011-04-12,91727.21675000004,10896.217407277969
2011-04-13,91800.02655000004,10898.290255547086
2011-04-14,91742.93387000008,10899.202192705994
2011-04-15,101505.1648000001,10941.98606288793
2011-04-16,101583.87510000014,10941.98606288793
2011-04-17,101591.31084000015,10941.98606288793
2011-04-18,101898.18101000016,10821.428884191762
2011-04-19,101952.00529000019,10883.44833857588
2011-04-20,102588.99625000016,11030.537568838483
2011-04-21,102609.53169000019,11088.743314063147
2011-04-22,102408.77821000015,11088.743314063147
2011-04-23,102470.03149000017,11088.743314063147
2011-04-24,102615.11382000016,11088.743314063147
2011-04-25,102577.2432200002,11071.082605353306
2011-04-26,102618.24594000015,11170.49632542622
2011-04-27,102889.38931000013,11240.310219951372
2011-04-28,103337.22082000008,11280.27428684472
2011-04-29,103326.32216000008,11306.22638863103
2011-04-30,103190.52953000007,11306.22638863103
2011-05-01,103791.09629000012,11306.22638863103
2011-05-02,104376.06398000018,11286.409843098769
2011-05-03,104342.2573800002,11248.269633940452
2011-05-04,105533.31053000024,11171.159272051043
2011-05-05,105910.71123000019,11069.838697398402
2011-05-06,105577.77918000016,11112.12459480356
2011-05-07,105551.29321000019,11112.12459480356
2011-05-08,105550.3417100002,11112.12459480356
2011-05-09,105500.69597000019,11162.619908281837
2011-05-10,105471.4339000002,11252.747309566073
2011-05-11,105475.3563800002,11127.712455244284
2011-05-12,105498.65851000018,11182.187471571406
2011-05-13,105479.44773000016,11091.977081733865
2011-05-14,105654.03009000019,11091.977081733865
2011-05-15,105651.04280000016,11091.977081733865
2011-05-16,112519.22532000014,11023.158112920924
2011-05-17,112939.84658000011,11019.095404935993
2011-05-18,112838.59713000011,11116.10531749375
2011-05-19,112825.95100000007,11140.315538548375
2011-05-20,112851.26042000008,11054.66581288976
2011-05-21,129959.43767000006,11054.66581288976
2011-05-22,130149.86849000008,11054.66581288976
2011-05-23,130369.75552000006,10922.8324556891
2011-05-24,130350.56695000008,10913.795119143115
2011-05-25,130541.77894000006,10948.535575232716
2011-05-26,130457.85172000006,10991.816398350085
2011-05-27,130360.55504000006,11036.673125092531
2011-05-28,130522.20488000002,11036.673125092531
2011-05-29,134405.60971999992,11036.673125092531
2011-05-30,134363.3005899999,11036.673125092531
2011-05-31,134311.89728999994,11153.581560185898
2011-06-01,162889.6552599999,10899.451174948686
2011-06-02,162761.59344999987,10886.101136625124
2011-06-03,162759.54060999985,10780.137904207424
2011-06-04,162695.2637199998,10780.137904207424
2011-06-05,162626.57274999982,10780.137904207424
2011-06-06,162775.38871999993,10664.141397981573
2011-06-07,163517.53041999994,10653.942130484033
2011-06-08,163398.8223399999,10609.335414117018
2011-06-09,163366.10400999992,10687.605675566681
2011-06-10,163463.24325999993,10538.194606500874
2011-06-11,163471.35950999983,10538.194606500874
2011-06-12,163705.69282999984,10538.194606500874
2011-06-13,163861.96533999982,10545.242091622438
2011-06-14,172029.16468999983,10678.236359933308
2011-06-15,171827.67404999989,10492.094991644872
2011-06-16,172879.70571999988,10510.50164382423
2011-06-17,173001.17613999985,10542.5062967285
2011-06-18,173516.26148999992,10542.5062967285
2011-06-19,173501.96090999994,10542.5062967285
2011-06-20,173491.79861999993,10599.38512886217
2011-06-21,173519.64051999993,10741.665724253111
2011-06-22,175515.98969999992,10672.183808815347
2011-06-23,175641.95953999995,10642.00301364611
2011-06-24,175708.76411999995,10517.217141567013
2011-06-25,175703.67505,10517.217141567013
2011-06-26,175720.55518999993,10517.217141567013
2011-06-27,188119.89006999985,10613.812078192686
2011-06-28,207410.03980999984,10751.201025284483
2011-06-29,209924.04113999975,10840.250504011814
2011-06-30,210118.72026999976,10949.94547687701
2011-07-01,210212.91316999972,11107.730927572587
2011-07-02,210215.50498999975,11107.730927572587
2011-07-03,210135.42973999985,11107.730927572587
2011-07-04,210126.50415999984,11107.730927572587
2011-07-05,210063.48477999985,11092.88901060138
2011-07-06,210086.90314999985,11103.999195416482
2011-07-07,210340.36091999977,11220.078698487028
2011-07-08,210205.55091999978,11141.974422435364
2011-07-09,212924.29805999977,11141.974422435364
2011-07-10,212910.45226999972,11141.974422435364
2011-07-11,212944.52799999976,10940.410167554246
2011-07-12,212945.8952799998,10891.905725341738
2011-07-13,213885.22127999988,10925.73424427243
2011-07-14,212996.24725999992,10852.355614539127
2011-07-15,220286.0585,10912.634208032907
2011-07-16,220174.37076999998,10912.634208032907
2011-07-17,220357.13927999992,10912.634208032907
2011-07-18,220441.08939999988,10823.915688551617
2011-07-19,221095.02958999985,11000.439770513942
2011-07-20,224422.41730999987,10993.060314596381
2011-07-21,225352.0860799999,11141.974422435364
2011-07-22,224764.21478999988,11152.089681538255
2011-07-23,224753.0370599999,11152.089681538255
2011-07-24,224704.90040999991,11152.089681538255
2011-07-25,224606.90642,11089.15828999523
2011-07-26,227907.51668,11043.637605078007
2011-07-27,228211.97277,10819.356035922647
2011-07-28,228179.13081999996,10784.366597590353
2011-07-29,228634.86847,10714.801685307893
2011-07-30,228786.63684,10714.801685307893
2011-07-31,228742.61389999997,10714.801685307893
2011-08-01,236131.24281,10670.524916636967
2011-08-02,236177.49116,10397.8218938224
2011-08-03,236428.34752999997,10449.974068087757
2011-08-04,235683.40446999983,9950.251641541196
2011-08-05,235126.5465199999,9944.531069510624
2011-08-06,235050.9107499999,9944.531069510624
2011-08-07,235435.97833999997,9944.531069510624
2011-08-08,235724.14711999998,9281.882570018042
2011-08-09,237152.58459,9721.907364400904
2011-08-10,247032.05304000012,9292.66178729571
2011-08-11,247456.52298000013,9722.819301559812
2011-08-12,247797.5177600001,9773.977561662912
2011-08-13,249347.9310400001,9773.977561662912
2011-08-14,249336.7344000001,9773.977561662912
2011-08-15,249343.49669000012,9986.899963760477
2011-08-16,249289.34875000012,9889.642088801374
2011-08-17,250531.07322000022,9899.011404434747
2011-08-18,255368.15224000023,9457.577711666154
2011-08-19,255093.11684000024,9315.629103653993
2011-08-20,258474.47660000031,9315.629103653993
2011-08-21,263321.7448400005,9315.629103653993
2011-08-22,266866.5112600005,9318.032919460544
2011-08-23,275281.8572900006,9637.500543438631
2011-08-24,280000.47103000066,9763.944287854762
2011-08-25,280735.8675700005,9611.963417584406
2011-08-26,280807.4052900008,9757.311778665282
2011-08-27,284932.46046000073,9757.311778665282
2011-08-28,289563.29537000065,9757.311778665282
2011-08-29,291451.38956000056,10033.248569150566
2011-08-30,291436.5832100006,10056.796855130324
2011-08-31,291357.5103300006,10106.296231346436
2011-09-01,291744.1147200007,9986.32001398035
2011-09-02,292399.5924000007,9733.846489530219
2011-09-03,293203.47948000074,9733.846489530219
2011-09-04,293070.1198700007,9733.846489530219
2011-09-05,293055.35210000083,9733.846489530219
2011-09-06,293009.923590001,9661.462785509126
2011-09-07,296383.529180001,9938.229527858577
2011-09-08,296026.251950001,9832.76324837631
2011-09-09,296037.949460001,9570.174464823287
2011-09-10,296105.3734600011,9570.174464823287
2011-09-11,296204.63015000115,9570.174464823287
2011-09-12,297506.33861000114,9636.837596813808
2011-09-13,297458.109690001,9724.726156139539
2011-09-14,303121.555480001,9855.813569870681
2011-09-15,303132.38625000115,10025.206158316792
2011-09-16,303096.68849000114,10082.416977829245
2011-09-17,303073.2698300013,10082.416977829245
2011-09-18,303064.0294600013,10082.416977829245
2011-09-19,304288.07128000114,9983.583207536456
2011-09-20,304433.4346000012,9967.000421383522
2011-09-21,304376.69864000124,9674.065868813217
2011-09-22,304491.81381000124,9365.626452646884
2011-09-23,304386.5693100013,9422.58828162525
2011-09-24,304393.3065800013,9422.58828162525
2011-09-25,304275.11289000115,9422.58828162525
2011-09-26,304020.6212800012,9642.475171999686
2011-09-27,303247.2821900012,9745.537635675402
2011-09-28,303223.1636500013,9543.891403790936
2011-09-29,303329.4653500011,9621.332724926388
2011-09-30,303450.3524800011,9381.048319398218
2011-10-01,303437.25927000114,9381.048319398218
2011-10-02,303450.1000000012,9381.048319398218
2011-10-03,303397.18608000124,9114.147845617572
2011-10-04,303444.9999200012,9319.11084201745
2011-10-05,303814.74685000104,9485.60266172158
2011-10-06,303820.9045000011,9659.22395184201
2011-10-07,306486.70662000123,9580.372720770874
2011-10-08,306895.6416800013,9580.372720770874
2011-10-09,307816.3004600012,9580.372720770874
2011-10-10,307879.93573000125,9907.302797511215
2011-10-11,308131.1963900012,9912.692402004353
2011-10-12,308110.69870000123,10009.784291565458
