Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9909.671563999998,10128.185625147815
2010-12-03,9893.360800000002,10154.551691316252
2010-12-04,9891.342584000004,10154.551691316252
2010-12-05,9896.722392000009,10154.551691316252
2010-12-06,9882.428466000008,10141.368658232033
2010-12-07,9783.645538000012,10146.592277327172
2010-12-08,9820.472122000014,10184.15252841397
2010-12-09,9688.283460000015,10223.287663284498
2010-12-10,9647.814550000014,10284.644171043792
2010-12-11,13780.742286000012,10284.644171043792
2010-12-12,13816.782078000017,10284.644171043792
2010-12-13,13728.534318000013,10285.141132270615
2010-12-14,13710.547852000007,10294.51044790399
2010-12-15,13667.415378000012,10241.77730401716
2010-12-16,13705.324028000015,10305.123671492267
2010-12-17,13524.516692000007,10313.747043656123
2010-12-18,13644.544034000011,10313.747043656123
2010-12-19,13658.560778000015,10313.747043656123
2010-12-20,13650.94542800002,10340.030112979866
2010-12-21,13642.94814000001,10402.381554742762
2010-12-22,13741.987482000011,10437.536978473056
2010-12-23,13835.533084000012,10420.374242539992
2010-12-24,13920.732736000027,10420.374242539992
2010-12-25,13913.194154000026,10420.374242539992
2010-12-26,13902.392656000027,10420.374242539992
2010-12-27,13888.651532000024,10426.758772745341
2010-12-28,13897.444362000031,10434.801183579115
2010-12-29,13875.798502000034,10445.331410322699
2010-12-30,13871.11849000004,10429.577564483976
2010-12-31,13887.634048000042,10427.587713059555
2011-01-01,13847.516582000042,10427.587713059555
2011-01-02,13768.63609600005,10427.587713059555
2011-01-03,13723.019052000043,10545.574070709827
2011-01-04,13729.492750000043,10531.727079450831
2011-01-05,13657.936062000039,10584.461234887614
2011-01-06,13466.289514000036,10561.990871464763
2011-01-07,13160.036534000037,10542.5062967285
2011-01-08,16007.063486000041,10542.5062967285
2011-01-09,15968.288532000037,10542.5062967285
2011-01-10,15919.289860000044,10527.99635884468
2011-01-11,15942.033000000049,10567.214482268511
2011-01-12,15866.71635600004,10662.399517249889
2011-01-13,15820.48839400003,10644.158858759922
2011-01-14,16753.850622000038,10722.761099296973
2011-01-15,16725.206810000032,10722.761099296973
2011-01-16,16697.621354000035,10722.761099296973
2011-01-17,16655.080526000052,10722.761099296973
2011-01-18,16623.75343400005,10737.520027714876
2011-01-19,16613.924018000056,10628.902977406586
2011-01-20,16588.552972000063,10615.138982992285
2011-01-21,16376.389280000049,10640.759105691204
2011-01-22,16362.413504000051,10640.759105691204
2011-01-23,16537.296296000062,10640.759105691204
2011-01-24,16466.381258000052,10702.861556920017
2011-01-25,16484.584284000044,10705.681360208606
2011-01-26,16294.044298000044,10750.869046197093
2011-01-27,16280.608604000046,10774.99728195698
2011-01-28,16044.689690000048,10582.636357311238
2011-01-29,16069.913174000052,10582.636357311238
2011-01-30,16024.101114000048,10582.636357311238
2011-01-31,15985.424390000042,10663.726422049489
2011-02-01,15984.066862000036,10841.742390950849
2011-02-02,15996.32120200004,10812.225553956388
2011-02-03,17528.04268600004,10837.67969125731
2011-02-04,18904.076928000042,10868.93840069206
2011-02-05,18865.37322000003,10868.93840069206
2011-02-06,18829.029384000023,10868.93840069206
2011-02-07,18809.668400000035,10936.762443792792
2011-02-08,18801.808842000028,10982.530079561406
2011-02-09,18652.87034200004,10951.935328301432
2011-02-10,18573.330488000018,10960.143724533204
2011-02-11,18551.984322000033,11020.505306580288
2011-02-12,18475.820352000028,11020.505306580288
2011-02-13,18502.580444000043,11020.505306580288
2011-02-14,18449.120154000044,11046.78837590403
2011-02-15,18424.31038600007,11011.053002393612
2011-02-16,18320.914200000057,11079.9539482099
2011-02-17,18352.889776000087,11114.032469224632
2011-02-18,18349.55713400008,11135.423898540625
2011-02-19,18346.81794000008,11135.423898540625
2011-02-20,18373.255756000068,11135.423898540625
2011-02-21,18333.113786000067,11135.423898540625
2011-02-22,18311.16159200008,10906.829619316293
2011-02-23,18332.161616000074,10840.167507167118
2011-02-24,18318.06598600008,10829.388298180842
2011-02-25,18334.334844000077,10943.643935224964
2011-02-26,18256.511108000068,10943.643935224964
2011-02-27,18228.937460000056,10943.643935224964
2011-02-28,18591.46933400004,11004.502478498871
2011-03-01,18525.43383600004,10831.29515276057
2011-03-02,18518.81853200003,10848.789867781019
2011-03-03,18513.028832000018,11035.595202535626
2011-03-04,18442.145810000016,10954.174161968547
2011-03-05,18411.91094600001,10954.174161968547
2011-03-06,18547.214842000023,10954.174161968547
2011-03-07,18626.452638000006,10862.802852729406
2011-03-08,18642.38568400001,10959.728748601121
2011-03-09,20555.467670000005,10944.804854626565
2011-03-10,20539.680773999997,10738.265962893001
2011-03-11,20537.620181999984,10814.298402225504
2011-03-12,20688.473099999992,10814.298402225504
2011-03-13,20809.319189999987,10814.298402225504
2011-03-14,20833.44510199997,10748.879194772671
2011-03-15,20834.010401999974,10628.488001474501
2011-03-16,20824.001677999964,10421.286171407508
2011-03-17,20826.33313399996,10560.912948907857
2011-03-18,20912.697431999957,10606.432613983734
2011-03-19,21014.964413999973,10606.432613983734
2011-03-20,21023.805547999982,10606.432613983734
2011-03-21,21230.80398199998,10765.378984080911
2011-03-22,21300.909861999968,10727.155786369292
2011-03-23,21150.464535999967,10758.414495804043
2011-03-24,21034.612125999975,10858.906138433866
2011-03-25,21395.88902799996,10893.232630141336
2011-03-26,23934.64945799997,10893.232630141336
2011-03-27,23915.64794999998,10893.232630141336
2011-03-28,23874.152951999986,10863.299805664838
2011-03-29,23852.42659399999,10939.995191622163
2011-03-30,23823.02510799999,11013.125850662727
2011-03-31,23827.563349999997,10992.977317751685
2011-04-01,23785.28133600002,11047.535330923502
2011-04-02,23809.51794400002,11047.535330923502
2011-04-03,23852.77115800001,11047.535330923502
2011-04-04,23790.545086,11051.349048374348
2011-04-05,23672.56635599999,11049.359196949925
2011-04-06,23667.42671799999,11073.487432709811
2011-04-07,23644.17345600001,11056.655664314183
2011-04-08,23635.168956000005,11012.37990719321
2011-04-09,23628.762870000013,11012.37990719321
2011-04-10,23690.80664600001,11012.37990719321
2011-04-11,23652.269696000007,10981.61815069389
2011-04-12,23736.621564,10896.217407277969
2011-04-13,23722.948638000005,10898.290255547086
2011-04-14,23713.38075399999,10899.202192705994
2011-04-15,23706.000988,10941.98606288793
2011-04-16,23723.290353999964,10941.98606288793
2011-04-17,23717.706809999967,10941.98606288793
2011-04-18,23766.681217999976,10821.428884191762
2011-04-19,23740.752023999976,10883.44833857588
2011-04-20,23777.240411999966,11030.537568838483
2011-04-21,23818.840549999943,11088.743314063147
2011-04-22,23757.35523199994,11088.743314063147
2011-04-23,23759.369251999946,11088.743314063147
2011-04-24,23754.005155999945,11088.743314063147
2011-04-25,23723.770867999945,11071.082605353306
2011-04-26,23675.93784399993,11170.49632542622
2011-04-27,23790.403141999937,11240.310219951372
2011-04-28,23924.702227999947,11280.27428684472
2011-04-29,23870.868497999927,11306.22638863103
2011-04-30,23832.996187999917,11306.22638863103
2011-05-01,23875.120229999917,11306.22638863103
2011-05-02,23916.557855999916,11286.409843098769
2011-05-03,23889.08045799992,11248.269633940452
2011-05-04,23878.919927999923,11171.159272051043
2011-05-05,23925.609781999945,11069.838697398402
2011-05-06,23898.88493599994,11112.12459480356
2011-05-07,23890.695915999946,11112.12459480356
2011-05-08,23880.017489999947,11112.12459480356
2011-05-09,23854.79021599995,11162.619908281837
2011-05-10,23830.41952599995,11252.747309566073
2011-05-11,23814.834565999958,11127.712455244284
2011-05-12,23806.560075999965,11182.187471571406
2011-05-13,23790.475795999962,11091.977081733865
2011-05-14,23869.74738799996,11091.977081733865
2011-05-15,23882.952843999967,11091.977081733865
2011-05-16,25150.63868199996,11023.158112920924
2011-05-17,25096.85062599996,11019.095404935993
2011-05-18,25302.359113999966,11116.10531749375
2011-05-19,25298.34343799998,11140.315538548375
2011-05-20,25538.67036999996,11054.66581288976
2011-05-21,28911.09820599995,11054.66581288976
2011-05-22,28913.666939999937,11054.66581288976
2011-05-23,28849.108099999947,10922.8324556891
2011-05-24,28844.862855999938,10913.795119143115
2011-05-25,28852.229661999936,10948.535575232716
2011-05-26,28785.20432999993,10991.816398350085
2011-05-27,28941.278709999937,11036.673125092531
2011-05-28,28996.077449999928,11036.673125092531
2011-05-29,29846.981261999936,11036.673125092531
2011-05-30,29825.256281999933,11036.673125092531
2011-05-31,29797.815367999927,11153.581560185898
2011-06-01,29674.320113999926,10899.451174948686
2011-06-02,29649.02072999993,10886.101136625124
2011-06-03,29605.032793999948,10780.137904207424
2011-06-04,29624.378587999938,10780.137904207424
2011-06-05,29583.21671999995,10780.137904207424
2011-06-06,29558.290739999957,10664.141397981573
2011-06-07,29550.98054399996,10653.942130484033
2011-06-08,29621.590261999925,10609.335414117018
2011-06-09,29631.917057999945,10687.605675566681
2011-06-10,29597.739403999938,10538.194606500874
2011-06-11,29573.61306599992,10538.194606500874
2011-06-12,29587.022745999926,10538.194606500874
2011-06-13,29558.40246999992,10545.242091622438
2011-06-14,30871.9753019999,10678.236359933308
2011-06-15,30902.790453999893,10492.094991644872
2011-06-16,30924.70257799989,10510.50164382423
2011-06-17,30952.127929999893,10542.5062967285
2011-06-18,30895.21185799991,10542.5062967285
2011-06-19,30838.28732799992,10542.5062967285
2011-06-20,30799.576433999904,10599.38512886217
2011-06-21,30768.795713999916,10741.665724253111
2011-06-22,30509.495109999927,10672.183808815347
2011-06-23,30520.84311199995,10642.00301364611
2011-06-24,30491.350337999957,10517.217141567013
2011-06-25,30440.18055399995,10517.217141567013
2011-06-26,30431.85267199995,10517.217141567013
2011-06-27,32782.258289999954,10613.812078192686
2011-06-28,34818.82066599997,10751.201025284483
2011-06-29,35000.41306799997,10840.250504011814
2011-06-30,34984.97854799995,10949.94547687701
2011-07-01,34948.11873199993,11107.730927572587
2011-07-02,34903.10123199991,11107.730927572587
2011-07-03,34874.11756599993,11107.730927572587
2011-07-04,34847.32358199995,11107.730927572587
2011-07-05,34802.72524399996,11092.88901060138
2011-07-06,34764.36379999997,11103.999195416482
2011-07-07,34736.281101999964,11220.078698487028
2011-07-08,34709.844435999985,11141.974422435364
2011-07-09,34649.953205999984,11141.974422435364
2011-07-10,34623.727633999995,11141.974422435364
2011-07-11,34586.32794200002,10940.410167554246
2011-07-12,34561.277546000034,10891.905725341738
2011-07-13,34533.07499600003,10925.73424427243
2011-07-14,34252.055312000026,10852.355614539127
2011-07-15,34186.49506600002,10912.634208032907
2011-07-16,34143.31531000005,10912.634208032907
2011-07-17,34106.61043800003,10912.634208032907
2011-07-18,34045.79980200008,10823.915688551617
2011-07-19,34302.610112000075,11000.439770513942
2011-07-20,34219.443406000064,10993.060314596381
2011-07-21,34196.6601240001,11141.974422435364
2011-07-22,33939.54831800012,11152.089681538255
2011-07-23,33889.484084000134,11152.089681538255
2011-07-24,33838.41549000013,11152.089681538255
2011-07-25,33753.601028000114,11089.15828999523
2011-07-26,34537.850362000136,11043.637605078007
2011-07-27,34427.98951600013,10819.356035922647
2011-07-28,34352.281074000144,10784.366597590353
2011-07-29,34339.33906400014,10714.801685307893
2011-07-30,34313.1243300001,10714.801685307893
2011-07-31,34282.322732000095,10714.801685307893
2011-08-01,34204.8695320001,10670.524916636967
2011-08-02,34169.25224000013,10397.8218938224
2011-08-03,34083.78991000014,10449.974068087757
2011-08-04,33873.98795000011,9950.251641541196
2011-08-05,33704.47370000011,9944.531069510624
2011-08-06,33599.643652000115,9944.531069510624
2011-08-07,33596.5942620001,9944.531069510624
2011-08-08,33577.99903800009,9281.882570018042
2011-08-09,33364.859126000105,9721.907364400904
2011-08-10,35289.477674000096,9292.66178729571
2011-08-11,35312.5571560001,9722.819301559812
2011-08-12,35258.89233400009,9773.977561662912
2011-08-13,35488.905516000115,9773.977561662912
2011-08-14,35476.374696000115,9773.977561662912
2011-08-15,35447.230368000135,9986.899963760477
2011-08-16,35397.60709000013,9889.642088801374
2011-08-17,35366.83305400012,9899.011404434747
