Date,SettlementPointPrice
2018-08-25 21:45:00,24.15
2018-08-25 22:00:00,22.19
2018-08-25 22:15:00,22.02
2018-08-25 22:30:00,22.52
2018-08-25 22:45:00,21.18
2018-08-25 23:00:00,20.3
2018-08-25 23:15:00,20.53
2018-08-25 23:30:00,20.56
2018-08-25 23:45:00,20.26
2018-08-26 00:00:00,19.88
2018-08-26 00:15:00,20.43
2018-08-26 00:30:00,20.92
2018-08-26 00:45:00,20.65
2018-08-26 01:00:00,20.2
2018-08-26 01:15:00,19.86
2018-08-26 01:30:00,19.73
2018-08-26 01:45:00,19.66
2018-08-26 02:00:00,19.61
2018-08-26 02:15:00,19.56
2018-08-26 02:30:00,19.37
2018-08-26 02:45:00,19.24
2018-08-26 03:00:00,19.03
2018-08-26 03:15:00,18.83
2018-08-26 03:30:00,18.58
2018-08-26 03:45:00,18.34
2018-08-26 04:00:00,18.19
2018-08-26 04:15:00,18.19
2018-08-26 04:30:00,18.05
2018-08-26 04:45:00,17.98
2018-08-26 05:00:00,17.88
2018-08-26 05:15:00,17.94
2018-08-26 05:30:00,17.83
2018-08-26 05:45:00,17.66
2018-08-26 06:00:00,17.61
2018-08-26 06:15:00,17.32
2018-08-26 06:30:00,17.22
2018-08-26 06:45:00,17.21
2018-08-26 07:00:00,16.87
2018-08-26 07:15:00,16.81
2018-08-26 07:30:00,16.8
2018-08-26 07:45:00,17.1
2018-08-26 08:00:00,17.46
2018-08-26 08:15:00,18.18
2018-08-26 08:30:00,18.55
2018-08-26 08:45:00,18.92
2018-08-26 09:00:00,18.39
2018-08-26 09:15:00,18.13
2018-08-26 09:30:00,18.27
2018-08-26 09:45:00,18.43
2018-08-26 10:00:00,18.18
2018-08-26 10:15:00,18.59
2018-08-26 10:30:00,19.37
2018-08-26 10:45:00,19.71
2018-08-26 11:00:00,19.97
2018-08-26 11:15:00,20.14
2018-08-26 11:30:00,20.84
2018-08-26 11:45:00,21.22
2018-08-26 12:00:00,21.23
2018-08-26 12:15:00,21.43
2018-08-26 12:30:00,22.32
2018-08-26 12:45:00,24.46
2018-08-26 13:00:00,27.1
2018-08-26 13:15:00,28.54
2018-08-26 13:30:00,29.22
2018-08-26 13:45:00,29.7
2018-08-26 14:00:00,30.04
2018-08-26 14:15:00,30.52
2018-08-26 14:30:00,31.67
2018-08-26 14:45:00,31.96
2018-08-26 15:00:00,32.72
2018-08-26 15:15:00,32.93
2018-08-26 15:30:00,33.77
2018-08-26 15:45:00,33.17
2018-08-26 16:00:00,32.92
2018-08-26 16:15:00,33.15
2018-08-26 16:30:00,33.4
2018-08-26 16:45:00,35.09
2018-08-26 17:00:00,33.83
2018-08-26 17:15:00,34.13
2018-08-26 17:30:00,33.7
2018-08-26 17:45:00,32.93
2018-08-26 18:00:00,32.74
2018-08-26 18:15:00,32.14
2018-08-26 18:30:00,31.3
2018-08-26 18:45:00,30.69
2018-08-26 19:00:00,30.31
2018-08-26 19:15:00,30.59
2018-08-26 19:30:00,30.65
2018-08-26 19:45:00,30.38
2018-08-26 20:00:00,30.24
2018-08-26 20:15:00,30.55
2018-08-26 20:30:00,30.97
2018-08-26 20:45:00,29.96
2018-08-26 21:00:00,27.4
2018-08-26 21:15:00,23.84
2018-08-26 21:30:00,21.14
2018-08-26 21:45:00,20.56
2018-08-26 22:00:00,20.5
2018-08-26 22:15:00,20.69
2018-08-26 22:30:00,20.53
2018-08-26 22:45:00,20.13
2018-08-26 23:00:00,19.98
2018-08-26 23:15:00,19.85
2018-08-26 23:30:00,19.48
2018-08-26 23:45:00,19.07
2018-08-27 00:00:00,18.61
2018-08-27 00:15:00,19.03
2018-08-27 00:30:00,18.11
2018-08-27 00:45:00,17.79
2018-08-27 01:00:00,17.57
2018-08-27 01:15:00,17.44
2018-08-27 01:30:00,17.33
2018-08-27 01:45:00,17.25
2018-08-27 02:00:00,17.19
2018-08-27 02:15:00,17.41
2018-08-27 02:30:00,17.29
2018-08-27 02:45:00,16.89
2018-08-27 03:00:00,16.27
2018-08-27 03:15:00,15.75
2018-08-27 03:30:00,15.72
2018-08-27 03:45:00,15.41
2018-08-27 04:00:00,16.35
2018-08-27 04:15:00,16.47
2018-08-27 04:30:00,16.38
2018-08-27 04:45:00,16.61
2018-08-27 05:00:00,16.83
2018-08-27 05:15:00,17.09
2018-08-27 05:30:00,17.67
2018-08-27 05:45:00,17.97
2018-08-27 06:00:00,18.36
2018-08-27 06:15:00,18.72
2018-08-27 06:30:00,19.15
2018-08-27 06:45:00,19.29
2018-08-27 07:00:00,19.18
2018-08-27 07:15:00,18.95
2018-08-27 07:30:00,18.86
2018-08-27 07:45:00,18.9
2018-08-27 08:00:00,18.9
2018-08-27 08:15:00,18.73
2018-08-27 08:30:00,18.87
2018-08-27 08:45:00,18.94
2018-08-27 09:00:00,18.9
2018-08-27 09:15:00,19.0
2018-08-27 09:30:00,18.96
2018-08-27 09:45:00,18.93
2018-08-27 10:00:00,18.84
2018-08-27 10:15:00,18.94
2018-08-27 10:30:00,19.17
2018-08-27 10:45:00,20.46
2018-08-27 11:00:00,20.8
2018-08-27 11:15:00,20.88
2018-08-27 11:30:00,22.05
2018-08-27 11:45:00,21.92
2018-08-27 12:00:00,24.61
2018-08-27 12:15:00,26.33
2018-08-27 12:30:00,29.03
2018-08-27 12:45:00,29.73
2018-08-27 13:00:00,30.0
2018-08-27 13:15:00,30.84
2018-08-27 13:30:00,31.98
2018-08-27 13:45:00,32.41
2018-08-27 14:00:00,34.0
2018-08-27 14:15:00,35.62
2018-08-27 14:30:00,35.61
2018-08-27 14:45:00,37.45
2018-08-27 15:00:00,39.33
2018-08-27 15:15:00,43.27
2018-08-27 15:30:00,63.03
2018-08-27 15:45:00,80.83
2018-08-27 16:00:00,44.45
2018-08-27 16:15:00,45.78
2018-08-27 16:30:00,44.96
2018-08-27 16:45:00,47.1
2018-08-27 17:00:00,45.69
2018-08-27 17:15:00,37.78
2018-08-27 17:30:00,35.11
2018-08-27 17:45:00,35.95
2018-08-27 18:00:00,35.7
2018-08-27 18:15:00,32.86
2018-08-27 18:30:00,31.9
2018-08-27 18:45:00,31.77
2018-08-27 19:00:00,30.8
2018-08-27 19:15:00,29.89
2018-08-27 19:30:00,29.05
2018-08-27 19:45:00,29.32
2018-08-27 20:00:00,28.81
2018-08-27 20:15:00,29.05
2018-08-27 20:30:00,28.47
2018-08-27 20:45:00,28.74
2018-08-27 21:00:00,27.47
2018-08-27 21:15:00,25.91
2018-08-27 21:30:00,24.08
2018-08-27 21:45:00,21.96
2018-08-27 22:00:00,21.91
2018-08-27 22:15:00,22.06
2018-08-27 22:30:00,23.21
2018-08-27 22:45:00,22.64
2018-08-27 23:00:00,21.09
2018-08-27 23:15:00,21.4
2018-08-27 23:30:00,20.66
2018-08-27 23:45:00,19.45
2018-08-28 00:00:00,18.64
2018-08-28 00:15:00,18.6
2018-08-28 00:30:00,18.27
2018-08-28 00:45:00,17.96
2018-08-28 01:00:00,17.53
2018-08-28 01:15:00,17.2
2018-08-28 01:30:00,16.84
2018-08-28 01:45:00,16.56
2018-08-28 02:00:00,16.13
2018-08-28 02:15:00,16.4
2018-08-28 02:30:00,15.89
2018-08-28 02:45:00,15.11
2018-08-28 03:00:00,15.53
2018-08-28 03:15:00,15.56
2018-08-28 03:30:00,15.29
2018-08-28 03:45:00,15.39
2018-08-28 04:00:00,15.5
2018-08-28 04:15:00,16.07
2018-08-28 04:30:00,16.44
2018-08-28 04:45:00,16.65
2018-08-28 05:00:00,16.84
2018-08-28 05:15:00,17.25
2018-08-28 05:30:00,17.65
2018-08-28 05:45:00,17.93
2018-08-28 06:00:00,18.49
2018-08-28 06:15:00,19.16
2018-08-28 06:30:00,19.31
2018-08-28 06:45:00,19.92
2018-08-28 07:00:00,19.65
2018-08-28 07:15:00,19.58
2018-08-28 07:30:00,19.54
2018-08-28 07:45:00,21.02
2018-08-28 08:00:00,21.38
2018-08-28 08:15:00,21.17
2018-08-28 08:30:00,20.4
2018-08-28 08:45:00,21.24
2018-08-28 09:00:00,21.74
2018-08-28 09:15:00,21.71
2018-08-28 09:30:00,20.66
2018-08-28 09:45:00,20.17
2018-08-28 10:00:00,21.36
2018-08-28 10:15:00,21.47
2018-08-28 10:30:00,21.91
2018-08-28 10:45:00,22.68
2018-08-28 11:00:00,22.13
2018-08-28 11:15:00,42.75
2018-08-28 11:30:00,31.8
2018-08-28 11:45:00,26.72
2018-08-28 12:00:00,24.51
2018-08-28 12:15:00,23.12
2018-08-28 12:30:00,27.78
2018-08-28 12:45:00,28.63
2018-08-28 13:00:00,31.6
2018-08-28 13:15:00,36.29
2018-08-28 13:30:00,37.1
2018-08-28 13:45:00,39.97
2018-08-28 14:00:00,65.53
2018-08-28 14:15:00,40.11
2018-08-28 14:30:00,34.11
2018-08-28 14:45:00,33.75
2018-08-28 15:00:00,34.07
2018-08-28 15:15:00,34.59
2018-08-28 15:30:00,34.42
2018-08-28 15:45:00,34.56
2018-08-28 16:00:00,35.61
2018-08-28 16:15:00,36.92
2018-08-28 16:30:00,37.06
2018-08-28 16:45:00,35.39
2018-08-28 17:00:00,36.3
2018-08-28 17:15:00,35.85
2018-08-28 17:30:00,35.46
2018-08-28 17:45:00,35.16
2018-08-28 18:00:00,34.68
2018-08-28 18:15:00,33.95
2018-08-28 18:30:00,33.62
2018-08-28 18:45:00,32.3
2018-08-28 19:00:00,32.12
2018-08-28 19:15:00,30.91
2018-08-28 19:30:00,30.43
2018-08-28 19:45:00,30.64
2018-08-28 20:00:00,30.26
2018-08-28 20:15:00,30.43
2018-08-28 20:30:00,29.44
2018-08-28 20:45:00,28.64
2018-08-28 21:00:00,27.62
2018-08-28 21:15:00,25.7
2018-08-28 21:30:00,23.59
2018-08-28 21:45:00,21.91
2018-08-28 22:00:00,20.97
2018-08-28 22:15:00,19.86
2018-08-28 22:30:00,19.97
2018-08-28 22:45:00,19.83
2018-08-28 23:00:00,19.72
2018-08-28 23:15:00,19.96
2018-08-28 23:30:00,19.61
2018-08-28 23:45:00,19.31
2018-08-29 00:00:00,19.29
2018-08-29 00:15:00,14.42
2018-08-29 00:30:00,19.43
2018-08-29 00:45:00,19.29
2018-08-29 01:00:00,19.17
2018-08-29 01:15:00,19.1
2018-08-29 01:30:00,18.96
2018-08-29 01:45:00,18.71
2018-08-29 02:00:00,18.49
2018-08-29 02:15:00,18.58
2018-08-29 02:30:00,18.52
2018-08-29 02:45:00,18.45
2018-08-29 03:00:00,18.46
2018-08-29 03:15:00,18.46
2018-08-29 03:30:00,18.32
2018-08-29 03:45:00,18.27
2018-08-29 04:00:00,18.33
2018-08-29 04:15:00,18.37
2018-08-29 04:30:00,18.46
2018-08-29 04:45:00,18.55
2018-08-29 05:00:00,18.7
2018-08-29 05:15:00,18.94
2018-08-29 05:30:00,19.27
2018-08-29 05:45:00,19.45
2018-08-29 06:00:00,19.69
2018-08-29 06:15:00,20.03
2018-08-29 06:30:00,20.39
2018-08-29 06:45:00,20.54
2018-08-29 07:00:00,20.55
2018-08-29 07:15:00,20.22
2018-08-29 07:30:00,20.17
2018-08-29 07:45:00,20.4
2018-08-29 08:00:00,20.55
2018-08-29 08:15:00,20.66
2018-08-29 08:30:00,21.93
2018-08-29 08:45:00,22.95
2018-08-29 09:00:00,21.19
2018-08-29 09:15:00,20.68
2018-08-29 09:30:00,21.17
2018-08-29 09:45:00,21.91
2018-08-29 10:00:00,22.71
2018-08-29 10:15:00,26.62
2018-08-29 10:30:00,28.63
2018-08-29 10:45:00,29.58
2018-08-29 11:00:00,29.85
2018-08-29 11:15:00,29.14
2018-08-29 11:30:00,30.04
2018-08-29 11:45:00,30.52
2018-08-29 12:00:00,31.54
2018-08-29 12:15:00,29.8
2018-08-29 12:30:00,30.46
2018-08-29 12:45:00,31.17
2018-08-29 13:00:00,32.24
2018-08-29 13:15:00,33.15
2018-08-29 13:30:00,34.67
2018-08-29 13:45:00,35.78
2018-08-29 14:00:00,37.07
2018-08-29 14:15:00,36.07
2018-08-29 14:30:00,35.98
2018-08-29 14:45:00,35.21
2018-08-29 15:00:00,36.29
2018-08-29 15:15:00,35.39
2018-08-29 15:30:00,35.22
2018-08-29 15:45:00,35.26
2018-08-29 16:00:00,36.28
2018-08-29 16:15:00,36.74
2018-08-29 16:30:00,37.96
2018-08-29 16:45:00,41.68
2018-08-29 17:00:00,39.7
2018-08-29 17:15:00,34.9
2018-08-29 17:30:00,34.99
2018-08-29 17:45:00,33.44
2018-08-29 18:00:00,33.6
2018-08-29 18:15:00,33.01
2018-08-29 18:30:00,32.77
2018-08-29 18:45:00,32.77
2018-08-29 19:00:00,32.41
2018-08-29 19:15:00,32.55
