hub,date,year,month,day,hour,price,predicted_price
HB_NORTH,2015-01-01,2015,1,1,1.0,22.4675,
HB_NORTH,2015-01-01,2015,1,1,2.0,22.305,
HB_NORTH,2015-01-01,2015,1,1,3.0,22.2025,
HB_NORTH,2015-01-01,2015,1,1,4.0,22.127499999999998,
HB_NORTH,2015-01-01,2015,1,1,5.0,22.155,
HB_NORTH,2015-01-01,2015,1,1,6.0,22.61,
HB_NORTH,2015-01-01,2015,1,1,7.0,23.38,
HB_NORTH,2015-01-01,2015,1,1,8.0,23.777500000000003,
HB_NORTH,2015-01-01,2015,1,1,9.0,24.46,
HB_NORTH,2015-01-01,2015,1,1,10.0,26.9925,
HB_NORTH,2015-01-01,2015,1,1,11.0,28.2075,
HB_NORTH,2015-01-01,2015,1,1,12.0,28.650000000000002,
HB_NORTH,2015-01-01,2015,1,1,13.0,27.7975,
HB_NORTH,2015-01-01,2015,1,1,14.0,26.419999999999998,
HB_NORTH,2015-01-01,2015,1,1,15.0,25.05,
HB_NORTH,2015-01-01,2015,1,1,16.0,24.8075,
HB_NORTH,2015-01-01,2015,1,1,17.0,25.712500000000002,
HB_NORTH,2015-01-01,2015,1,1,18.0,29.5125,
HB_NORTH,2015-01-01,2015,1,1,19.0,28.775,
HB_NORTH,2015-01-01,2015,1,1,20.0,27.695,
HB_NORTH,2015-01-01,2015,1,1,21.0,27.4625,
HB_NORTH,2015-01-01,2015,1,1,22.0,25.4375,
HB_NORTH,2015-01-01,2015,1,1,23.0,24.2275,26.667537689208984
HB_NORTH,2015-01-01,2015,1,1,24.0,22.8475,25.237838745117188
HB_NORTH,2015-01-02,2015,1,2,1.0,21.965,24.40093231201172
HB_NORTH,2015-01-02,2015,1,2,2.0,21.32,23.858226776123047
HB_NORTH,2015-01-02,2015,1,2,3.0,20.9375,23.553672790527344
HB_NORTH,2015-01-02,2015,1,2,4.0,20.919999999999998,23.696887969970703
HB_NORTH,2015-01-02,2015,1,2,5.0,21.245,24.271438598632812
HB_NORTH,2015-01-02,2015,1,2,6.0,21.945,25.294166564941406
HB_NORTH,2015-01-02,2015,1,2,7.0,22.62,26.210346221923828
HB_NORTH,2015-01-02,2015,1,2,8.0,23.66,27.740093231201172
HB_NORTH,2015-01-02,2015,1,2,9.0,24.6825,28.965431213378906
HB_NORTH,2015-01-02,2015,1,2,10.0,26.520000000000003,31.26782989501953
HB_NORTH,2015-01-02,2015,1,2,11.0,27.5025,31.694355010986328
HB_NORTH,2015-01-02,2015,1,2,12.0,26.572499999999998,29.563003540039062
HB_NORTH,2015-01-02,2015,1,2,13.0,25.177500000000002,27.860145568847656
HB_NORTH,2015-01-02,2015,1,2,14.0,24.895,27.970306396484375
HB_NORTH,2015-01-02,2015,1,2,15.0,24.5575,27.507770538330078
HB_NORTH,2015-01-02,2015,1,2,16.0,24.5925,27.89603042602539
HB_NORTH,2015-01-02,2015,1,2,17.0,25.285,28.969635009765625
HB_NORTH,2015-01-02,2015,1,2,18.0,28.409999999999997,33.16912078857422
HB_NORTH,2015-01-02,2015,1,2,19.0,27.244999999999997,30.07703399658203
HB_NORTH,2015-01-02,2015,1,2,20.0,28.127499999999998,31.858840942382812
HB_NORTH,2015-01-02,2015,1,2,21.0,26.905,29.222530364990234
HB_NORTH,2015-01-02,2015,1,2,22.0,25.477500000000003,27.676441192626953
HB_NORTH,2015-01-02,2015,1,2,23.0,24.349999999999998,26.853477478027344
HB_NORTH,2015-01-02,2015,1,2,24.0,22.802500000000002,25.006744384765625
HB_NORTH,2015-01-03,2015,1,3,1.0,22.9975,25.85616683959961
HB_NORTH,2015-01-03,2015,1,3,2.0,22.825000000000003,25.546722412109375
HB_NORTH,2015-01-03,2015,1,3,3.0,22.534999999999997,25.306617736816406
HB_NORTH,2015-01-03,2015,1,3,4.0,22.3975,25.389835357666016
HB_NORTH,2015-01-03,2015,1,3,5.0,22.695,25.851524353027344
HB_NORTH,2015-01-03,2015,1,3,6.0,23.4375,26.922588348388672
HB_NORTH,2015-01-03,2015,1,3,7.0,24.2375,28.01113510131836
HB_NORTH,2015-01-03,2015,1,3,8.0,25.477500000000003,29.70456314086914
HB_NORTH,2015-01-03,2015,1,3,9.0,28.139999999999997,33.272212982177734
HB_NORTH,2015-01-03,2015,1,3,10.0,28.7725,32.74645233154297
HB_NORTH,2015-01-03,2015,1,3,11.0,26.3325,28.493057250976562
HB_NORTH,2015-01-03,2015,1,3,12.0,23.7975,25.822792053222656
HB_NORTH,2015-01-03,2015,1,3,13.0,22.8525,25.360923767089844
HB_NORTH,2015-01-03,2015,1,3,14.0,21.28,23.315574645996094
HB_NORTH,2015-01-03,2015,1,3,15.0,20.2725,22.624221801757812
HB_NORTH,2015-01-03,2015,1,3,16.0,19.49,21.869014739990234
HB_NORTH,2015-01-03,2015,1,3,17.0,19.1225,21.40135955810547
HB_NORTH,2015-01-03,2015,1,3,18.0,21.380000000000003,24.912433624267578
HB_NORTH,2015-01-03,2015,1,3,19.0,23.0475,26.91617202758789
HB_NORTH,2015-01-03,2015,1,3,20.0,22.7925,26.148468017578125
HB_NORTH,2015-01-03,2015,1,3,21.0,22.435000000000002,25.82642364501953
HB_NORTH,2015-01-03,2015,1,3,22.0,22.122500000000002,25.125152587890625
HB_NORTH,2015-01-03,2015,1,3,23.0,21.822499999999998,24.549213409423828
HB_NORTH,2015-01-03,2015,1,3,24.0,20.8625,23.340282440185547
HB_NORTH,2015-01-04,2015,1,4,1.0,20.357499999999998,22.950641632080078
HB_NORTH,2015-01-04,2015,1,4,2.0,19.797500000000003,22.23257827758789
HB_NORTH,2015-01-04,2015,1,4,3.0,19.5825,22.046222686767578
HB_NORTH,2015-01-04,2015,1,4,4.0,19.7625,22.491172790527344
HB_NORTH,2015-01-04,2015,1,4,5.0,19.89,22.68624496459961
HB_NORTH,2015-01-04,2015,1,4,6.0,20.835,24.267284393310547
HB_NORTH,2015-01-04,2015,1,4,7.0,21.385,24.943378448486328
HB_NORTH,2015-01-04,2015,1,4,8.0,21.994999999999997,25.617576599121094
HB_NORTH,2015-01-04,2015,1,4,9.0,22.1625,25.524402618408203
HB_NORTH,2015-01-04,2015,1,4,10.0,22.497500000000002,25.778812408447266
HB_NORTH,2015-01-04,2015,1,4,11.0,22.799999999999997,26.010650634765625
HB_NORTH,2015-01-04,2015,1,4,12.0,22.915,25.95101547241211
