hub,date,year,month,day,hour,price,predicted_price
LZ_CPS,2015-01-01,2015,1,1,1.0,22.4675,
LZ_CPS,2015-01-01,2015,1,1,2.0,22.305000000000003,
LZ_CPS,2015-01-01,2015,1,1,3.0,22.2025,
LZ_CPS,2015-01-01,2015,1,1,4.0,22.127499999999998,
LZ_CPS,2015-01-01,2015,1,1,5.0,22.155,
LZ_CPS,2015-01-01,2015,1,1,6.0,22.610000000000003,
LZ_CPS,2015-01-01,2015,1,1,7.0,23.380000000000003,
LZ_CPS,2015-01-01,2015,1,1,8.0,23.777500000000003,
LZ_CPS,2015-01-01,2015,1,1,9.0,24.46,
LZ_CPS,2015-01-01,2015,1,1,10.0,26.99375,
LZ_CPS,2015-01-01,2015,1,1,11.0,28.64,
LZ_CPS,2015-01-01,2015,1,1,12.0,29.035,
LZ_CPS,2015-01-01,2015,1,1,13.0,28.3125,
LZ_CPS,2015-01-01,2015,1,1,14.0,26.8025,
LZ_CPS,2015-01-01,2015,1,1,15.0,25.3825,
LZ_CPS,2015-01-01,2015,1,1,16.0,25.12875,
LZ_CPS,2015-01-01,2015,1,1,17.0,26.017500000000002,
LZ_CPS,2015-01-01,2015,1,1,18.0,29.8675,
LZ_CPS,2015-01-01,2015,1,1,19.0,29.0675,
LZ_CPS,2015-01-01,2015,1,1,20.0,27.90625,
LZ_CPS,2015-01-01,2015,1,1,21.0,27.48,
LZ_CPS,2015-01-01,2015,1,1,22.0,25.4375,
LZ_CPS,2015-01-01,2015,1,1,23.0,24.22125,23.37384605407715
LZ_CPS,2015-01-01,2015,1,1,24.0,22.8475,22.03780746459961
LZ_CPS,2015-01-02,2015,1,2,1.0,21.965,21.379274368286133
LZ_CPS,2015-01-02,2015,1,2,2.0,21.319999999999997,20.78790283203125
LZ_CPS,2015-01-02,2015,1,2,3.0,20.9375,20.601465225219727
LZ_CPS,2015-01-02,2015,1,2,4.0,20.92,20.76479721069336
LZ_CPS,2015-01-02,2015,1,2,5.0,21.245,21.276845932006836
LZ_CPS,2015-01-02,2015,1,2,6.0,21.945000000000004,22.269573211669922
LZ_CPS,2015-01-02,2015,1,2,7.0,22.619999999999997,23.208860397338867
LZ_CPS,2015-01-02,2015,1,2,8.0,23.66,24.758176803588867
LZ_CPS,2015-01-02,2015,1,2,9.0,24.68,26.07933235168457
LZ_CPS,2015-01-02,2015,1,2,10.0,26.520000000000003,28.26093101501465
LZ_CPS,2015-01-02,2015,1,2,11.0,27.502499999999998,28.568302154541016
LZ_CPS,2015-01-02,2015,1,2,12.0,26.5775,26.5717716217041
LZ_CPS,2015-01-02,2015,1,2,13.0,25.192500000000003,24.710365295410156
LZ_CPS,2015-01-02,2015,1,2,14.0,24.897499999999997,24.6594181060791
LZ_CPS,2015-01-02,2015,1,2,15.0,24.557499999999997,24.578353881835938
LZ_CPS,2015-01-02,2015,1,2,16.0,24.5925,25.02621078491211
LZ_CPS,2015-01-02,2015,1,2,17.0,25.285,26.05447006225586
LZ_CPS,2015-01-02,2015,1,2,18.0,28.41125,30.126163482666016
LZ_CPS,2015-01-02,2015,1,2,19.0,27.342499999999994,27.80399513244629
LZ_CPS,2015-01-02,2015,1,2,20.0,28.127499999999998,28.518083572387695
LZ_CPS,2015-01-02,2015,1,2,21.0,26.905,26.04385757446289
LZ_CPS,2015-01-02,2015,1,2,22.0,25.4775,24.5164852142334
LZ_CPS,2015-01-02,2015,1,2,23.0,24.35,23.405855178833008
LZ_CPS,2015-01-02,2015,1,2,24.0,22.80375,21.88760757446289
LZ_CPS,2015-01-03,2015,1,3,1.0,22.997500000000002,22.526166915893555
LZ_CPS,2015-01-03,2015,1,3,2.0,22.825,22.40689468383789
LZ_CPS,2015-01-03,2015,1,3,3.0,22.535,22.52223777770996
LZ_CPS,2015-01-03,2015,1,3,4.0,22.3975,22.625455856323242
LZ_CPS,2015-01-03,2015,1,3,5.0,22.695,23.195613861083984
LZ_CPS,2015-01-03,2015,1,3,6.0,23.4375,24.26093864440918
LZ_CPS,2015-01-03,2015,1,3,7.0,24.23875,25.326061248779297
LZ_CPS,2015-01-03,2015,1,3,8.0,25.4775,26.867053985595703
LZ_CPS,2015-01-03,2015,1,3,9.0,28.140000000000004,30.008913040161133
LZ_CPS,2015-01-03,2015,1,3,10.0,28.7725,29.586490631103516
LZ_CPS,2015-01-03,2015,1,3,11.0,26.335,25.612247467041016
LZ_CPS,2015-01-03,2015,1,3,12.0,23.7975,22.650753021240234
LZ_CPS,2015-01-03,2015,1,3,13.0,22.92,22.122783660888672
LZ_CPS,2015-01-03,2015,1,3,14.0,21.28,20.61733627319336
LZ_CPS,2015-01-03,2015,1,3,15.0,20.2725,19.911455154418945
LZ_CPS,2015-01-03,2015,1,3,16.0,19.490000000000002,19.236248016357422
LZ_CPS,2015-01-03,2015,1,3,17.0,19.1225,19.212665557861328
LZ_CPS,2015-01-03,2015,1,3,18.0,21.38125,22.215824127197266
LZ_CPS,2015-01-03,2015,1,3,19.0,23.0475,24.37091827392578
LZ_CPS,2015-01-03,2015,1,3,20.0,22.799999999999997,24.6553897857666
LZ_CPS,2015-01-03,2015,1,3,21.0,22.435000000000002,23.664533615112305
LZ_CPS,2015-01-03,2015,1,3,22.0,22.122500000000002,22.56768798828125
LZ_CPS,2015-01-03,2015,1,3,23.0,21.8225,22.073678970336914
LZ_CPS,2015-01-03,2015,1,3,24.0,20.863750000000003,20.955293655395508
LZ_CPS,2015-01-04,2015,1,4,1.0,20.357499999999998,20.635404586791992
LZ_CPS,2015-01-04,2015,1,4,2.0,19.7975,20.068998336791992
LZ_CPS,2015-01-04,2015,1,4,3.0,19.5825,20.063945770263672
LZ_CPS,2015-01-04,2015,1,4,4.0,19.762499999999996,20.449687957763672
LZ_CPS,2015-01-04,2015,1,4,5.0,19.89,20.73428726196289
LZ_CPS,2015-01-04,2015,1,4,6.0,20.834999999999997,22.145723342895508
LZ_CPS,2015-01-04,2015,1,4,7.0,21.384999999999998,22.754695892333984
LZ_CPS,2015-01-04,2015,1,4,8.0,21.994999999999997,23.485614776611328
LZ_CPS,2015-01-04,2015,1,4,9.0,22.1625,23.224647521972656
LZ_CPS,2015-01-04,2015,1,4,10.0,22.4975,23.253536224365234
LZ_CPS,2015-01-04,2015,1,4,11.0,22.799999999999997,23.20857048034668
LZ_CPS,2015-01-04,2015,1,4,12.0,22.915,23.072050094604492
LZ_CPS,2015-01-04,2015,1,4,13.0,22.25,22.097789764404297
LZ_CPS,2015-01-04,2015,1,4,14.0,21.745000000000005,21.58747100830078
LZ_CPS,2015-01-04,2015,1,4,15.0,21.24,21.12769889831543
LZ_CPS,2015-01-04,2015,1,4,16.0,20.8775,20.986635208129883
LZ_CPS,2015-01-04,2015,1,4,17.0,20.875000000000004,21.170541763305664
LZ_CPS,2015-01-04,2015,1,4,18.0,22.28375,23.103836059570312
LZ_CPS,2015-01-04,2015,1,4,19.0,23.477500000000003,24.497142791748047
LZ_CPS,2015-01-04,2015,1,4,20.0,23.872500000000002,24.91159439086914
LZ_CPS,2015-01-04,2015,1,4,21.0,23.6875,24.16269874572754
LZ_CPS,2015-01-04,2015,1,4,22.0,22.747500000000002,22.484283447265625
LZ_CPS,2015-01-04,2015,1,4,23.0,21.672500000000003,21.040945053100586
LZ_CPS,2015-01-04,2015,1,4,24.0,20.862499999999997,20.148147583007812
LZ_CPS,2015-01-05,2015,1,5,1.0,20.602500000000003,19.999671936035156
LZ_CPS,2015-01-05,2015,1,5,2.0,20.217499999999998,19.737548828125
LZ_CPS,2015-01-05,2015,1,5,3.0,20.1325,19.990400314331055
LZ_CPS,2015-01-05,2015,1,5,4.0,20.395000000000003,20.61234474182129
LZ_CPS,2015-01-05,2015,1,5,5.0,20.755,21.328948974609375
LZ_CPS,2015-01-05,2015,1,5,6.0,22.78,24.174745559692383
