hub,date,year,month,day,hour,price,predicted_price
HB_SOUTH,2015-01-01,2015,1,1,1.0,22.4675,
HB_SOUTH,2015-01-01,2015,1,1,2.0,22.305,
HB_SOUTH,2015-01-01,2015,1,1,3.0,22.2025,
HB_SOUTH,2015-01-01,2015,1,1,4.0,22.127499999999998,
HB_SOUTH,2015-01-01,2015,1,1,5.0,22.155,
HB_SOUTH,2015-01-01,2015,1,1,6.0,22.61,
HB_SOUTH,2015-01-01,2015,1,1,7.0,23.38,
HB_SOUTH,2015-01-01,2015,1,1,8.0,23.777500000000003,
HB_SOUTH,2015-01-01,2015,1,1,9.0,24.46,
HB_SOUTH,2015-01-01,2015,1,1,10.0,26.9925,
HB_SOUTH,2015-01-01,2015,1,1,11.0,27.53,
HB_SOUTH,2015-01-01,2015,1,1,12.0,28.04,
HB_SOUTH,2015-01-01,2015,1,1,13.0,26.975,
HB_SOUTH,2015-01-01,2015,1,1,14.0,25.8125,
HB_SOUTH,2015-01-01,2015,1,1,15.0,24.53,
HB_SOUTH,2015-01-01,2015,1,1,16.0,24.3025,
HB_SOUTH,2015-01-01,2015,1,1,17.0,25.23,
HB_SOUTH,2015-01-01,2015,1,1,18.0,28.955000000000002,
HB_SOUTH,2015-01-01,2015,1,1,19.0,28.3175,
HB_SOUTH,2015-01-01,2015,1,1,20.0,27.36,
HB_SOUTH,2015-01-01,2015,1,1,21.0,27.4375,
HB_SOUTH,2015-01-01,2015,1,1,22.0,25.4375,
HB_SOUTH,2015-01-01,2015,1,1,23.0,24.652500000000003,23.642539978027344
HB_SOUTH,2015-01-01,2015,1,1,24.0,22.907500000000002,21.71309471130371
HB_SOUTH,2015-01-02,2015,1,2,1.0,21.987499999999997,21.67430877685547
HB_SOUTH,2015-01-02,2015,1,2,2.0,21.32,21.041664123535156
HB_SOUTH,2015-01-02,2015,1,2,3.0,20.9375,21.11294174194336
HB_SOUTH,2015-01-02,2015,1,2,4.0,20.919999999999998,21.136707305908203
HB_SOUTH,2015-01-02,2015,1,2,5.0,21.245,21.530536651611328
HB_SOUTH,2015-01-02,2015,1,2,6.0,21.945,22.102275848388672
HB_SOUTH,2015-01-02,2015,1,2,7.0,22.637500000000003,22.663516998291016
HB_SOUTH,2015-01-02,2015,1,2,8.0,23.6925,23.94597625732422
HB_SOUTH,2015-01-02,2015,1,2,9.0,24.7225,24.950698852539062
HB_SOUTH,2015-01-02,2015,1,2,10.0,26.6225,27.17457389831543
HB_SOUTH,2015-01-02,2015,1,2,11.0,27.627499999999998,27.786890029907227
HB_SOUTH,2015-01-02,2015,1,2,12.0,26.642500000000002,26.583263397216797
HB_SOUTH,2015-01-02,2015,1,2,13.0,25.1475,24.74795150756836
HB_SOUTH,2015-01-02,2015,1,2,14.0,24.89,24.38728141784668
HB_SOUTH,2015-01-02,2015,1,2,15.0,24.5575,23.871810913085938
HB_SOUTH,2015-01-02,2015,1,2,16.0,24.5925,24.436269760131836
HB_SOUTH,2015-01-02,2015,1,2,17.0,25.285,25.192228317260742
HB_SOUTH,2015-01-02,2015,1,2,18.0,28.409999999999997,28.70640754699707
HB_SOUTH,2015-01-02,2015,1,2,19.0,27.092499999999998,26.81667137145996
HB_SOUTH,2015-01-02,2015,1,2,20.0,28.127499999999998,28.86092185974121
HB_SOUTH,2015-01-02,2015,1,2,21.0,26.905,25.580032348632812
HB_SOUTH,2015-01-02,2015,1,2,22.0,25.477500000000003,24.616029739379883
HB_SOUTH,2015-01-02,2015,1,2,23.0,24.349999999999998,22.949377059936523
HB_SOUTH,2015-01-02,2015,1,2,24.0,22.802500000000002,21.803417205810547
