hub,date,year,month,day,hour,price,predicted_price
LZ_HOUSTON,2015-01-01,2015,1,1,1.0,22.4675,
LZ_HOUSTON,2015-01-01,2015,1,1,2.0,22.305000000000003,
LZ_HOUSTON,2015-01-01,2015,1,1,3.0,22.2025,
LZ_HOUSTON,2015-01-01,2015,1,1,4.0,22.127499999999998,
LZ_HOUSTON,2015-01-01,2015,1,1,5.0,22.155,
LZ_HOUSTON,2015-01-01,2015,1,1,6.0,22.610000000000003,
LZ_HOUSTON,2015-01-01,2015,1,1,7.0,23.380000000000003,
LZ_HOUSTON,2015-01-01,2015,1,1,8.0,23.777500000000003,
LZ_HOUSTON,2015-01-01,2015,1,1,9.0,24.46,
LZ_HOUSTON,2015-01-01,2015,1,1,10.0,26.99375,
LZ_HOUSTON,2015-01-01,2015,1,1,11.0,27.9525,
LZ_HOUSTON,2015-01-01,2015,1,1,12.0,28.4225,
LZ_HOUSTON,2015-01-01,2015,1,1,13.0,27.49,
LZ_HOUSTON,2015-01-01,2015,1,1,14.0,26.194999999999993,
LZ_HOUSTON,2015-01-01,2015,1,1,15.0,24.857499999999995,
LZ_HOUSTON,2015-01-01,2015,1,1,16.0,24.617499999999996,
LZ_HOUSTON,2015-01-01,2015,1,1,17.0,25.53,
LZ_HOUSTON,2015-01-01,2015,1,1,18.0,29.306249999999995,
LZ_HOUSTON,2015-01-01,2015,1,1,19.0,28.605,
LZ_HOUSTON,2015-01-01,2015,1,1,20.0,27.567500000000003,
LZ_HOUSTON,2015-01-01,2015,1,1,21.0,27.452500000000004,
LZ_HOUSTON,2015-01-01,2015,1,1,22.0,25.4375,
LZ_HOUSTON,2015-01-01,2015,1,1,23.0,24.23,22.257461547851562
LZ_HOUSTON,2015-01-01,2015,1,1,24.0,22.8475,21.5457763671875
LZ_HOUSTON,2015-01-02,2015,1,2,1.0,21.965,21.398561477661133
LZ_HOUSTON,2015-01-02,2015,1,2,2.0,21.319999999999997,20.60089111328125
LZ_HOUSTON,2015-01-02,2015,1,2,3.0,20.9375,20.36520767211914
LZ_HOUSTON,2015-01-02,2015,1,2,4.0,20.92,20.42807388305664
LZ_HOUSTON,2015-01-02,2015,1,2,5.0,21.245,21.132753372192383
LZ_HOUSTON,2015-01-02,2015,1,2,6.0,21.945000000000004,22.268491744995117
LZ_HOUSTON,2015-01-02,2015,1,2,7.0,22.619999999999997,23.16902732849121
LZ_HOUSTON,2015-01-02,2015,1,2,8.0,23.66,24.3764705657959
LZ_HOUSTON,2015-01-02,2015,1,2,9.0,24.6825,25.226028442382812
LZ_HOUSTON,2015-01-02,2015,1,2,10.0,26.520000000000003,27.478092193603516
LZ_HOUSTON,2015-01-02,2015,1,2,11.0,27.502499999999998,27.891298294067383
LZ_HOUSTON,2015-01-02,2015,1,2,12.0,26.57,25.707487106323242
LZ_HOUSTON,2015-01-02,2015,1,2,13.0,25.1675,23.493099212646484
LZ_HOUSTON,2015-01-02,2015,1,2,14.0,24.8925,23.76689910888672
LZ_HOUSTON,2015-01-02,2015,1,2,15.0,24.557499999999997,24.411178588867188
LZ_HOUSTON,2015-01-02,2015,1,2,16.0,24.5925,25.493925094604492
LZ_HOUSTON,2015-01-02,2015,1,2,17.0,25.285,26.469919204711914
LZ_HOUSTON,2015-01-02,2015,1,2,18.0,28.41,30.600444793701172
LZ_HOUSTON,2015-01-02,2015,1,2,19.0,27.18625,26.7835693359375
LZ_HOUSTON,2015-01-02,2015,1,2,20.0,28.128749999999997,27.190933227539062
LZ_HOUSTON,2015-01-02,2015,1,2,21.0,26.905,24.210134506225586
LZ_HOUSTON,2015-01-02,2015,1,2,22.0,25.4775,23.09439468383789
LZ_HOUSTON,2015-01-02,2015,1,2,23.0,24.35,22.105514526367188
LZ_HOUSTON,2015-01-02,2015,1,2,24.0,22.80375,21.447635650634766
LZ_HOUSTON,2015-01-03,2015,1,3,1.0,22.997500000000002,22.425378799438477
LZ_HOUSTON,2015-01-03,2015,1,3,2.0,22.825,22.341188430786133
LZ_HOUSTON,2015-01-03,2015,1,3,3.0,22.535,22.178316116333008
LZ_HOUSTON,2015-01-03,2015,1,3,4.0,22.3975,21.73179817199707
LZ_HOUSTON,2015-01-03,2015,1,3,5.0,22.695,22.263246536254883
LZ_HOUSTON,2015-01-03,2015,1,3,6.0,23.4375,23.408964157104492
LZ_HOUSTON,2015-01-03,2015,1,3,7.0,24.23875,24.63949966430664
LZ_HOUSTON,2015-01-03,2015,1,3,8.0,25.4775,26.159929275512695
LZ_HOUSTON,2015-01-03,2015,1,3,9.0,28.140000000000004,29.603750228881836
LZ_HOUSTON,2015-01-03,2015,1,3,10.0,28.77375,29.221908569335938
LZ_HOUSTON,2015-01-03,2015,1,3,11.0,26.3325,24.965822219848633
LZ_HOUSTON,2015-01-03,2015,1,3,12.0,23.7975,21.25369644165039
LZ_HOUSTON,2015-01-03,2015,1,3,13.0,22.797500000000003,21.219953536987305
LZ_HOUSTON,2015-01-03,2015,1,3,14.0,21.28,20.895729064941406
LZ_HOUSTON,2015-01-03,2015,1,3,15.0,20.2725,20.752628326416016
LZ_HOUSTON,2015-01-03,2015,1,3,16.0,19.490000000000002,19.741243362426758
LZ_HOUSTON,2015-01-03,2015,1,3,17.0,19.1225,19.17366600036621
LZ_HOUSTON,2015-01-03,2015,1,3,18.0,21.38125,22.013092041015625
