hub,date,year,month,day,hour,price,predicted_price
HB_WEST,2015-01-01,2015,1,1,1.0,22.4675,
HB_WEST,2015-01-01,2015,1,1,2.0,22.305,
HB_WEST,2015-01-01,2015,1,1,3.0,22.2025,
HB_WEST,2015-01-01,2015,1,1,4.0,22.127499999999998,
HB_WEST,2015-01-01,2015,1,1,5.0,22.155,
HB_WEST,2015-01-01,2015,1,1,6.0,22.61,
HB_WEST,2015-01-01,2015,1,1,7.0,23.38,
HB_WEST,2015-01-01,2015,1,1,8.0,23.777500000000003,
HB_WEST,2015-01-01,2015,1,1,9.0,24.46,
HB_WEST,2015-01-01,2015,1,1,10.0,26.9925,
HB_WEST,2015-01-01,2015,1,1,11.0,28.2725,
HB_WEST,2015-01-01,2015,1,1,12.0,28.7075,
HB_WEST,2015-01-01,2015,1,1,13.0,27.872500000000002,
HB_WEST,2015-01-01,2015,1,1,14.0,26.4775,
HB_WEST,2015-01-01,2015,1,1,15.0,25.099999999999998,
HB_WEST,2015-01-01,2015,1,1,16.0,24.8575,
HB_WEST,2015-01-01,2015,1,1,17.0,25.7575,
HB_WEST,2015-01-01,2015,1,1,18.0,29.567500000000003,
HB_WEST,2015-01-01,2015,1,1,19.0,28.817500000000003,
HB_WEST,2015-01-01,2015,1,1,20.0,27.725,
HB_WEST,2015-01-01,2015,1,1,21.0,27.465,
HB_WEST,2015-01-01,2015,1,1,22.0,25.4375,
HB_WEST,2015-01-01,2015,1,1,23.0,24.2275,24.426437377929688
HB_WEST,2015-01-01,2015,1,1,24.0,22.8475,23.805288314819336
HB_WEST,2015-01-02,2015,1,2,1.0,21.965,23.536956787109375
HB_WEST,2015-01-02,2015,1,2,2.0,21.32,23.103727340698242
HB_WEST,2015-01-02,2015,1,2,3.0,20.9375,22.599241256713867
HB_WEST,2015-01-02,2015,1,2,4.0,20.919999999999998,22.274934768676758
HB_WEST,2015-01-02,2015,1,2,5.0,21.245,22.436662673950195
HB_WEST,2015-01-02,2015,1,2,6.0,21.945,23.341304779052734
HB_WEST,2015-01-02,2015,1,2,7.0,22.62,24.24479866027832
HB_WEST,2015-01-02,2015,1,2,8.0,23.66,25.611108779907227
HB_WEST,2015-01-02,2015,1,2,9.0,24.6825,26.81584930419922
HB_WEST,2015-01-02,2015,1,2,10.0,26.520000000000003,29.140287399291992
HB_WEST,2015-01-02,2015,1,2,11.0,27.5025,29.793428421020508
HB_WEST,2015-01-02,2015,1,2,12.0,26.572499999999998,27.564645767211914
HB_WEST,2015-01-02,2015,1,2,13.0,25.177500000000002,25.229995727539062
HB_WEST,2015-01-02,2015,1,2,14.0,24.895,25.50672721862793
HB_WEST,2015-01-02,2015,1,2,15.0,24.5575,26.061447143554688
HB_WEST,2015-01-02,2015,1,2,16.0,24.5925,27.092288970947266
HB_WEST,2015-01-02,2015,1,2,17.0,25.285,28.461217880249023
HB_WEST,2015-01-02,2015,1,2,18.0,28.409999999999997,32.77545166015625
HB_WEST,2015-01-02,2015,1,2,19.0,27.26,29.047969818115234
HB_WEST,2015-01-02,2015,1,2,20.0,28.127499999999998,28.62434959411621
HB_WEST,2015-01-02,2015,1,2,21.0,26.905,26.185087203979492
HB_WEST,2015-01-02,2015,1,2,22.0,25.477500000000003,24.97686004638672
HB_WEST,2015-01-02,2015,1,2,23.0,24.349999999999998,24.69478988647461
HB_WEST,2015-01-02,2015,1,2,24.0,22.802500000000002,23.6170597076416
HB_WEST,2015-01-03,2015,1,3,1.0,22.9975,24.739532470703125
HB_WEST,2015-01-03,2015,1,3,2.0,22.825000000000003,24.794841766357422
