hub,date,year,month,day,hour,price,predicted_price
LZ_RAYBN,2015-01-01,2015,1,1,1.0,22.4675,
LZ_RAYBN,2015-01-01,2015,1,1,2.0,22.305000000000003,
LZ_RAYBN,2015-01-01,2015,1,1,3.0,22.2025,
LZ_RAYBN,2015-01-01,2015,1,1,4.0,22.127499999999998,
LZ_RAYBN,2015-01-01,2015,1,1,5.0,22.155,
LZ_RAYBN,2015-01-01,2015,1,1,6.0,22.610000000000003,
LZ_RAYBN,2015-01-01,2015,1,1,7.0,23.380000000000003,
LZ_RAYBN,2015-01-01,2015,1,1,8.0,23.777500000000003,
LZ_RAYBN,2015-01-01,2015,1,1,9.0,24.46,
LZ_RAYBN,2015-01-01,2015,1,1,10.0,26.99375,
LZ_RAYBN,2015-01-01,2015,1,1,11.0,28.2075,
LZ_RAYBN,2015-01-01,2015,1,1,12.0,28.649999999999995,
LZ_RAYBN,2015-01-01,2015,1,1,13.0,27.7975,
LZ_RAYBN,2015-01-01,2015,1,1,14.0,26.42,
LZ_RAYBN,2015-01-01,2015,1,1,15.0,25.05,
LZ_RAYBN,2015-01-01,2015,1,1,16.0,24.807499999999997,
LZ_RAYBN,2015-01-01,2015,1,1,17.0,25.7125,
LZ_RAYBN,2015-01-01,2015,1,1,18.0,29.516250000000007,
LZ_RAYBN,2015-01-01,2015,1,1,19.0,28.775,
LZ_RAYBN,2015-01-01,2015,1,1,20.0,27.694999999999997,
LZ_RAYBN,2015-01-01,2015,1,1,21.0,27.46125,
LZ_RAYBN,2015-01-01,2015,1,1,22.0,25.4375,
LZ_RAYBN,2015-01-01,2015,1,1,23.0,24.2275,23.712377548217773
LZ_RAYBN,2015-01-01,2015,1,1,24.0,22.8475,22.97593116760254
LZ_RAYBN,2015-01-02,2015,1,2,1.0,21.965,22.324810028076172
LZ_RAYBN,2015-01-02,2015,1,2,2.0,21.319999999999997,21.717042922973633
LZ_RAYBN,2015-01-02,2015,1,2,3.0,20.9375,21.257482528686523
LZ_RAYBN,2015-01-02,2015,1,2,4.0,20.92,21.222095489501953
LZ_RAYBN,2015-01-02,2015,1,2,5.0,21.245,21.58086395263672
LZ_RAYBN,2015-01-02,2015,1,2,6.0,21.945000000000004,22.424564361572266
LZ_RAYBN,2015-01-02,2015,1,2,7.0,22.619999999999997,23.27155876159668
LZ_RAYBN,2015-01-02,2015,1,2,8.0,23.66,24.821378707885742
LZ_RAYBN,2015-01-02,2015,1,2,9.0,24.6825,26.22170066833496
LZ_RAYBN,2015-01-02,2015,1,2,10.0,26.520000000000003,28.82589340209961
LZ_RAYBN,2015-01-02,2015,1,2,11.0,27.503749999999997,29.635759353637695
LZ_RAYBN,2015-01-02,2015,1,2,12.0,26.572499999999998,27.760791778564453
LZ_RAYBN,2015-01-02,2015,1,2,13.0,25.177500000000002,25.905635833740234
LZ_RAYBN,2015-01-02,2015,1,2,14.0,24.895,25.81498146057129
LZ_RAYBN,2015-01-02,2015,1,2,15.0,24.557499999999997,25.57764434814453
LZ_RAYBN,2015-01-02,2015,1,2,16.0,24.5925,26.12923240661621
LZ_RAYBN,2015-01-02,2015,1,2,17.0,25.285,27.424861907958984
LZ_RAYBN,2015-01-02,2015,1,2,18.0,28.41125,31.97574806213379
LZ_RAYBN,2015-01-02,2015,1,2,19.0,27.24375,28.612951278686523
LZ_RAYBN,2015-01-02,2015,1,2,20.0,28.127499999999998,29.39946746826172
LZ_RAYBN,2015-01-02,2015,1,2,21.0,26.905,26.82408905029297
LZ_RAYBN,2015-01-02,2015,1,2,22.0,25.4775,24.547115325927734
LZ_RAYBN,2015-01-02,2015,1,2,23.0,24.35125,23.88983917236328
LZ_RAYBN,2015-01-02,2015,1,2,24.0,22.8025,22.620464324951172
LZ_RAYBN,2015-01-03,2015,1,3,1.0,22.997500000000002,23.918928146362305
LZ_RAYBN,2015-01-03,2015,1,3,2.0,22.825,23.8579158782959
LZ_RAYBN,2015-01-03,2015,1,3,3.0,22.535,23.350242614746094
LZ_RAYBN,2015-01-03,2015,1,3,4.0,22.3975,23.18528175354004
LZ_RAYBN,2015-01-03,2015,1,3,5.0,22.695,23.427906036376953
LZ_RAYBN,2015-01-03,2015,1,3,6.0,23.4375,24.380874633789062
LZ_RAYBN,2015-01-03,2015,1,3,7.0,24.2375,25.459915161132812
LZ_RAYBN,2015-01-03,2015,1,3,8.0,25.4775,27.318838119506836
LZ_RAYBN,2015-01-03,2015,1,3,9.0,28.140000000000004,31.152870178222656
LZ_RAYBN,2015-01-03,2015,1,3,10.0,28.7725,30.81427764892578
LZ_RAYBN,2015-01-03,2015,1,3,11.0,26.3325,26.71595001220703
LZ_RAYBN,2015-01-03,2015,1,3,12.0,23.7975,23.569835662841797
