,Time,Return,Drawdown
0,December 2010,0.467726303000002,-0.011009712400000171
1,January 2011,0.43802437748389045,-0.0006109198044560761
2,February 2011,-0.04419646300795069,-0.06725300395294712
3,March 2011,0.2970660229250975,-0.0031623985682327485
4,April 2011,0.09293551139842414,-0.0003577903014671013
5,May 2011,0.21225793381841132,0.0
6,June 2011,0.23278202602038287,-0.0012966777910027175
7,July 2011,0.07405573315638823,-0.0005972049488045244
8,August 2011,0.20000006865575973,-0.003912386186386963
9,September 2011,0.03528694930995244,0.0
10,October 2011,0.03155543208397209,-0.00011668270963065124
11,November 2011,0.08125361758969438,-0.0005283730281423457
12,December 2011,0.02164106212804962,-0.0016411629214410023
13,January 2012,0.015154802531370836,-0.003432417396532005
14,February 2012,0.0033897433142469594,-0.0002472614076291432
15,March 2012,0.0370861442754708,0.0
16,April 2012,0.008913644699014683,0.0
17,May 2012,0.012123663891272014,-0.00012696046691540767
18,June 2012,0.0013355423779455964,-8.28109156045603e-05
19,July 2012,0.005688571669682636,-0.0012504358898866414
20,August 2012,0.01877698003025936,-0.001772997399178767
21,September 2012,0.01833458383564836,-9.931744115769752e-05
22,October 2012,0.0029010901117313575,-6.838269544441532e-05
23,November 2012,0.023548159565862523,-3.482373746517365e-05
24,December 2012,0.013411044039802741,0.0
25,January 2013,0.017935077848717132,-0.0011136634174021098
26,February 2013,0.025943845014948865,0.0
27,March 2013,0.03328536677677036,-0.0033875625491335912
28,April 2013,0.022514900120489435,-0.004430115549832613
29,May 2013,0.01832924224921909,0.0
30,June 2013,0.014026707752645046,0.0
31,July 2013,0.030063495225683905,-0.00042414834322190777
32,August 2013,0.01979756800397388,0.0
33,September 2013,0.0138453211538217,0.0
34,October 2013,0.053139447104927406,0.0
35,November 2013,0.048282268852432454,-0.0005724797494326975
36,December 2013,0.02470003120824628,0.0
37,January 2014,0.019317299920962396,0.0
38,February 2014,0.06242383469996326,0.0
39,March 2014,0.04109007469827735,0.0
40,April 2014,0.048623660466243265,-5.7860131133334794e-05
41,May 2014,0.02192894200216827,0.0
42,June 2014,0.005013979550096585,-0.00011943637660330079
43,July 2014,0.0151164278589354,0.0
44,August 2014,0.00828479942622172,0.0
45,September 2014,0.00933688271379222,-0.0007297869246626838
46,October 2014,0.025751963985462766,0.0
47,November 2014,0.021486176522545225,-6.95957215798685e-05
48,December 2014,0.005764674372375611,-0.00027170750426535353
49,January 2015,0.015719436141294115,-1.7905914095083207e-06
50,February 2015,0.021858510177591245,-0.00039672280719534384
51,March 2015,0.023381937865044763,0.0
52,April 2015,0.019310726291677415,-3.6922305970733724e-05
53,May 2015,0.01769009084145965,-6.156223661641493e-06
54,June 2015,0.0012301330249901983,-0.00022846360409887543
55,July 2015,-0.00045981186673681304,-0.00045981186673681304
56,August 2015,0.0022836585336500803,-0.001779224541075135
57,September 2015,0.00487104875991423,-0.0002546243634261318
58,October 2015,0.021412274953145904,0.0
59,November 2015,0.012608041033895184,0.0
60,December 2015,0.0007731191517224488,-0.00014097313854414997
61,January 2016,0.007657825309235115,-1.556655387838576e-05
62,February 2016,-0.00016618000766654533,-0.0003449975401867437
63,March 2016,0.01842331743577343,-6.670938885142247e-05
64,April 2016,0.005830898606018214,-0.00022541485862867853
65,May 2016,0.009010000525500259,0.0
66,June 2016,0.009749454756388219,0.0
67,July 2016,0.017620675223298167,-0.00014408474188883197
68,August 2016,0.013749987317364088,0.0
69,September 2016,0.008327465527792918,-9.415671507163446e-05
70,October 2016,0.007670887202777298,-8.763659021345938e-06
71,November 2016,0.018536644916826422,0.0
72,December 2016,0.0229141778036179,-2.235116294126063e-05
73,January 2017,0.03980668847507591,-3.000626344564947e-06
74,February 2017,0.02361048794895507,-4.218907330384679e-05
75,March 2017,0.0076663603659753565,-0.0001316418144168497
76,April 2017,0.014537036007767049,-4.065730063294889e-05
77,May 2017,0.01976196940623298,0.0
78,June 2017,0.0002642643065980363,-0.0004000201572248615
79,July 2017,0.002438537452242664,-0.0010558849694154307
80,August 2017,0.0046377368155713725,0.0
81,September 2017,0.005607964619613668,0.0
82,October 2017,0.008340482245826161,0.0
83,November 2017,0.014277540047228934,-0.0003164782148696888
84,December 2017,0.017125045929146158,0.0
85,January 2018,0.005660654622654273,-0.000195735892802982
86,February 2018,0.014862531351405148,-4.7894009466827325e-05
87,March 2018,0.0076095637609259244,-0.000185983410511551
88,April 2018,0.014537471989838369,0.0
89,May 2018,0.010857759352887218,-0.0007629274445688665
90,June 2018,0.0015409462342083264,-0.0008793650512549678
91,July 2018,0.010091893314990892,-0.0002673855999150092
92,August 2018,0.00890948604085108,-0.0001908872417969264
