Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9801.13928,10128.185625147815
2010-12-03,10041.877759999998,10154.551691316252
2010-12-04,9856.277349999997,10154.551691316252
2010-12-05,9936.953189999997,10154.551691316252
2010-12-06,10214.889149999997,10141.368658232033
2010-12-07,10214.889149999997,10146.592277327172
2010-12-08,10028.888459999991,10184.15252841397
2010-12-09,10235.36780999999,10223.287663284498
2010-12-10,10241.427239999994,10284.644171043792
2010-12-11,10039.907089999992,10284.644171043792
2010-12-12,10243.38673999999,10284.644171043792
2010-12-13,10243.38673999999,10285.141132270615
2010-12-14,10243.38673999999,10294.51044790399
2010-12-15,10049.567359999994,10241.77730401716
2010-12-16,10113.286119999992,10305.123671492267
2010-12-17,10361.56128999999,10313.747043656123
2010-12-18,10361.56128999999,10313.747043656123
2010-12-19,10361.56128999999,10313.747043656123
2010-12-20,10166.94182999999,10340.030112979866
2010-12-21,10182.702449999992,10402.381554742762
2010-12-22,10389.041749999991,10437.536978473056
2010-12-23,10410.401009999992,10420.374242539992
2010-12-24,10410.401009999992,10420.374242539992
2010-12-25,10410.401009999992,10420.374242539992
2010-12-26,10410.401009999992,10420.374242539992
2010-12-27,10424.659839999991,10426.758772745341
2010-12-28,10226.23999999999,10434.801183579115
2010-12-29,10460.88086999999,10445.331410322699
2010-12-30,10354.194659999994,10429.577564483976
2010-12-31,10364.054629999991,10427.587713059555
2011-01-01,10570.333999999992,10427.587713059555
2011-01-02,10570.333999999992,10427.587713059555
2011-01-03,10570.333999999992,10545.574070709827
2011-01-04,10412.477779999992,10531.727079450831
2011-01-05,10614.95752999999,10584.461234887614
2011-01-06,10638.977619999994,10561.990871464763
2011-01-07,10638.977619999994,10542.5062967285
2011-01-08,10638.977619999994,10542.5062967285
2011-01-09,10447.517619999991,10542.5062967285
2011-01-10,10657.49661999999,10527.99635884468
2011-01-11,10657.49661999999,10567.214482268511
2011-01-12,10657.49661999999,10662.399517249889
2011-01-13,10657.49661999999,10644.158858759922
2011-01-14,10657.49661999999,10722.761099296973
2011-01-15,10657.49661999999,10722.761099296973
2011-01-16,10657.49661999999,10722.761099296973
2011-01-17,10657.49661999999,10722.761099296973
2011-01-18,10464.577329999991,10737.520027714876
2011-01-19,10681.21565999999,10628.902977406586
2011-01-20,10535.096889999997,10615.138982992285
2011-01-21,10784.735359999997,10640.759105691204
2011-01-22,10784.735359999997,10640.759105691204
2011-01-23,10939.068309999991,10640.759105691204
2011-01-24,10939.068309999991,10702.861556920017
2011-01-25,10939.068309999991,10705.681360208606
2011-01-26,10939.068309999991,10750.869046197093
2011-01-27,10939.068309999991,10774.99728195698
2011-01-28,10764.750879999994,10582.636357311238
2011-01-29,10795.471219999992,10582.636357311238
2011-01-30,10821.790139999992,10582.636357311238
2011-01-31,11045.027789999993,10663.726422049489
2011-02-01,10946.548099999987,10841.742390950849
2011-02-02,11313.244499999988,10812.225553956388
2011-02-03,11313.244499999988,10837.67969125731
2011-02-04,11313.244499999988,10868.93840069206
2011-02-05,11313.244499999988,10868.93840069206
