DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/19/2018,23,3,AEEC,RN,28.37,N
08/19/2018,23,3,AMISTAD_ALL,RN,28.37,N
08/19/2018,23,3,AMOCOOIL_CC1,LCCRN,28.37,N
08/19/2018,23,3,AMOCOOIL_CC2,LCCRN,28.37,N
08/19/2018,23,3,AMOCO_PUN1,PUN,28.37,N
08/19/2018,23,3,AMOCO_PUN2,PUN,28.37,N
08/19/2018,23,3,AMO_AMOCO_1,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_2,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_5,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_G1,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_G2,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_G3,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_S1,PCCRN,28.37,N
08/19/2018,23,3,AMO_AMOCO_S2,PCCRN,28.37,N
08/19/2018,23,3,ANACACHO_ANA,RN,28.37,N
08/19/2018,23,3,ATK_ATKINSG7,RN,28.37,N
08/19/2018,23,3,AUSTPL_ALL,RN,28.37,N
08/19/2018,23,3,AZ_ALL,RN,28.37,N
08/19/2018,23,3,BAC_RN_ALL,RN,28.37,N
08/19/2018,23,3,BAFFIN_ALL,RN,28.37,N
08/19/2018,23,3,BASTEN_CC1,LCCRN,28.37,N
08/19/2018,23,3,BASTEN_CCU,PCCRN,28.37,N
08/19/2018,23,3,BBREEZE_1_2,RN,28.37,N
08/19/2018,23,3,BBSES_UNIT1,RN,28.37,N
08/19/2018,23,3,BBSES_UNIT2,RN,28.37,N
08/19/2018,23,3,BCATWD_WD_1,RN,28.37,N
08/19/2018,23,3,BFM_HYD_ST1,RN,28.37,N
08/19/2018,23,3,BLSMT1_5_A_6,RN,28.37,N
08/19/2018,23,3,BOOTLEG_UN1,RN,28.37,N
08/19/2018,23,3,BORDAS_345,RN,28.37,N
08/19/2018,23,3,BOSQUESW_CC1,LCCRN,28.37,N
08/19/2018,23,3,BOSQUESW_CC2,LCCRN,28.37,N
08/19/2018,23,3,BOSQ_BSQSU_5,PCCRN,28.37,N
08/19/2018,23,3,BOSQ_BSQS_12,PCCRN,28.37,N
08/19/2018,23,3,BOSQ_BSQS_34,PCCRN,28.37,N
08/19/2018,23,3,BRAUNIG_CC1,LCCRN,28.37,N
08/19/2018,23,3,BRAUNIG_VHB1,RN,28.37,N
08/19/2018,23,3,BRAUNIG_VHB2,RN,28.37,N
08/19/2018,23,3,BRAUNIG_VHB3,RN,28.37,N
08/19/2018,23,3,BRAZ_WND_ALL,RN,28.37,N
08/19/2018,23,3,BRA_AVR1_CT2,PCCRN,28.37,N
08/19/2018,23,3,BRA_AVR_CST1,PCCRN,28.37,N
08/19/2018,23,3,BRISCOE_WIND,RN,28.37,N
08/19/2018,23,3,BRTSW_BCW1,RN,28.37,N
08/19/2018,23,3,BR_VHB6CT5_6,RN,28.37,N
08/19/2018,23,3,BR_VHB6CT7_8,RN,28.37,N
08/19/2018,23,3,BSF_PUN1,PUN,28.37,N
08/19/2018,23,3,BSF_PUN2,PUN,28.37,N
08/19/2018,23,3,BTE_BTE_G1,PCCRN,28.37,N
08/19/2018,23,3,BTE_BTE_G2,PCCRN,28.37,N
08/19/2018,23,3,BTE_BTE_G3,PCCRN,28.37,N
08/19/2018,23,3,BTE_BTE_G4,PCCRN,28.37,N
08/19/2018,23,3,BTE_CC1,LCCRN,28.37,N
08/19/2018,23,3,BTE_PUN1,PUN,28.37,N
08/19/2018,23,3,BTE_PUN2,PUN,28.37,N
08/19/2018,23,3,BUCHAN_ALL,RN,28.37,N
08/19/2018,23,3,BUCKTHRN_RN,RN,28.37,N
08/19/2018,23,3,BUFF_GAP_ALL,RN,28.37,N
08/19/2018,23,3,BULLCRK_1_2,RN,28.37,N
08/19/2018,23,3,BVE_CC1,LCCRN,28.37,N
08/19/2018,23,3,BVE_UNIT1,PCCRN,28.37,N
08/19/2018,23,3,BVE_UNIT2,PCCRN,28.37,N
08/19/2018,23,3,BVE_UNIT3,PCCRN,28.37,N
08/19/2018,23,3,BYU_BYU_1,RN,28.37,N
08/19/2018,23,3,BYU_BYU_12,PCCRN,28.37,N
08/19/2018,23,3,BYU_BYU_34,PCCRN,28.37,N
08/19/2018,23,3,BYU_BYU_G8,PCCRN,28.37,N
08/19/2018,23,3,BYU_CC1,LCCRN,28.37,N
08/19/2018,23,3,BYU_PUN1,PUN,28.37,N
08/19/2018,23,3,BYU_PUN2,PUN,28.37,N
08/19/2018,23,3,BYU_PUN3,PUN,28.37,N
08/19/2018,23,3,BYU_PUN4,PUN,28.37,N
08/19/2018,23,3,B_DAVIS_3,PCCRN,28.37,N
08/19/2018,23,3,B_DAVIS_4,PCCRN,28.37,N
08/19/2018,23,3,B_DAVIS_CC1,LCCRN,28.37,N
08/19/2018,23,3,B_D_B_DAVIG1,RN,28.37,N
08/19/2018,23,3,B_D_B_DAVIG2,PCCRN,28.37,N
08/19/2018,23,3,CALAVER_JKS1,RN,28.37,N
08/19/2018,23,3,CALAVER_JKS2,RN,28.37,N
08/19/2018,23,3,CALAVER_JTD1,RN,28.37,N
08/19/2018,23,3,CALAVER_JTD2,RN,28.37,N
08/19/2018,23,3,CALAVER_OWS1,RN,28.37,N
08/19/2018,23,3,CALAVER_OWS2,RN,28.37,N
08/19/2018,23,3,CALHOUN_ALL,RN,28.37,N
08/19/2018,23,3,CALLAHA_WND1,RN,28.37,N
08/19/2018,23,3,CAL_ALL,RN,28.37,N
08/19/2018,23,3,CAL_CALGT1,PCCRN,28.37,N
08/19/2018,23,3,CAL_CALSTG1,PCCRN,28.37,N
08/19/2018,23,3,CAL_CC1,LCCRN,28.37,N
08/19/2018,23,3,CAL_PUN1,PUN,28.37,N
08/19/2018,23,3,CAL_PUN2,PUN,28.37,N
08/19/2018,23,3,CAMWIND_RN,RN,28.37,N
08/19/2018,23,3,CAPRIDG4_CR4,RN,28.37,N
08/19/2018,23,3,CAPRIDGE_ALL,RN,28.37,N
08/19/2018,23,3,CARBN_BSP_1,RN,28.37,N
08/19/2018,23,3,CASL_GAP_UN1,RN,28.37,N
08/19/2018,23,3,CBECII_1,PCCRN,28.37,N
08/19/2018,23,3,CBECII_2,PCCRN,28.37,N
08/19/2018,23,3,CBECII_CC3,LCCRN,28.37,N
08/19/2018,23,3,CBEC_ALL,PCCRN,28.37,N
08/19/2018,23,3,CBEC_CC1,LCCRN,28.37,N
08/19/2018,23,3,CBEC_CC2,LCCRN,28.37,N
08/19/2018,23,3,CBY4_ALL,PCCRN,28.37,N
08/19/2018,23,3,CBY4_CC1,LCCRN,28.37,N
08/19/2018,23,3,CBY_CBY_G1,RN,28.37,N
08/19/2018,23,3,CBY_CBY_G2,RN,28.37,N
08/19/2018,23,3,CCEC_CC1,LCCRN,28.37,N
08/19/2018,23,3,CCEC_GT1,PCCRN,28.37,N
08/19/2018,23,3,CCEC_GT2,PCCRN,28.37,N
08/19/2018,23,3,CCEC_PUN1,PUN,28.37,N
08/19/2018,23,3,CCEC_PUN2,PUN,28.37,N
08/19/2018,23,3,CCEC_ST1,PCCRN,28.37,N
08/19/2018,23,3,CEDROHI_CHW1,RN,28.37,N
08/19/2018,23,3,CFLATS_UNIT,RN,28.37,N
08/19/2018,23,3,CHAMON_UN1,RN,28.37,N
08/19/2018,23,3,CHAMON_UN2,RN,28.37,N
08/19/2018,23,3,CHEDPW_GT2,PCCRN,28.37,N
08/19/2018,23,3,CHE_CC1,LCCRN,28.37,N
08/19/2018,23,3,CHE_LYD,PCCRN,28.37,N
