Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9626.420510000004,10128.185625147815
2010-12-03,9407.136220000006,10154.551691316252
2010-12-04,9237.111830000013,10154.551691316252
2010-12-05,9264.75459000001,10154.551691316252
2010-12-06,9424.334710000012,10141.368658232033
2010-12-07,10080.623780000013,10146.592277327172
2010-12-08,10194.871870000015,10184.15252841397
2010-12-09,9481.054310000021,10223.287663284498
2010-12-10,9665.122270000016,10284.644171043792
2010-12-11,30635.437820000014,10284.644171043792
2010-12-12,30804.259870000024,10284.644171043792
2010-12-13,30400.65973000002,10285.141132270615
2010-12-14,30307.52155000002,10294.51044790399
2010-12-15,30212.67189000002,10241.77730401716
2010-12-16,30213.700800000024,10305.123671492267
2010-12-17,27865.261610000016,10313.747043656123
2010-12-18,28249.629430000008,10313.747043656123
2010-12-19,28651.64888000001,10313.747043656123
2010-12-20,28416.364410000024,10340.030112979866
2010-12-21,28560.668080000043,10402.381554742762
2010-12-22,28966.20729000004,10437.536978473056
2010-12-23,29605.13666000004,10420.374242539992
2010-12-24,30029.715430000044,10420.374242539992
2010-12-25,30206.685740000055,10420.374242539992
2010-12-26,29947.132190000048,10420.374242539992
2010-12-27,30411.24628000005,10426.758772745341
2010-12-28,30695.12001000004,10434.801183579115
2010-12-29,30465.01976000005,10445.331410322699
2010-12-30,30602.724230000054,10429.577564483976
2010-12-31,30708.363800000054,10427.587713059555
2011-01-01,30310.139230000063,10427.587713059555
2011-01-02,29937.501410000063,10427.587713059555
2011-01-03,30284.464190000064,10545.574070709827
2011-01-04,30264.862910000047,10531.727079450831
2011-01-05,29920.86307000005,10584.461234887614
2011-01-06,29065.255570000063,10561.990871464763
2011-01-07,27974.457230000055,10542.5062967285
2011-01-08,54624.349590000056,10542.5062967285
2011-01-09,54568.58280000005,10542.5062967285
2011-01-10,54557.31463000006,10527.99635884468
2011-01-11,54486.46778000006,10567.214482268511
2011-01-12,54125.705210000066,10662.399517249889
2011-01-13,54016.13907000007,10644.158858759922
2011-01-14,53876.344460000066,10722.761099296973
2011-01-15,53837.485620000065,10722.761099296973
2011-01-16,53700.72740000005,10722.761099296973
2011-01-17,53598.965420000066,10722.761099296973
2011-01-18,53803.77861000009,10737.520027714876
2011-01-19,53802.02786000012,10628.902977406586
2011-01-20,53514.57519000012,10615.138982992285
2011-01-21,55045.475940000106,10640.759105691204
2011-01-22,54845.150450000096,10640.759105691204
2011-01-23,55975.6365700001,10640.759105691204
2011-01-24,55618.5732600001,10702.861556920017
2011-01-25,55728.380030000124,10705.681360208606
2011-01-26,55345.07861000013,10750.869046197093
2011-01-27,55276.28387000013,10774.99728195698
2011-01-28,54413.418070000116,10582.636357311238
2011-01-29,54046.624440000116,10582.636357311238
2011-01-30,54134.189640000135,10582.636357311238
2011-01-31,53737.243460000165,10663.726422049489
2011-02-01,53925.22079000014,10841.742390950849
2011-02-02,53710.17677000013,10812.225553956388
2011-02-03,72243.03303000014,10837.67969125731
2011-02-04,70483.67202000019,10868.93840069206
2011-02-05,69937.5560700002,10868.93840069206
2011-02-06,70118.17680000018,10868.93840069206
2011-02-07,69996.97944000017,10936.762443792792
2011-02-08,69762.69649000019,10982.530079561406
2011-02-09,72739.23039000027,10951.935328301432
2011-02-10,72544.67931000024,10960.143724533204
2011-02-11,72965.17787000025,11020.505306580288
2011-02-12,72909.40430000021,11020.505306580288
2011-02-13,73076.79175000021,11020.505306580288
2011-02-14,72880.33696000019,11046.78837590403
2011-02-15,72848.3754500002,11011.053002393612
2011-02-16,72945.35361000021,11079.9539482099
2011-02-17,73090.41005000021,11114.032469224632
2011-02-18,73263.42422000019,11135.423898540625
2011-02-19,72877.6111100002,11135.423898540625
2011-02-20,72609.80303000021,11135.423898540625
2011-02-21,72442.86995000018,11135.423898540625
2011-02-22,72194.30851000019,10906.829619316293
2011-02-23,70738.92806000024,10840.167507167118
2011-02-24,70681.07044000023,10829.388298180842
2011-02-25,70778.26608000019,10943.643935224964
2011-02-26,70757.1305200002,10943.643935224964
2011-02-27,70588.03976000016,10943.643935224964
2011-02-28,71964.44730000013,11004.502478498871
2011-03-01,71695.20227000008,10831.29515276057
2011-03-02,71688.94187000001,10848.789867781019
2011-03-03,71879.17808999997,11035.595202535626
2011-03-04,71664.87425000001,10954.174161968547
2011-03-05,71322.24004000003,10954.174161968547
2011-03-06,71423.52526999997,10954.174161968547
2011-03-07,71846.45142999997,10862.802852729406
2011-03-08,71994.90401999991,10959.728748601121
2011-03-09,81639.34338999986,10944.804854626565
2011-03-10,81531.24566999983,10738.265962893001
2011-03-11,81481.26228999981,10814.298402225504
2011-03-12,82208.10466999975,10814.298402225504
2011-03-13,82728.3481099998,10814.298402225504
2011-03-14,82866.53025999987,10748.879194772671
2011-03-15,82883.69526999985,10628.488001474501
2011-03-16,82878.02314999982,10421.286171407508
2011-03-17,82837.04563999985,10560.912948907857
2011-03-18,83417.66175999983,10606.432613983734
2011-03-19,84010.50814999982,10606.432613983734
2011-03-20,83910.91283999987,10606.432613983734
2011-03-21,84925.09377999985,10765.378984080911
2011-03-22,85394.31777999982,10727.155786369292
2011-03-23,84603.40429999978,10758.414495804043
2011-03-24,84335.52657999979,10858.906138433866
2011-03-25,86113.59131999979,10893.232630141336
2011-03-26,98938.48356999976,10893.232630141336
2011-03-27,99870.91037999972,10893.232630141336
2011-03-28,99679.59889999966,10863.299805664838
2011-03-29,99561.23116999971,10939.995191622163
2011-03-30,99375.02146999973,11013.125850662727
2011-03-31,99371.69413999976,10992.977317751685
2011-04-01,99181.79730999976,11047.535330923502
2011-04-02,99259.28393999973,11047.535330923502
2011-04-03,99727.80798999977,11047.535330923502
2011-04-04,99322.86641999973,11051.349048374348
2011-04-05,98913.19248999977,11049.359196949925
2011-04-06,98894.7075899998,11073.487432709811
2011-04-07,98802.7930499998,11056.655664314183
2011-04-08,98633.80878999976,11012.37990719321
2011-04-09,98662.93666999976,11012.37990719321
2011-04-10,98999.99213999977,11012.37990719321
2011-04-11,106526.2863099998,10981.61815069389
2011-04-12,106919.16808999985,10896.217407277969
2011-04-13,107124.26460999988,10898.290255547086
2011-04-14,106976.0741499999,10899.202192705994
2011-04-15,106786.94352999989,10941.98606288793
2011-04-16,106777.19960999994,10941.98606288793
2011-04-17,106713.8138,10941.98606288793
2011-04-18,106947.17057999996,10821.428884191762
2011-04-19,107169.09994,10883.44833857588
2011-04-20,106962.68412,11030.537568838483
2011-04-21,107091.57785,11088.743314063147
2011-04-22,106838.10252999996,11088.743314063147
2011-04-23,107097.44617999996,11088.743314063147
2011-04-24,106981.72501999988,11088.743314063147
2011-04-25,106853.26030999988,11071.082605353306
2011-04-26,109042.8994299999,11170.49632542622
2011-04-27,109197.2240899999,11240.310219951372
2011-04-28,108616.41635999986,11280.27428684472
2011-04-29,108359.05135999988,11306.22638863103
2011-04-30,108284.8495499999,11306.22638863103
2011-05-01,108597.4262299999,11306.22638863103
2011-05-02,108886.02048999986,11286.409843098769
2011-05-03,108292.38693999984,11248.269633940452
2011-05-04,108302.53442999984,11171.159272051043
2011-05-05,108595.64134999989,11069.838697398402
2011-05-06,108691.37966999982,11112.12459480356
2011-05-07,108624.07527999984,11112.12459480356
2011-05-08,108554.84005999984,11112.12459480356
2011-05-09,108535.53817999989,11162.619908281837
2011-05-10,108517.23188999991,11252.747309566073
2011-05-11,108628.77268999994,11127.712455244284
2011-05-12,108874.68424999996,11182.187471571406
2011-05-13,109023.13215999996,11091.977081733865
2011-05-14,110085.42334999994,11091.977081733865
2011-05-15,110198.40632000001,11091.977081733865
2011-05-16,116946.69985,11023.158112920924
2011-05-17,118287.81323,11019.095404935993
2011-05-18,118051.11703,11116.10531749375
2011-05-19,118392.42887999998,11140.315538548375
2011-05-20,118478.73964,11054.66581288976
2011-05-21,135503.2452400001,11054.66581288976
2011-05-22,135615.47921000008,11054.66581288976
2011-05-23,135284.75390000016,10922.8324556891
2011-05-24,135327.98929000014,10913.795119143115
2011-05-25,136309.6794,10948.535575232716
2011-05-26,135985.05205999993,10991.816398350085
2011-05-27,136108.50903999998,11036.673125092531
2011-05-28,136287.2397099999,11036.673125092531
2011-05-29,140593.56477999975,11036.673125092531
2011-05-30,140595.02237999978,11036.673125092531
2011-05-31,140470.19884999984,11153.581560185898
2011-06-01,168719.54614999983,10899.451174948686
2011-06-02,168294.48964999994,10886.101136625124
2011-06-03,168260.34363999995,10780.137904207424
2011-06-04,168062.20506999982,10780.137904207424
2011-06-05,168017.51191999982,10780.137904207424
2011-06-06,167380.89332999988,10664.141397981573
2011-06-07,167332.94283999992,10653.942130484033
2011-06-08,167865.96200999993,10609.335414117018
2011-06-09,167804.91863999993,10687.605675566681
2011-06-10,167760.19974999985,10538.194606500874
2011-06-11,167711.67826999992,10538.194606500874
2011-06-12,168004.2792099999,10538.194606500874
2011-06-13,168555.75598999974,10545.242091622438
2011-06-14,176066.1415499998,10678.236359933308
2011-06-15,176318.0307199997,10492.094991644872
2011-06-16,176701.87808999963,10510.50164382423
2011-06-17,176736.87713999973,10542.5062967285
2011-06-18,176722.3255399997,10542.5062967285
2011-06-19,176629.7380499998,10542.5062967285
2011-06-20,176485.95939999988,10599.38512886217
2011-06-21,176474.18570999987,10741.665724253111
2011-06-22,179541.57138999988,10672.183808815347
2011-06-23,179692.58483999985,10642.00301364611
2011-06-24,179794.12327999985,10517.217141567013
2011-06-25,179732.30871999988,10517.217141567013
2011-06-26,179818.31643999997,10517.217141567013
2011-06-27,191825.23844999983,10613.812078192686
2011-06-28,203189.01490999985,10751.201025284483
2011-06-29,205370.7142799998,10840.250504011814
2011-06-30,206618.85213999968,10949.94547687701
2011-07-01,206849.52317999973,11107.730927572587
2011-07-02,207000.6714599997,11107.730927572587
2011-07-03,206888.45045999985,11107.730927572587
2011-07-04,206828.24574999977,11107.730927572587
2011-07-05,206709.78636999975,11092.88901060138
2011-07-06,206778.84755999967,11103.999195416482
2011-07-07,206627.48430999962,11220.078698487028
2011-07-08,206744.0009499996,11141.974422435364
2011-07-09,207109.9100199996,11141.974422435364
2011-07-10,207139.6377799996,11141.974422435364
2011-07-11,207160.93812999967,10940.410167554246
2011-07-12,207195.2808899998,10891.905725341738
2011-07-13,207110.2231999999,10925.73424427243
2011-07-14,205807.96905999997,10852.355614539127
2011-07-15,208607.80283,10912.634208032907
2011-07-16,208567.22892999998,10912.634208032907
2011-07-17,208483.37744,10912.634208032907
2011-07-18,208451.37568999996,10823.915688551617
2011-07-19,209420.56976999986,11000.439770513942
2011-07-20,209076.28141999984,10993.060314596381
2011-07-21,209642.47566999984,11141.974422435364
2011-07-22,211351.32665999985,11152.089681538255
2011-07-23,211287.95643999983,11152.089681538255
2011-07-24,211299.99915999992,11152.089681538255
2011-07-25,211161.29653999995,11089.15828999523
2011-07-26,215481.72097,11043.637605078007
