,Time,Return,Drawdown
0,December 2010,2.0708363800000056,-0.07628881699999875
1,January 2011,0.772913118353896,-0.07705942827501829
2,February 2011,0.33452299769434,-0.0039878189991553285
3,March 2011,0.3860299014956618,-0.005202052831868632
4,April 2011,0.09178148094602377,-0.0055250916484929375
5,May 2011,0.2934947330381126,-0.0028088998108851326
6,June 2011,0.224629018123991,-0.008218391654320603
7,July 2011,0.043459972456293745,-0.005035322798851204
8,August 2011,0.20931291363047355,0.0
9,September 2011,0.22189593031942223,0.0
10,October 2011,0.045416613659281214,-8.140459669363585e-05
11,November 2011,0.07659994997307022,-0.0013899562409174565
12,December 2011,0.014516548735663739,-0.0016938051005956022
13,January 2012,0.01062110599662556,-0.004374443878792337
14,February 2012,-0.00164358886625928,-0.002389763549477034
15,March 2012,0.025340804683042152,-0.0004689237376351735
16,April 2012,0.00575172365285395,0.0
17,May 2012,-0.0007664334952151605,-0.001421022884137242
18,June 2012,0.007294322168540295,0.0
19,July 2012,-0.002220132363062769,-0.002414461006109114
20,August 2012,0.01755161943863421,-0.0006813903652701623
21,September 2012,0.01842677724638092,-0.0017042369762438295
22,October 2012,0.0013545880635320842,-0.002695415248601529
23,November 2012,0.02086369824113377,0.0
24,December 2012,-0.0004587035085712228,-0.003565465108327982
25,January 2013,0.03417563586165851,-0.001912365240756202
26,February 2013,0.012402033795879557,-0.0003686876362068945
27,March 2013,0.048254677912889295,-0.007959053052125317
28,April 2013,0.0028348732557594842,-0.005604920118309359
29,May 2013,0.005338445870927384,-0.0014746894711991935
30,June 2013,0.01523641100595599,-0.0007326274420394371
31,July 2013,0.04396485145721252,0.0
32,August 2013,0.015713727927603886,0.0
33,September 2013,0.056969627316375476,-0.00035786134189762074
34,October 2013,0.03557878616994917,0.0
35,November 2013,0.044374947821053286,-0.0007295712868096699
36,December 2013,0.02479411698753583,-9.576203195075943e-05
37,January 2014,0.031768627139189265,-0.00012319585709410027
38,February 2014,0.051664800213863,-0.0010437441155567826
39,March 2014,0.049119818097183895,0.0
40,April 2014,0.07587020834068568,-0.0002568265338510696
41,May 2014,0.02047840219273734,0.0
42,June 2014,0.016737395581545234,-0.00020164917267647935
43,July 2014,0.001980684345879195,-0.0006973034326076978
44,August 2014,0.007906008642606788,-5.100045931702154e-05
45,September 2014,0.00834529816888396,-0.00014034823395474283
46,October 2014,0.019890717918760768,-0.00023893495415784716
47,November 2014,0.02029010734674582,-2.1250980103390063e-06
48,December 2014,-0.0017406720983782834,-0.0019162897309646816
49,January 2015,0.0068006749922540615,-0.000633445850759193
50,February 2015,0.0014617517509760809,-0.0004349730045227019
51,March 2015,0.012387860574486683,0.0
52,April 2015,0.013564395519025035,-0.00023254950447284124
53,May 2015,0.01920177820401144,-0.00027842048450391386
54,June 2015,-0.00029152153819090015,-0.0010771646752574498
55,July 2015,0.0016869282818261127,-0.0004563984757282697
56,August 2015,0.00028937502056204444,-0.0030162522216897604
57,September 2015,0.0015996540515032637,-0.00016491811280277044
58,October 2015,0.010182807303929408,-0.0005567494132714279
59,November 2015,0.0050178428589841935,-0.0007907247867820164
60,December 2015,-0.004118635910493394,-0.004310393465582183
61,January 2016,0.005746583694889632,-0.00011671574405060516
62,February 2016,-0.0023390246949864615,-0.0023390246949864615
63,March 2016,0.02232257839113194,-0.0008695324751556712
64,April 2016,-7.76572843851249e-05,-0.0015287647594930589
65,May 2016,0.015026484053604367,-0.0002259150715048264
66,June 2016,0.010393161663216393,0.0
67,July 2016,0.036425109971601095,0.0
68,August 2016,0.014067771990110157,-0.00017874322541644994
69,September 2016,0.029108577022951623,-0.0005673373236548407
70,October 2016,0.012687444569567235,-0.0011025405308982778
71,November 2016,0.008936082569690845,0.0
72,December 2016,0.012380082175109478,0.0
73,January 2017,0.04306672661889432,-8.135779033743639e-05
74,February 2017,0.06078592035532826,-0.0010858456946197105
75,March 2017,0.014438076555327759,-0.0004968924840661813
76,April 2017,0.07586024572559959,-0.00039180894849507653
77,May 2017,0.06965903930103912,0.0
78,June 2017,0.0030591740053296785,-8.997632511333582e-05
79,July 2017,0.025776120491282403,-0.0007799330040532704
80,August 2017,0.00908633929631694,0.0
81,September 2017,0.026723746049338904,0.0
82,October 2017,0.028908942777492088,0.0
83,November 2017,0.01397248557587358,-0.0006061340904872441
84,December 2017,0.008839662725874083,0.0
85,January 2018,0.008039047147816189,-0.0015618456820039902
86,February 2018,0.012091669047760772,-7.616648773171174e-05
87,March 2018,0.0034373382719772765,-0.00011972200630888415
88,April 2018,0.017922192196891222,-1.735124093437953e-06
89,May 2018,0.00595560324379789,-0.0003904104360171478
90,June 2018,0.0006454932009874359,-0.0008103703862303943
91,July 2018,0.016004559401441965,-0.0004166222839210823
92,August 2018,0.008483356373191857,-0.000611330691136865
