Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9903.653042,10128.185625147815
2010-12-03,9857.463314000006,10154.551691316252
2010-12-04,9861.038952000008,10154.551691316252
2010-12-05,9834.125988000016,10154.551691316252
2010-12-06,9841.93942200002,10141.368658232033
2010-12-07,9979.262896000027,10146.592277327172
2010-12-08,10019.214720000027,10184.15252841397
2010-12-09,10003.497920000022,10223.287663284498
2010-12-10,9976.528832000013,10284.644171043792
2010-12-11,14150.954652000013,10284.644171043792
2010-12-12,14166.269300000014,10284.644171043792
2010-12-13,14132.875496000017,10285.141132270615
2010-12-14,14079.350354000017,10294.51044790399
2010-12-15,14093.841344000017,10241.77730401716
2010-12-16,14132.351890000024,10305.123671492267
2010-12-17,13727.774202000022,10313.747043656123
2010-12-18,13793.256070000027,10313.747043656123
2010-12-19,13908.628728000034,10313.747043656123
2010-12-20,13934.351418000031,10340.030112979866
2010-12-21,14064.839384000037,10402.381554742762
2010-12-22,14113.400610000039,10437.536978473056
2010-12-23,14256.26052000004,10420.374242539992
2010-12-24,14354.583252000042,10420.374242539992
2010-12-25,14308.367144000042,10420.374242539992
2010-12-26,14305.484292000045,10420.374242539992
2010-12-27,14383.144734000043,10426.758772745341
2010-12-28,14424.848118000042,10434.801183579115
2010-12-29,14421.69292600004,10445.331410322699
2010-12-30,14492.032046000044,10429.577564483976
2010-12-31,14579.912644000038,10427.587713059555
2011-01-01,14481.968062000036,10427.587713059555
2011-01-02,14469.72860400004,10427.587713059555
2011-01-03,14506.110730000037,10545.574070709827
2011-01-04,14527.13480000004,10531.727079450831
2011-01-05,14474.287152000039,10584.461234887614
2011-01-06,14444.411546000036,10561.990871464763
2011-01-07,14157.169196000039,10542.5062967285
2011-01-08,19438.235776000038,10542.5062967285
2011-01-09,19409.088598000028,10542.5062967285
2011-01-10,19404.983040000032,10527.99635884468
2011-01-11,19391.655964000023,10567.214482268511
2011-01-12,19597.510346000025,10662.399517249889
2011-01-13,19561.162424000016,10644.158858759922
2011-01-14,19539.448604000016,10722.761099296973
2011-01-15,19583.28713600001,10722.761099296973
2011-01-16,19571.66550000001,10722.761099296973
2011-01-17,19545.825014000024,10722.761099296973
2011-01-18,19516.39692800004,10737.520027714876
2011-01-19,19500.463978000036,10628.902977406586
2011-01-20,19561.64968200004,10615.138982992285
2011-01-21,19334.164710000023,10640.759105691204
2011-01-22,19404.444184000018,10640.759105691204
2011-01-23,19596.956756000032,10640.759105691204
2011-01-24,19498.445170000017,10702.861556920017
2011-01-25,19440.52899400001,10705.681360208606
2011-01-26,19231.59309800001,10750.869046197093
2011-01-27,19177.98070200001,10774.99728195698
2011-01-28,19154.09102200002,10582.636357311238
2011-01-29,19139.81308000001,10582.636357311238
2011-01-30,19100.66896800002,10582.636357311238
2011-01-31,19056.77957400001,10663.726422049489
2011-02-01,19131.901746000018,10841.742390950849
2011-02-02,18990.42839600001,10812.225553956388
2011-02-03,20748.806548000004,10837.67969125731
2011-02-04,20493.452348000006,10868.93840069206
2011-02-05,20455.195938000004,10868.93840069206
2011-02-06,20423.711802,10868.93840069206
2011-02-07,20416.56258600001,10936.762443792792
2011-02-08,20342.764378000018,10982.530079561406
2011-02-09,20471.17359200002,10951.935328301432
2011-02-10,20556.961252000023,10960.143724533204
2011-02-11,20517.696316000016,11020.505306580288
2011-02-12,20464.031424000008,11020.505306580288
2011-02-13,20479.33002000001,11020.505306580288
2011-02-14,20497.38958600001,11046.78837590403
2011-02-15,20477.29372000001,11011.053002393612
2011-02-16,20431.67536000002,11079.9539482099
2011-02-17,20552.153548000024,11114.032469224632
2011-02-18,20686.373744000033,11135.423898540625
2011-02-19,20667.507798000028,11135.423898540625
2011-02-20,20705.615362000026,11135.423898540625
2011-02-21,20642.644346000037,11135.423898540625
2011-02-22,20606.297926000025,10906.829619316293
2011-02-23,20306.849676000027,10840.167507167118
2011-02-24,20283.684792000036,10829.388298180842
2011-02-25,20319.797258000024,10943.643935224964
2011-02-26,20287.472220000043,10943.643935224964
2011-02-27,20254.25348800005,10943.643935224964
2011-02-28,20446.45737600005,11004.502478498871
2011-03-01,20444.784586000045,10831.29515276057
2011-03-02,20424.43294000005,10848.789867781019
2011-03-03,20370.545886000054,11035.595202535626
2011-03-04,20261.69608000006,10954.174161968547
2011-03-05,20249.179052000043,10954.174161968547
2011-03-06,20261.45207400004,10954.174161968547
2011-03-07,20345.42612800002,10862.802852729406
2011-03-08,20358.689630000026,10959.728748601121
2011-03-09,22236.92786600003,10944.804854626565
2011-03-10,22198.00823400003,10738.265962893001
2011-03-11,22241.56834000002,10814.298402225504
2011-03-12,22465.361078000038,10814.298402225504
2011-03-13,22436.767758000053,10814.298402225504
2011-03-14,22424.557468000054,10748.879194772671
2011-03-15,22452.13949400005,10628.488001474501
2011-03-16,22484.65578000005,10421.286171407508
2011-03-17,22453.21663200004,10560.912948907857
2011-03-18,22487.13198000004,10606.432613983734
2011-03-19,22651.719720000023,10606.432613983734
2011-03-20,22678.25650400002,10606.432613983734
2011-03-21,22734.45517400001,10765.378984080911
2011-03-22,22896.510464000025,10727.155786369292
2011-03-23,22896.39422600004,10758.414495804043
2011-03-24,22888.986048000053,10858.906138433866
2011-03-25,23050.302394000053,10893.232630141336
2011-03-26,25588.214938000052,10893.232630141336
2011-03-27,25807.448368000067,10893.232630141336
2011-03-28,25748.236564000068,10863.299805664838
2011-03-29,25715.209406000067,10939.995191622163
2011-03-30,25698.90352600006,11013.125850662727
2011-03-31,25696.158444000062,10992.977317751685
2011-04-01,25771.36426400008,11047.535330923502
2011-04-02,25746.47524800008,11047.535330923502
2011-04-03,25759.064270000068,11047.535330923502
2011-04-04,25873.04295200008,11051.349048374348
2011-04-05,27506.135650000047,11049.359196949925
2011-04-06,27426.14290600005,11073.487432709811
2011-04-07,27434.690162000043,11056.655664314183
2011-04-08,27399.54927000003,11012.37990719321
2011-04-09,27383.030888000023,11012.37990719321
2011-04-10,27443.18127400002,11012.37990719321
2011-04-11,27809.36638000001,10981.61815069389
2011-04-12,28261.440869999995,10896.217407277969
2011-04-13,28412.03179800001,10898.290255547086
2011-04-14,28223.384027999986,10899.202192705994
2011-04-15,28269.31356999998,10941.98606288793
2011-04-16,28326.896755999984,10941.98606288793
2011-04-17,28363.22027399997,10941.98606288793
2011-04-18,28327.189653999976,10821.428884191762
2011-04-19,28345.459229999982,10883.44833857588
2011-04-20,28414.445323999986,11030.537568838483
2011-04-21,28418.746686,11088.743314063147
2011-04-22,28437.943507999986,11088.743314063147
2011-04-23,28619.293359999974,11088.743314063147
2011-04-24,28629.74074599998,11088.743314063147
2011-04-25,28605.675165999965,11071.082605353306
2011-04-26,28538.511613999977,11170.49632542622
2011-04-27,28596.54526199998,11240.310219951372
2011-04-28,28612.62425399999,11280.27428684472
2011-04-29,28586.147203999986,11306.22638863103
2011-04-30,28642.764319999984,11306.22638863103
2011-05-01,28789.34348799999,11306.22638863103
2011-05-02,29102.499753999986,11286.409843098769
2011-05-03,29056.69362199999,11248.269633940452
2011-05-04,29309.05043999998,11171.159272051043
2011-05-05,29370.212191999984,11069.838697398402
2011-05-06,29326.59259199997,11112.12459480356
2011-05-07,29393.227855999994,11112.12459480356
2011-05-08,29359.566135999987,11112.12459480356
2011-05-09,29436.07521199999,11162.619908281837
2011-05-10,29506.82633399999,11252.747309566073
2011-05-11,29590.27905399999,11127.712455244284
2011-05-12,29602.44389199998,11182.187471571406
2011-05-13,29604.140315999986,11091.977081733865
2011-05-14,29591.155707999984,11091.977081733865
2011-05-15,29621.027815999987,11091.977081733865
2011-05-16,30925.623483999985,11023.158112920924
2011-05-17,30872.016684,11019.095404935993
2011-05-18,30803.35673200001,11116.10531749375
2011-05-19,30789.444034000015,11140.315538548375
2011-05-20,30797.562160000016,11054.66581288976
2011-05-21,34205.38925800002,11054.66581288976
2011-05-22,34241.793264,11054.66581288976
2011-05-23,34271.82491,10922.8324556891
2011-05-24,34291.37235200001,10913.795119143115
2011-05-25,34319.69256400002,10948.535575232716
2011-05-26,34408.34376800002,10991.816398350085
2011-05-27,34974.56468800005,11036.673125092531
2011-05-28,35085.52196400008,11036.673125092531
2011-05-29,36043.744296000084,11036.673125092531
2011-05-30,36225.33884600004,11036.673125092531
2011-05-31,36180.940674000056,11153.581560185898
2011-06-01,41853.745886000055,10899.451174948686
2011-06-02,42089.224074000085,10886.101136625124
2011-06-03,42186.91578200008,10780.137904207424
2011-06-04,42256.194626000106,10780.137904207424
2011-06-05,42227.97222800007,10780.137904207424
2011-06-06,42179.51931000009,10664.141397981573
2011-06-07,42218.82942600008,10653.942130484033
2011-06-08,42327.17084400008,10609.335414117018
2011-06-09,42553.305892000055,10687.605675566681
2011-06-10,42623.57064000006,10538.194606500874
2011-06-11,42838.91035600003,10538.194606500874
2011-06-12,43084.83106400004,10538.194606500874
2011-06-13,43242.532988000086,10545.242091622438
2011-06-14,43311.5072600001,10678.236359933308
2011-06-15,43366.224524000114,10492.094991644872
2011-06-16,43407.832328000106,10510.50164382423
2011-06-17,43635.77470000012,10542.5062967285
2011-06-18,43795.23341000011,10542.5062967285
2011-06-19,43902.48917000015,10542.5062967285
2011-06-20,43942.83132000015,10599.38512886217
2011-06-21,44006.311778000156,10741.665724253111
2011-06-22,44706.518938000154,10672.183808815347
2011-06-23,44842.84812600016,10642.00301364611
2011-06-24,44873.79643400013,10517.217141567013
2011-06-25,44943.129758000156,10517.217141567013
2011-06-26,44941.49016000017,10517.217141567013
2011-06-27,45001.68406000016,10613.812078192686
2011-06-28,47465.65034600015,10751.201025284483
2011-06-29,47927.25221200014,10840.250504011814
2011-06-30,47904.548654000144,10949.94547687701
2011-07-01,47899.590678000124,11107.730927572587
2011-07-02,47876.08867600013,11107.730927572587
2011-07-03,47839.97988200012,11107.730927572587
2011-07-04,47824.24395000013,11107.730927572587
2011-07-05,47830.26604400013,11092.88901060138
2011-07-06,47826.090410000106,11103.999195416482
2011-07-07,47869.454150000114,11220.078698487028
2011-07-08,47894.82766600011,11141.974422435364
2011-07-09,48012.94788800012,11141.974422435364
2011-07-10,48002.839334000106,11141.974422435364
2011-07-11,47987.8029860001,10940.410167554246
2011-07-12,48005.18987000012,10891.905725341738
2011-07-13,48043.103848000115,10925.73424427243
2011-07-14,47851.002584000125,10852.355614539127
2011-07-15,49310.42259400013,10912.634208032907
2011-07-16,49221.40691400016,10912.634208032907
2011-07-17,49233.306560000136,10912.634208032907
2011-07-18,49186.114488000116,10823.915688551617
2011-07-19,49179.587752000116,11000.439770513942
2011-07-20,49506.93643600007,10993.060314596381
2011-07-21,49672.75602400007,11141.974422435364
2011-07-22,49539.17038400007,11152.089681538255
2011-07-23,49515.53473600008,11152.089681538255
2011-07-24,49457.27644000007,11152.089681538255
2011-07-25,49411.66230600007,11089.15828999523
2011-07-26,50113.22024200006,11043.637605078007
2011-07-27,50149.49203800008,10819.356035922647
2011-07-28,50138.429766000096,10784.366597590353
2011-07-29,50166.4794180001,10714.801685307893
2011-07-30,50214.61535400009,10714.801685307893
2011-07-31,50200.14251200008,10714.801685307893
2011-08-01,51687.779158000085,10670.524916636967
