Date,SettlementPointPrice
2018-08-25 21:45:00,23.01
2018-08-25 22:00:00,20.83
2018-08-25 22:15:00,21.08
2018-08-25 22:30:00,21.8
2018-08-25 22:45:00,20.57
2018-08-25 23:00:00,19.71
2018-08-25 23:15:00,19.94
2018-08-25 23:30:00,19.96
2018-08-25 23:45:00,19.67
2018-08-26 00:00:00,19.29
2018-08-26 00:15:00,19.84
2018-08-26 00:30:00,20.52
2018-08-26 00:45:00,20.06
