DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/23/2018,21,2,HB_NORTH,HU,33.18,N
08/23/2018,21,2,HB_NORTH,HU,33.18,N
08/23/2018,21,1,HB_NORTH,HU,33.77,N
08/23/2018,20,4,HB_NORTH,HU,32.48,N
08/23/2018,20,3,HB_NORTH,HU,33.15,N
08/23/2018,20,2,HB_NORTH,HU,33.5,N
08/23/2018,20,1,HB_NORTH,HU,34.48,N
08/23/2018,19,4,HB_NORTH,HU,33.69,N
08/23/2018,19,3,HB_NORTH,HU,34.76,N
08/23/2018,19,2,HB_NORTH,HU,35.73,N
08/23/2018,19,1,HB_NORTH,HU,38.44,N
08/23/2018,18,4,HB_NORTH,HU,42.68,N
08/23/2018,18,3,HB_NORTH,HU,44.94,N
08/23/2018,18,2,HB_NORTH,HU,42.49,N
08/23/2018,18,1,HB_NORTH,HU,40.29,N
08/23/2018,17,4,HB_NORTH,HU,44.58,N
08/23/2018,17,3,HB_NORTH,HU,45.39,N
08/23/2018,17,2,HB_NORTH,HU,44.01,N
08/23/2018,17,1,HB_NORTH,HU,43.07,N
08/23/2018,16,4,HB_NORTH,HU,44.27,N
08/23/2018,16,3,HB_NORTH,HU,43.53,N
08/23/2018,16,2,HB_NORTH,HU,42.71,N
08/23/2018,16,1,HB_NORTH,HU,42.94,N
08/23/2018,15,4,HB_NORTH,HU,41.13,N
08/23/2018,15,3,HB_NORTH,HU,36.45,N
08/23/2018,15,2,HB_NORTH,HU,35.61,N
08/23/2018,15,1,HB_NORTH,HU,31.51,N
08/23/2018,14,4,HB_NORTH,HU,30.43,N
08/23/2018,14,3,HB_NORTH,HU,28.84,N
08/23/2018,14,2,HB_NORTH,HU,27.88,N
08/23/2018,14,1,HB_NORTH,HU,26.25,N
08/23/2018,13,4,HB_NORTH,HU,24.1,N
08/23/2018,13,3,HB_NORTH,HU,22.34,N
08/23/2018,13,2,HB_NORTH,HU,20.89,N
08/23/2018,13,1,HB_NORTH,HU,20.47,N
08/23/2018,12,4,HB_NORTH,HU,19.42,N
08/23/2018,12,3,HB_NORTH,HU,19.9,N
08/23/2018,12,2,HB_NORTH,HU,19.01,N
08/23/2018,12,1,HB_NORTH,HU,18.78,N
08/23/2018,11,4,HB_NORTH,HU,18.69,N
08/23/2018,11,3,HB_NORTH,HU,18.62,N
08/23/2018,11,2,HB_NORTH,HU,18.74,N
08/23/2018,11,1,HB_NORTH,HU,18.82,N
08/23/2018,10,4,HB_NORTH,HU,18.69,N
08/23/2018,10,3,HB_NORTH,HU,18.77,N
08/23/2018,10,2,HB_NORTH,HU,18.79,N
08/23/2018,10,1,HB_NORTH,HU,18.81,N
08/23/2018,9,4,HB_NORTH,HU,18.75,N
08/23/2018,9,3,HB_NORTH,HU,18.75,N
08/23/2018,9,2,HB_NORTH,HU,18.37,N
08/23/2018,9,1,HB_NORTH,HU,17.4,N
08/23/2018,8,4,HB_NORTH,HU,18.01,N
08/23/2018,8,3,HB_NORTH,HU,18.59,N
08/23/2018,8,2,HB_NORTH,HU,18.58,N
08/23/2018,8,1,HB_NORTH,HU,18.7,N
08/23/2018,7,4,HB_NORTH,HU,18.57,N
08/23/2018,7,3,HB_NORTH,HU,18.4,N
08/23/2018,7,2,HB_NORTH,HU,18.08,N
08/23/2018,7,1,HB_NORTH,HU,17.61,N
08/23/2018,6,4,HB_NORTH,HU,17.21,N
08/23/2018,6,3,HB_NORTH,HU,16.39,N
08/23/2018,6,2,HB_NORTH,HU,15.91,N
08/23/2018,6,1,HB_NORTH,HU,15.19,N
08/23/2018,5,4,HB_NORTH,HU,15.15,N
08/23/2018,5,3,HB_NORTH,HU,15.25,N
08/23/2018,5,2,HB_NORTH,HU,15.24,N
08/23/2018,5,1,HB_NORTH,HU,15.52,N
08/23/2018,4,4,HB_NORTH,HU,15.62,N
08/23/2018,4,3,HB_NORTH,HU,16.07,N
08/23/2018,4,2,HB_NORTH,HU,16.38,N
08/23/2018,4,1,HB_NORTH,HU,16.79,N
08/23/2018,3,4,HB_NORTH,HU,16.64,N
08/23/2018,3,3,HB_NORTH,HU,16.6,N
08/23/2018,3,2,HB_NORTH,HU,16.43,N
08/23/2018,3,1,HB_NORTH,HU,16.61,N
08/23/2018,2,4,HB_NORTH,HU,16.66,N
08/23/2018,2,3,HB_NORTH,HU,17.66,N
08/23/2018,2,2,HB_NORTH,HU,18.08,N
08/23/2018,2,1,HB_NORTH,HU,18.19,N
08/23/2018,1,4,HB_NORTH,HU,18.28,N
08/23/2018,1,3,HB_NORTH,HU,18.46,N
08/23/2018,1,2,HB_NORTH,HU,18.71,N
08/23/2018,1,1,HB_NORTH,HU,18.76,N
08/22/2018,24,4,HB_NORTH,HU,18.26,N
08/22/2018,24,3,HB_NORTH,HU,18.59,N
08/22/2018,24,2,HB_NORTH,HU,18.92,N
08/22/2018,24,1,HB_NORTH,HU,18.99,N
08/22/2018,23,4,HB_NORTH,HU,19.18,N
08/22/2018,23,3,HB_NORTH,HU,20.44,N
08/22/2018,23,2,HB_NORTH,HU,20.6,N
08/22/2018,23,1,HB_NORTH,HU,20.94,N
08/22/2018,22,4,HB_NORTH,HU,21.92,N
08/22/2018,22,3,HB_NORTH,HU,23.96,N
08/22/2018,22,2,HB_NORTH,HU,26.48,N
08/22/2018,22,1,HB_NORTH,HU,27.62,N
08/22/2018,21,4,HB_NORTH,HU,29.64,N
08/22/2018,21,3,HB_NORTH,HU,31.86,N
08/22/2018,21,2,HB_NORTH,HU,33.1,N
08/22/2018,21,1,HB_NORTH,HU,33.85,N
08/22/2018,20,4,HB_NORTH,HU,30.98,N
08/22/2018,20,3,HB_NORTH,HU,31.33,N
08/22/2018,20,2,HB_NORTH,HU,32.35,N
08/22/2018,20,1,HB_NORTH,HU,33.45,N
08/22/2018,19,4,HB_NORTH,HU,33.21,N
08/22/2018,19,3,HB_NORTH,HU,33.27,N
08/22/2018,19,2,HB_NORTH,HU,34.6,N
08/22/2018,19,1,HB_NORTH,HU,35.07,N
08/22/2018,18,4,HB_NORTH,HU,37.81,N
08/22/2018,18,3,HB_NORTH,HU,39.93,N
08/22/2018,18,2,HB_NORTH,HU,40.54,N
08/22/2018,18,1,HB_NORTH,HU,41.29,N
08/22/2018,17,4,HB_NORTH,HU,50.42,N
08/22/2018,17,3,HB_NORTH,HU,52.38,N
08/22/2018,17,2,HB_NORTH,HU,50.2,N
08/22/2018,17,1,HB_NORTH,HU,42.78,N
08/22/2018,16,4,HB_NORTH,HU,44.34,N
08/22/2018,16,3,HB_NORTH,HU,44.65,N
08/22/2018,16,2,HB_NORTH,HU,42.95,N
08/22/2018,16,1,HB_NORTH,HU,41.61,N
08/22/2018,15,4,HB_NORTH,HU,41.65,N
08/22/2018,15,3,HB_NORTH,HU,48.88,N
08/22/2018,15,2,HB_NORTH,HU,77.0,N
08/22/2018,15,1,HB_NORTH,HU,59.57,N
08/22/2018,14,4,HB_NORTH,HU,50.46,N
08/22/2018,14,3,HB_NORTH,HU,48.55,N
08/22/2018,14,2,HB_NORTH,HU,41.61,N
08/22/2018,14,1,HB_NORTH,HU,34.98,N
08/22/2018,13,4,HB_NORTH,HU,36.06,N
08/22/2018,13,3,HB_NORTH,HU,34.32,N
08/22/2018,13,2,HB_NORTH,HU,35.5,N
08/22/2018,13,1,HB_NORTH,HU,32.3,N
08/22/2018,12,4,HB_NORTH,HU,31.98,N
08/22/2018,12,3,HB_NORTH,HU,31.67,N
08/22/2018,12,2,HB_NORTH,HU,29.06,N
08/22/2018,12,1,HB_NORTH,HU,26.92,N
08/22/2018,11,4,HB_NORTH,HU,27.8,N
08/22/2018,11,3,HB_NORTH,HU,28.68,N
08/22/2018,11,2,HB_NORTH,HU,27.06,N
08/22/2018,11,1,HB_NORTH,HU,24.81,N
08/22/2018,10,4,HB_NORTH,HU,24.39,N
08/22/2018,10,3,HB_NORTH,HU,24.84,N
08/22/2018,10,2,HB_NORTH,HU,23.02,N
08/22/2018,10,1,HB_NORTH,HU,21.73,N
