DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/22/2018,1,1,AEEC,RN,19.06,N
08/22/2018,1,1,AMISTAD_ALL,RN,3.04,N
08/22/2018,1,1,AMOCOOIL_CC1,LCCRN,19.52,N
08/22/2018,1,1,AMOCOOIL_CC2,LCCRN,19.52,N
08/22/2018,1,1,AMOCO_PUN1,PUN,19.52,N
08/22/2018,1,1,AMOCO_PUN2,PUN,19.52,N
08/22/2018,1,1,AMO_AMOCO_1,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_2,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_5,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_G1,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_G2,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_G3,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_S1,PCCRN,19.52,N
08/22/2018,1,1,AMO_AMOCO_S2,PCCRN,19.52,N
08/22/2018,1,1,ANACACHO_ANA,RN,3.04,N
08/22/2018,1,1,ATK_ATKINSG7,RN,19.4,N
08/22/2018,1,1,AUSTPL_ALL,RN,19.53,N
08/22/2018,1,1,AZ_ALL,RN,19.5,N
08/22/2018,1,1,BAC_RN_ALL,RN,19.52,N
08/22/2018,1,1,BAFFIN_ALL,RN,20.16,N
08/22/2018,1,1,BASTEN_CC1,LCCRN,19.55,N
08/22/2018,1,1,BASTEN_CCU,PCCRN,19.55,N
08/22/2018,1,1,BBREEZE_1_2,RN,20.22,N
08/22/2018,1,1,BBSES_UNIT1,RN,19.3,N
08/22/2018,1,1,BBSES_UNIT2,RN,19.3,N
08/22/2018,1,1,BCATWD_WD_1,RN,19.11,N
08/22/2018,1,1,BFM_HYD_ST1,RN,19.51,N
08/22/2018,1,1,BLSMT1_5_A_6,RN,19.09,N
08/22/2018,1,1,BOOTLEG_UN1,RN,18.4,N
