Date,SettlementPointPrice
2018-08-25 21:45:00,21.91
2018-08-25 22:00:00,19.69
2018-08-25 22:15:00,20.37
2018-08-25 22:30:00,21.32
2018-08-25 22:45:00,20.21
2018-08-25 23:00:00,19.35
2018-08-25 23:15:00,19.58
2018-08-25 23:30:00,19.6
2018-08-25 23:45:00,19.31
2018-08-26 00:00:00,18.94
2018-08-26 00:15:00,19.49
2018-08-26 00:30:00,20.27
2018-08-26 00:45:00,19.71
