Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9970.077008,10128.185625147815
2010-12-03,10015.525384,10154.551691316252
2010-12-04,9985.574781999998,10154.551691316252
2010-12-05,10022.951043999998,10154.551691316252
2010-12-06,10028.063795999997,10141.368658232033
2010-12-07,10028.063795999997,10146.592277327172
2010-12-08,10029.856879999996,10184.15252841397
2010-12-09,10304.426379999997,10223.287663284498
2010-12-10,10304.426379999997,10284.644171043792
2010-12-11,10297.478573999997,10284.644171043792
2010-12-12,10340.868037999997,10284.644171043792
2010-12-13,10340.868037999997,10285.141132270615
2010-12-14,10340.868037999997,10294.51044790399
2010-12-15,10340.868037999997,10241.77730401716
2010-12-16,10315.917221999996,10305.123671492267
2010-12-17,10355.519687999997,10313.747043656123
2010-12-18,10355.519687999997,10313.747043656123
2010-12-19,10395.349979999997,10313.747043656123
2010-12-20,10395.349979999997,10340.030112979866
2010-12-21,10366.392289999996,10402.381554742762
2010-12-22,10406.501489999997,10437.536978473056
2010-12-23,10414.567253999998,10420.374242539992
2010-12-24,10414.567253999998,10420.374242539992
2010-12-25,10414.567253999998,10420.374242539992
2010-12-26,10414.567253999998,10420.374242539992
2010-12-27,10414.567253999998,10426.758772745341
2010-12-28,10414.567253999998,10434.801183579115
2010-12-29,10418.060431999997,10445.331410322699
2010-12-30,10384.689919999997,10429.577564483976
2010-12-31,10389.642895999998,10427.587713059555
2011-01-01,10447.954483999996,10427.587713059555
2011-01-02,10447.954483999996,10427.587713059555
2011-01-03,10447.954483999996,10545.574070709827
2011-01-04,10414.691157999996,10531.727079450831
2011-01-05,10456.520445999997,10584.461234887614
2011-01-06,10456.520445999997,10561.990871464763
2011-01-07,10456.520445999997,10542.5062967285
2011-01-08,10456.520445999997,10542.5062967285
2011-01-09,10456.520445999997,10542.5062967285
2011-01-10,10462.806303999998,10527.99635884468
2011-01-11,10462.806303999998,10567.214482268511
2011-01-12,10462.806303999998,10662.399517249889
2011-01-13,10462.806303999998,10644.158858759922
2011-01-14,10462.806303999998,10722.761099296973
2011-01-15,10462.806303999998,10722.761099296973
2011-01-16,10462.806303999998,10722.761099296973
2011-01-17,10462.806303999998,10722.761099296973
2011-01-18,10462.806303999998,10737.520027714876
2011-01-19,10464.759444,10628.902977406586
2011-01-20,10464.759444,10615.138982992285
2011-01-21,10464.972518,10640.759105691204
2011-01-22,10464.972518,10640.759105691204
2011-01-23,10487.637185999998,10640.759105691204
2011-01-24,10487.637185999998,10702.861556920017
2011-01-25,10487.637185999998,10705.681360208606
2011-01-26,10487.637185999998,10750.869046197093
2011-01-27,10487.637185999998,10774.99728195698
2011-01-28,10455.606916,10582.636357311238
2011-01-29,10494.976234,10582.636357311238
2011-01-30,10474.478750000002,10582.636357311238
2011-01-31,10516.80814,10663.726422049489
2011-02-01,10489.397924000004,10841.742390950849
2011-02-02,10526.974166000002,10812.225553956388
2011-02-03,10526.974166000002,10837.67969125731
2011-02-04,10526.974166000002,10868.93840069206
2011-02-05,10526.974166000002,10868.93840069206
2011-02-06,10537.406326000002,10868.93840069206
2011-02-07,10513.375452000004,10936.762443792792
2011-02-08,10552.571532000004,10982.530079561406
2011-02-09,10527.761792000003,10951.935328301432
2011-02-10,10563.158252000003,10960.143724533204
2011-02-11,10563.158252000003,11020.505306580288
2011-02-12,10563.158252000003,11020.505306580288
2011-02-13,10564.171338000006,11020.505306580288
2011-02-14,10531.781160000008,11046.78837590403
2011-02-15,10566.87765000001,11011.053002393612
2011-02-16,10537.327316000008,11079.9539482099
2011-02-17,10567.896210000006,11114.032469224632
2011-02-18,10588.18767,11135.423898540625
2011-02-19,10624.344054,11135.423898540625
2011-02-20,10602.687450000003,11135.423898540625
2011-02-21,10639.823736000002,11135.423898540625
2011-02-22,10650.889336000004,10906.829619316293
2011-02-23,10650.889336000004,10840.167507167118
2011-02-24,10621.959380000002,10829.388298180842
