Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9960.847918000001,10128.185625147815
2010-12-03,10008.396150000002,10154.551691316252
2010-12-04,9970.716108000002,10154.551691316252
2010-12-05,9985.351506,10154.551691316252
2010-12-06,10041.130702000002,10141.368658232033
2010-12-07,10041.130702000002,10146.592277327172
2010-12-08,10003.758714,10184.15252841397
2010-12-09,10045.054584,10223.287663284498
2010-12-10,10046.086488000004,10284.644171043792
2010-12-11,10005.822462000002,10284.644171043792
2010-12-12,10046.770286000004,10284.644171043792
2010-12-13,10046.770286000004,10285.141132270615
2010-12-14,10046.770286000004,10294.51044790399
2010-12-15,10006.666276000002,10241.77730401716
2010-12-16,10018.330316,10305.123671492267
2010-12-17,10067.145434,10313.747043656123
2010-12-18,10067.145434,10313.747043656123
2010-12-19,10067.145434,10313.747043656123
2010-12-20,10029.341654000002,10340.030112979866
2010-12-21,10033.573794000002,10402.381554742762
2010-12-22,10074.841658,10437.536978473056
2010-12-23,10079.133512,10420.374242539992
2010-12-24,10079.133512,10420.374242539992
2010-12-25,10079.133512,10420.374242539992
2010-12-26,10079.133512,10420.374242539992
2010-12-27,10082.025278,10426.758772745341
2010-12-28,10043.121388,10434.801183579115
2010-12-29,10090.049562000002,10445.331410322699
2010-12-30,10066.548362000003,10429.577564483976
2010-12-31,10071.872316000005,10427.587713059555
2011-01-01,10112.608242000002,10427.587713059555
2011-01-02,10112.608242000002,10427.587713059555
2011-01-03,10112.608242000002,10545.574070709827
2011-01-04,10078.355802000002,10531.727079450831
2011-01-05,10118.871750000002,10584.461234887614
2011-01-06,10121.823658000003,10561.990871464763
2011-01-07,10121.823658000003,10542.5062967285
2011-01-08,10121.823658000003,10542.5062967285
2011-01-09,10083.551656,10542.5062967285
2011-01-10,10125.547456000002,10527.99635884468
2011-01-11,10125.547456000002,10567.214482268511
2011-01-12,10125.547456000002,10662.399517249889
2011-01-13,10125.547456000002,10644.158858759922
2011-01-14,10125.547456000002,10722.761099296973
2011-01-15,10125.547456000002,10722.761099296973
2011-01-16,10125.547456000002,10722.761099296973
2011-01-17,10125.547456000002,10722.761099296973
2011-01-18,10086.963598000002,10737.520027714876
2011-01-19,10130.311262,10628.902977406586
2011-01-20,10098.322886,10615.138982992285
2011-01-21,10147.050832,10640.759105691204
2011-01-22,10147.050832,10640.759105691204
2011-01-23,10175.898063999995,10640.759105691204
2011-01-24,10175.898063999995,10702.861556920017
2011-01-25,10175.898063999995,10705.681360208606
2011-01-26,10175.898063999995,10750.869046197093
2011-01-27,10175.898063999995,10774.99728195698
2011-01-28,10141.054579999996,10582.636357311238
2011-01-29,10146.438571999995,10582.636357311238
2011-01-30,10152.282185999997,10582.636357311238
2011-01-31,10196.889715999994,10663.726422049489
2011-02-01,10178.00088599999,10841.742390950849
2011-02-02,10245.719899999991,10812.225553956388
2011-02-03,10245.719899999991,10837.67969125731
2011-02-04,10245.719899999991,10868.93840069206
2011-02-05,10245.719899999991,10868.93840069206
2011-02-06,10256.172057999991,10868.93840069206
2011-02-07,10232.16420399999,10936.762443792792
2011-02-08,10274.97992199999,10982.530079561406
2011-02-09,10237.327813999991,10951.935328301432
2011-02-10,10280.283517999991,10960.143724533204
2011-02-11,10280.283517999991,11020.505306580288
2011-02-12,10280.283517999991,11020.505306580288
2011-02-13,10285.675821999988,11020.505306580288
2011-02-14,10252.72398799999,11046.78837590403
2011-02-15,10294.53980599999,11011.053002393612
2011-02-16,10256.147815999992,11079.9539482099
2011-02-17,10266.272045999991,11114.032469224632
2011-02-18,10270.944401999992,11135.423898540625
2011-02-19,10317.41224599999,11135.423898540625
2011-02-20,10284.784481999992,11135.423898540625
2011-02-21,10296.960209999988,11135.423898540625
2011-02-22,10342.719755999988,10906.829619316293
2011-02-23,10312.588223999988,10840.167507167118
2011-02-24,10314.79998999999,10829.388298180842
2011-02-25,10325.624409999991,10943.643935224964
2011-02-26,10328.27620799999,10943.643935224964
2011-02-27,10336.599913999991,10943.643935224964
2011-02-28,10377.835789999992,11004.502478498871
2011-03-01,10392.10888599999,10831.29515276057
2011-03-02,10355.345209999992,10848.789867781019
2011-03-03,10377.230443999997,11035.595202535626
