Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9960.227856,10128.185625147815
2010-12-03,10008.375552,10154.551691316252
2010-12-04,9971.255469999998,10154.551691316252
2010-12-05,9987.390638,10154.551691316252
2010-12-06,10042.977829999998,10141.368658232033
2010-12-07,10042.977829999998,10146.592277327172
2010-12-08,10005.777691999998,10184.15252841397
2010-12-09,10047.073561999998,10223.287663284498
2010-12-10,10048.285448,10284.644171043792
2010-12-11,10007.981418000001,10284.644171043792
2010-12-12,10048.677348000001,10284.644171043792
2010-12-13,10048.677348000001,10285.141132270615
2010-12-14,10048.677348000001,10294.51044790399
2010-12-15,10009.913471999998,10241.77730401716
2010-12-16,10022.657224,10305.123671492267
2010-12-17,10072.312257999998,10313.747043656123
2010-12-18,10072.312257999998,10313.747043656123
2010-12-19,10072.312257999998,10313.747043656123
2010-12-20,10033.388365999996,10340.030112979866
2010-12-21,10036.540489999998,10402.381554742762
2010-12-22,10077.80835,10437.536978473056
2010-12-23,10082.080201999996,10420.374242539992
2010-12-24,10082.080201999996,10420.374242539992
2010-12-25,10082.080201999996,10420.374242539992
2010-12-26,10082.080201999996,10420.374242539992
2010-12-27,10084.931968,10426.758772745341
2010-12-28,10045.247999999998,10434.801183579115
2010-12-29,10092.176173999998,10445.331410322699
2010-12-30,10070.838931999999,10429.577564483976
2010-12-31,10072.810926,10427.587713059555
2011-01-01,10114.0668,10427.587713059555
2011-01-02,10114.0668,10427.587713059555
2011-01-03,10114.0668,10545.574070709827
2011-01-04,10082.495556000002,10531.727079450831
2011-01-05,10122.991506000002,10584.461234887614
2011-01-06,10127.795524000003,10561.990871464763
2011-01-07,10127.795524000003,10542.5062967285
2011-01-08,10127.795524000003,10542.5062967285
2011-01-09,10089.503524000002,10542.5062967285
2011-01-10,10131.499324000002,10527.99635884468
2011-01-11,10131.499324000002,10567.214482268511
2011-01-12,10131.499324000002,10662.399517249889
2011-01-13,10131.499324000002,10644.158858759922
2011-01-14,10131.499324000002,10722.761099296973
2011-01-15,10131.499324000002,10722.761099296973
2011-01-16,10131.499324000002,10722.761099296973
2011-01-17,10131.499324000002,10722.761099296973
2011-01-18,10092.915466000002,10737.520027714876
2011-01-19,10136.243132,10628.902977406586
2011-01-20,10107.019378000005,10615.138982992285
2011-01-21,10156.947072000004,10640.759105691204
2011-01-22,10156.947072000004,10640.759105691204
2011-01-23,10187.813662000006,10640.759105691204
2011-01-24,10187.813662000006,10702.861556920017
2011-01-25,10187.813662000006,10705.681360208606
2011-01-26,10187.813662000006,10750.869046197093
2011-01-27,10187.813662000006,10774.99728195698
2011-01-28,10152.950176000006,10582.636357311238
2011-01-29,10159.094244000004,10582.636357311238
2011-01-30,10164.358028000004,10582.636357311238
2011-01-31,10209.005558000004,10663.726422049489
2011-02-01,10189.309620000004,10841.742390950849
2011-02-02,10262.648900000002,10812.225553956388
2011-02-03,10262.648900000002,10837.67969125731
