Date,SettlementPointPrice
2018-08-25 21:45:00,26.58
2018-08-25 22:00:00,21.94
2018-08-25 22:15:00,20.32
2018-08-25 22:30:00,20.01
2018-08-25 22:45:00,18.36
2018-08-25 23:00:00,17.53
2018-08-25 23:15:00,17.76
2018-08-25 23:30:00,17.77
2018-08-25 23:45:00,17.49
2018-08-26 00:00:00,17.14
2018-08-26 00:15:00,17.66
2018-08-26 00:30:00,19.01
2018-08-26 00:45:00,17.9
2018-08-26 01:00:00,17.49
2018-08-26 01:15:00,17.1
2018-08-26 01:30:00,17.27
2018-08-26 01:45:00,17.06
2018-08-26 02:00:00,16.95
2018-08-26 02:15:00,16.8
2018-08-26 02:30:00,16.78
2018-08-26 02:45:00,16.49
2018-08-26 03:00:00,16.29
2018-08-26 03:15:00,16.11
2018-08-26 03:30:00,15.87
2018-08-26 03:45:00,15.64
2018-08-26 04:00:00,15.04
2018-08-26 04:15:00,15.28
2018-08-26 04:30:00,15.37
2018-08-26 04:45:00,15.3
2018-08-26 05:00:00,15.2
2018-08-26 05:15:00,15.26
2018-08-26 05:30:00,15.15
2018-08-26 05:45:00,14.75
2018-08-26 06:00:00,14.95
2018-08-26 06:15:00,14.67
2018-08-26 06:30:00,14.11
2018-08-26 06:45:00,14.4
2018-08-26 07:00:00,13.61
2018-08-26 07:15:00,14.75
2018-08-26 07:30:00,15.07
2018-08-26 07:45:00,15.56
2018-08-26 08:00:00,14.78
2018-08-26 08:15:00,15.49
2018-08-26 08:30:00,15.85
2018-08-26 08:45:00,16.18
2018-08-26 09:00:00,15.3
2018-08-26 09:15:00,14.35
2018-08-26 09:30:00,14.99
2018-08-26 09:45:00,15.0
2018-08-26 10:00:00,13.46
2018-08-26 10:15:00,13.88
2018-08-26 10:30:00,14.33
2018-08-26 10:45:00,14.75
2018-08-26 11:00:00,15.13
2018-08-26 11:15:00,14.06
2018-08-26 11:30:00,14.56
2018-08-26 11:45:00,15.29
2018-08-26 12:00:00,16.51
2018-08-26 12:15:00,14.79
2018-08-26 12:30:00,15.49
2018-08-26 12:45:00,20.75
2018-08-26 13:00:00,24.73
2018-08-26 13:15:00,26.55
2018-08-26 13:30:00,30.51
2018-08-26 13:45:00,30.92
2018-08-26 14:00:00,31.85
2018-08-26 14:15:00,33.29
2018-08-26 14:30:00,36.15
2018-08-26 14:45:00,37.31
2018-08-26 15:00:00,37.63
2018-08-26 15:15:00,38.19
2018-08-26 15:30:00,39.55
2018-08-26 15:45:00,37.03
2018-08-26 16:00:00,36.08
2018-08-26 16:15:00,36.97
2018-08-26 16:30:00,38.29
2018-08-26 16:45:00,38.46
2018-08-26 17:00:00,37.12
2018-08-26 17:15:00,37.25
2018-08-26 17:30:00,36.89
2018-08-26 17:45:00,38.01
2018-08-26 18:00:00,38.2
2018-08-26 18:15:00,37.47
2018-08-26 18:30:00,36.88
2018-08-26 18:45:00,35.11
2018-08-26 19:00:00,34.66
2018-08-26 19:15:00,34.88
2018-08-26 19:30:00,34.46
2018-08-26 19:45:00,34.33
2018-08-26 20:00:00,34.12
2018-08-26 20:15:00,34.47
2018-08-26 20:30:00,34.88
2018-08-26 20:45:00,33.91
2018-08-26 21:00:00,31.76
2018-08-26 21:15:00,25.11
2018-08-26 21:30:00,21.14
2018-08-26 21:45:00,18.76
2018-08-26 22:00:00,18.59
2018-08-26 22:15:00,19.17
2018-08-26 22:30:00,18.88
2018-08-26 22:45:00,18.07
2018-08-26 23:00:00,16.45
2018-08-26 23:15:00,16.12
2018-08-26 23:30:00,16.7
2018-08-26 23:45:00,15.46
2018-08-27 00:00:00,13.46
2018-08-27 00:15:00,16.28
2018-08-27 00:30:00,11.16
2018-08-27 00:45:00,11.85
2018-08-27 01:00:00,11.18
2018-08-27 01:15:00,11.58
2018-08-27 01:30:00,11.25
2018-08-27 01:45:00,11.63
2018-08-27 02:00:00,11.5
2018-08-27 02:15:00,14.27
2018-08-27 02:30:00,14.67
2018-08-27 02:45:00,10.75
2018-08-27 03:00:00,9.85
2018-08-27 03:15:00,8.24
2018-08-27 03:30:00,8.36
2018-08-27 03:45:00,8.38
2018-08-27 04:00:00,8.89
2018-08-27 04:15:00,8.91
2018-08-27 04:30:00,9.01
2018-08-27 04:45:00,9.68
2018-08-27 05:00:00,9.1
2018-08-27 05:15:00,10.54
2018-08-27 05:30:00,12.41
2018-08-27 05:45:00,13.54
2018-08-27 06:00:00,15.67
2018-08-27 06:15:00,16.05
2018-08-27 06:30:00,16.46
2018-08-27 06:45:00,16.59
2018-08-27 07:00:00,16.46
2018-08-27 07:15:00,16.25
2018-08-27 07:30:00,16.17
2018-08-27 07:45:00,16.22
2018-08-27 08:00:00,16.21
2018-08-27 08:15:00,16.06
2018-08-27 08:30:00,16.19
2018-08-27 08:45:00,16.22
2018-08-27 09:00:00,15.74
2018-08-27 09:15:00,16.0
2018-08-27 09:30:00,15.7
2018-08-27 09:45:00,14.55
2018-08-27 10:00:00,16.29
2018-08-27 10:15:00,13.69
2018-08-27 10:30:00,15.32
2018-08-27 10:45:00,10.55
2018-08-27 11:00:00,3.39
2018-08-27 11:15:00,5.5
2018-08-27 11:30:00,10.26
2018-08-27 11:45:00,16.85
2018-08-27 12:00:00,19.72
2018-08-27 12:15:00,20.21
2018-08-27 12:30:00,23.06
2018-08-27 12:45:00,26.45
2018-08-27 13:00:00,26.59
2018-08-27 13:15:00,23.46
2018-08-27 13:30:00,21.93
2018-08-27 13:45:00,25.42
2018-08-27 14:00:00,24.22
2018-08-27 14:15:00,23.73
2018-08-27 14:30:00,23.31
2018-08-27 14:45:00,24.61
2018-08-27 15:00:00,23.99
2018-08-27 15:15:00,26.57
2018-08-27 15:30:00,42.68
2018-08-27 15:45:00,55.72
