Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9933.047202,10128.185625147815
2010-12-03,9912.337022,10154.551691316252
2010-12-04,9912.880750000002,10154.551691316252
2010-12-05,9904.692854000004,10154.551691316252
2010-12-06,9947.890222000002,10141.368658232033
2010-12-07,10085.087044000004,10146.592277327172
2010-12-08,10112.766406000002,10184.15252841397
2010-12-09,10079.777368000001,10223.287663284498
2010-12-10,10076.191044,10284.644171043792
2010-12-11,14279.285283999998,10284.644171043792
2010-12-12,14310.143108000002,10284.644171043792
2010-12-13,14222.869292,10285.141132270615
2010-12-14,14221.034336,10294.51044790399
2010-12-15,14181.897636000005,10241.77730401716
2010-12-16,14205.929618000006,10305.123671492267
2010-12-17,13756.697258000006,10313.747043656123
2010-12-18,13863.510928000005,10313.747043656123
2010-12-19,14096.495750000006,10313.747043656123
2010-12-20,14096.993244000005,10340.030112979866
2010-12-21,14101.229786000005,10402.381554742762
2010-12-22,14190.408342000004,10437.536978473056
2010-12-23,14365.488886000016,10420.374242539992
2010-12-24,14467.065176000016,10420.374242539992
2010-12-25,14461.892998000014,10420.374242539992
2010-12-26,14553.226072000014,10420.374242539992
2010-12-27,14525.195056000017,10426.758772745341
2010-12-28,14553.995516000019,10434.801183579115
2010-12-29,14545.077192000019,10445.331410322699
2010-12-30,14554.312012000017,10429.577564483976
2010-12-31,14585.413806000011,10427.587713059555
2011-01-01,14324.059712000017,10427.587713059555
2011-01-02,14305.094060000014,10427.587713059555
2011-01-03,14365.606478000018,10545.574070709827
2011-01-04,14374.152474000017,10531.727079450831
2011-01-05,14340.01704000001,10584.461234887614
2011-01-06,14123.687516000009,10561.990871464763
2011-01-07,13830.675642000013,10542.5062967285
2011-01-08,19130.068020000013,10542.5062967285
2011-01-09,19121.826532000014,10542.5062967285
2011-01-10,19122.32486600001,10527.99635884468
2011-01-11,19120.574778000006,10567.214482268511
2011-01-12,19344.58113800001,10662.399517249889
2011-01-13,19323.45786400001,10644.158858759922
2011-01-14,19311.19338600001,10722.761099296973
2011-01-15,19302.23113400001,10722.761099296973
2011-01-16,19292.72240800001,10722.761099296973
2011-01-17,19289.025882000024,10722.761099296973
2011-01-18,19276.041018000025,10737.520027714876
2011-01-19,19266.19613600002,10628.902977406586
2011-01-20,19261.81979800001,10615.138982992285
2011-01-21,19704.12954600002,10640.759105691204
2011-01-22,19596.766564000016,10640.759105691204
2011-01-23,19640.97140600001,10640.759105691204
2011-01-24,19585.12510800002,10702.861556920017
2011-01-25,19565.683654000026,10705.681360208606
2011-01-26,19377.120046000025,10750.869046197093
2011-01-27,19377.105122000037,10774.99728195698
2011-01-28,19410.936798000024,10582.636357311238
2011-01-29,19424.816572000018,10582.636357311238
2011-01-30,19402.407636000018,10582.636357311238
2011-01-31,19370.735486000023,10663.726422049489
2011-02-01,19363.986552000013,10841.742390950849
2011-02-02,19269.64861000001,10812.225553956388
2011-02-03,21149.846036000017,10837.67969125731
2011-02-04,20853.13781200002,10868.93840069206
2011-02-05,20808.38959800001,10868.93840069206
2011-02-06,20723.17245200002,10868.93840069206
2011-02-07,20720.41066000003,10936.762443792792
2011-02-08,20742.143530000027,10982.530079561406
2011-02-09,20718.737726000018,10951.935328301432
2011-02-10,20714.528978000017,10960.143724533204
2011-02-11,20738.65359800002,11020.505306580288
2011-02-12,20731.35088600002,11020.505306580288
2011-02-13,20709.910640000013,11020.505306580288
2011-02-14,20701.662876000017,11046.78837590403
2011-02-15,20723.04768200002,11011.053002393612
2011-02-16,20672.234474000034,11079.9539482099
2011-02-17,20766.34695800004,11114.032469224632
2011-02-18,20888.709774000035,11135.423898540625
2011-02-19,20884.379510000043,11135.423898540625
2011-02-20,20851.421330000037,11135.423898540625
2011-02-21,20822.214958000033,11135.423898540625
2011-02-22,20854.925322000043,10906.829619316293
2011-02-23,20562.057780000043,10840.167507167118
2011-02-24,20551.17192800004,10829.388298180842
2011-02-25,20537.874254000042,10943.643935224964
2011-02-26,20545.52901600004,10943.643935224964
2011-02-27,20581.54090000004,10943.643935224964
2011-02-28,20783.67492000004,11004.502478498871
2011-03-01,20923.03997600004,10831.29515276057
2011-03-02,20909.57844800004,10848.789867781019
2011-03-03,20947.06498200004,11035.595202535626
2011-03-04,20897.63525800003,10954.174161968547
2011-03-05,20884.25535600003,10954.174161968547
2011-03-06,20985.974696000023,10954.174161968547
2011-03-07,21046.08887200002,10862.802852729406
2011-03-08,21039.44374600001,10959.728748601121
2011-03-09,23015.202498,10944.804854626565
2011-03-10,23020.35258800001,10738.265962893001
2011-03-11,23036.330933999994,10814.298402225504
2011-03-12,23204.166481999997,10814.298402225504
2011-03-13,23354.36095799999,10814.298402225504
2011-03-14,23341.559819999995,10748.879194772671
2011-03-15,23385.508278000005,10628.488001474501
2011-03-16,23375.87304000001,10421.286171407508
2011-03-17,23407.908230000005,10560.912948907857
2011-03-18,23520.42794400001,10606.432613983734
2011-03-19,23661.046919999997,10606.432613983734
2011-03-20,23714.86003000001,10606.432613983734
2011-03-21,23929.98798000001,10765.378984080911
2011-03-22,24022.414916000034,10727.155786369292
2011-03-23,23870.46735200004,10758.414495804043
2011-03-24,23737.197016000035,10858.906138433866
2011-03-25,24194.858828000026,10893.232630141336
2011-03-26,26764.05932000003,10893.232630141336
2011-03-27,26972.209774000024,10893.232630141336
2011-03-28,26952.062442000013,10863.299805664838
2011-03-29,26918.202508000024,10939.995191622163
2011-03-30,26911.048400000018,11013.125850662727
2011-03-31,26913.10752400001,10992.977317751685
2011-04-01,26901.89032600001,11047.535330923502
2011-04-02,26950.35790000001,11047.535330923502
2011-04-03,26964.67360200001,11047.535330923502
2011-04-04,26946.666222000014,11051.349048374348
2011-04-05,26940.64500000001,11049.359196949925
2011-04-06,26953.37792200001,11073.487432709811
2011-04-07,26932.755994000006,11056.655664314183
2011-04-08,26936.20048200001,11012.37990719321
2011-04-09,26940.510100000003,11012.37990719321
2011-04-10,26975.996678,11012.37990719321
2011-04-11,27067.59934799999,10981.61815069389
2011-04-12,27163.71381399999,10896.217407277969
2011-04-13,27181.33071399999,10898.290255547086
2011-04-14,27179.425928000004,10899.202192705994
2011-04-15,27152.43774200003,10941.98606288793
2011-04-16,27170.127466000034,10941.98606288793
2011-04-17,27166.955958000028,10941.98606288793
2011-04-18,27234.794628000032,10821.428884191762
2011-04-19,27244.72239400003,10883.44833857588
2011-04-20,27212.10941200002,11030.537568838483
2011-04-21,27210.48305200001,11088.743314063147
2011-04-22,27158.85633400001,11088.743314063147
2011-04-23,27188.76458800001,11088.743314063147
2011-04-24,27228.83614200003,11088.743314063147
2011-04-25,27214.62156600002,11071.082605353306
2011-04-26,27417.405190000034,11170.49632542622
2011-04-27,27513.03399600004,11240.310219951372
2011-04-28,27547.221438000044,11280.27428684472
2011-04-29,27540.814230000044,11306.22638863103
2011-04-30,27524.53221600004,11306.22638863103
2011-05-01,27523.781758000023,11306.22638863103
2011-05-02,27568.75677400002,11286.409843098769
2011-05-03,27577.751284000024,11248.269633940452
2011-05-04,27794.66502800001,11171.159272051043
2011-05-05,27874.65938600001,11069.838697398402
2011-05-06,27839.703368000013,11112.12459480356
2011-05-07,27840.05161800001,11112.12459480356
2011-05-08,27846.366409999995,11112.12459480356
2011-05-09,27861.34038,11162.619908281837
2011-05-10,27857.62244199999,11252.747309566073
2011-05-11,27860.79258399999,11127.712455244284
2011-05-12,27863.71076999999,11182.187471571406
2011-05-13,27859.734857999985,11091.977081733865
2011-05-14,27798.350679999985,11091.977081733865
2011-05-15,27825.82199799999,11091.977081733865
2011-05-16,29149.662961999984,11023.158112920924
2011-05-17,29121.641817999986,11019.095404935993
2011-05-18,29105.123243999977,11116.10531749375
2011-05-19,29100.304301999986,11140.315538548375
2011-05-20,29105.645793999985,11054.66581288976
2011-05-21,32521.51385,11054.66581288976
2011-05-22,32548.91695,11054.66581288976
2011-05-23,32611.606949999994,10922.8324556891
2011-05-24,32602.883905999995,10913.795119143115
2011-05-25,32611.579598,10948.535575232716
2011-05-26,32609.46350600001,10991.816398350085
2011-05-27,32616.129222000014,11036.673125092531
2011-05-28,32666.921008000016,11036.673125092531
2011-05-29,33504.139210000016,11036.673125092531
2011-05-30,33503.229324000036,11036.673125092531
2011-05-31,33468.670740000045,11153.581560185898
2011-06-01,33352.04578800004,10899.451174948686
