Date,Close,Buy,Sell,p/l
2018-08-29 00:00:00,18.93,,,0.0
2018-08-29 00:15:00,24.75,,,0.0
2018-08-29 00:30:00,18.96,,24.75,54.45595
2018-08-29 00:45:00,18.85,18.96,,0.0
2018-08-29 01:00:00,18.66,,18.85,-1.1378099999999942
2018-08-29 01:15:00,18.54,,,0.0
2018-08-29 01:30:00,18.38,18.54,,0.0
2018-08-29 01:45:00,18.14,,,0.0
2018-08-29 02:00:00,17.92,,,0.0
2018-08-29 02:15:00,18.01,,,0.0
2018-08-29 02:30:00,18.03,,18.01,-5.336549999999977
2018-08-29 02:45:00,17.91,18.03,,0.0
2018-08-29 03:00:00,17.89,,,0.0
2018-08-29 03:15:00,17.89,,,0.0
2018-08-29 03:30:00,17.75,,,0.0
2018-08-29 03:45:00,17.7,,,0.0
2018-08-29 04:00:00,17.76,,,0.0
2018-08-29 04:15:00,17.8,,17.76,-2.735789999999996
2018-08-29 04:30:00,17.88,17.8,,0.0
2018-08-29 04:45:00,17.97,,17.88,0.7643199999999829
2018-08-29 05:00:00,18.12,,,0.0
2018-08-29 05:15:00,18.36,,,0.0
2018-08-29 05:30:00,18.71,,,0.0
2018-08-29 05:45:00,19.08,,,0.0
2018-08-29 06:00:00,18.93,,,0.0
2018-08-29 06:15:00,19.29,18.93,,0.0
2018-08-29 06:30:00,19.51,,19.29,3.5617799999999944
2018-08-29 06:45:00,19.38,,,0.0
2018-08-29 07:00:00,19.39,19.38,,0.0
2018-08-29 07:15:00,19.45,,,0.0
2018-08-29 07:30:00,19.36,,,0.0
2018-08-29 07:45:00,19.23,,,0.0
2018-08-29 08:00:00,19.92,,,0.0
2018-08-29 08:15:00,20.09,,19.92,5.360700000000027
2018-08-29 08:30:00,21.82,20.09,,0.0
2018-08-29 08:45:00,22.74,,21.82,17.258090000000006
2018-08-29 09:00:00,20.62,,,0.0
2018-08-29 09:15:00,20.22,20.62,,0.0
2018-08-29 09:30:00,20.78,,20.22,-4.0408400000000215
2018-08-29 09:45:00,21.42,,,0.0
2018-08-29 10:00:00,22.33,,,0.0
2018-08-29 10:15:00,26.36,,,0.0
2018-08-29 10:30:00,28.53,,,0.0
2018-08-29 10:45:00,29.44,28.53,,0.0
2018-08-29 11:00:00,29.67,,,0.0
2018-08-29 11:15:00,29.01,,,0.0
2018-08-29 11:30:00,29.86,,,0.0
2018-08-29 11:45:00,30.44,,29.860000000000007,13.241609999999984
2018-08-29 12:00:00,31.61,,,0.0
2018-08-29 12:15:00,29.98,,,0.0
2018-08-29 12:30:00,30.66,29.98,,0.0
2018-08-29 12:45:00,31.37,,30.660000000000004,6.739359999999998
2018-08-29 13:00:00,32.45,,,0.0
2018-08-29 13:15:00,33.37,,,0.0
2018-08-29 13:30:00,34.88,,,0.0
2018-08-29 13:45:00,36.0,,,0.0
2018-08-29 14:00:00,37.3,,,0.0
2018-08-29 14:15:00,36.51,,,0.0
2018-08-29 14:30:00,36.43,36.51,,0.0
2018-08-29 14:45:00,35.63,,36.43,-0.8729399999999828
2018-08-29 15:00:00,36.72,,,0.0
2018-08-29 15:15:00,35.78,,,0.0
2018-08-29 15:30:00,35.65,35.78,,0.0
2018-08-29 15:45:00,35.72,,35.65,-1.3714300000000257
2018-08-29 16:00:00,36.59,,,0.0
2018-08-29 16:15:00,36.73,,,0.0
2018-08-29 16:30:00,37.89,,,0.0
2018-08-29 16:45:00,41.6,,,0.0
2018-08-29 17:00:00,39.46,,,0.0
2018-08-29 17:15:00,34.83,39.46,,0.0
2018-08-29 17:30:00,34.83,,,0.0
2018-08-29 17:45:00,33.04,,34.83,-46.374290000000016
2018-08-29 18:00:00,33.04,33.04,,0.0
2018-08-29 18:15:00,32.88,,33.04,-0.06608
2018-08-29 18:30:00,32.7,,,0.0
2018-08-29 18:45:00,32.64,,,0.0
2018-08-29 19:00:00,32.34,,,0.0
2018-08-29 19:15:00,32.47,,,0.0
2018-08-29 19:30:00,31.54,,,0.0
2018-08-29 19:45:00,30.51,31.54,,0.0
2018-08-29 20:00:00,30.26,,30.51,-10.362049999999977
2018-08-29 20:15:00,30.47,,,0.0
2018-08-29 20:30:00,30.18,,,0.0
2018-08-29 20:45:00,29.13,30.18,,0.0
2018-08-29 21:00:00,28.53,,,0.0
2018-08-29 21:15:00,28.11,,28.53,-16.558709999999987
2018-08-29 21:30:00,26.31,,,0.0
2018-08-29 21:45:00,23.34,26.309999999999995,,0.0
2018-08-29 22:00:00,21.56,,,0.0
2018-08-29 22:15:00,21.15,,,0.0
2018-08-29 22:30:00,20.9,,21.15,-51.647459999999974
2018-08-29 22:45:00,19.77,,,0.0
2018-08-29 23:00:00,19.36,19.77,,0.0
2018-08-29 23:15:00,19.19,,,0.0
2018-08-29 23:30:00,19.18,,,0.0
2018-08-29 23:45:00,19.06,,,0.0
2018-08-30 00:00:00,18.95,,,0.0
2018-08-30 00:15:00,18.83,,,0.0
2018-08-30 00:30:00,18.61,,,0.0
2018-08-30 00:45:00,18.43,,,0.0
2018-08-30 01:00:00,18.21,,,0.0
2018-08-30 01:15:00,18.43,,,0.0
2018-08-30 01:30:00,18.53,,18.43,-13.438199999999998
2018-08-30 01:45:00,18.38,18.53,,0.0
2018-08-30 02:00:00,18.3,,,0.0
2018-08-30 02:15:00,18.2,,,0.0
2018-08-30 02:30:00,18.1,,,0.0
2018-08-30 02:45:00,17.87,,,0.0
2018-08-30 03:00:00,17.74,,,0.0
2018-08-30 03:15:00,17.77,,,0.0
2018-08-30 03:30:00,17.72,,,0.0
2018-08-30 03:45:00,17.65,,,0.0
2018-08-30 04:00:00,17.59,,,0.0
2018-08-30 04:15:00,17.8,,,0.0
2018-08-30 04:30:00,18.29,,17.8,-7.336330000000005
2018-08-30 04:45:00,18.37,,,0.0
2018-08-30 05:00:00,18.42,18.37,,0.0
2018-08-30 05:15:00,18.55,,,0.0
2018-08-30 05:30:00,18.73,,18.55,1.7630799999999966
2018-08-30 05:45:00,18.76,,,0.0
2018-08-30 06:00:00,18.63,18.76,,0.0
2018-08-30 06:15:00,18.8,,,0.0
2018-08-30 06:30:00,18.96,,18.8,0.3624399999999915
2018-08-30 06:45:00,19.12,,,0.0
2018-08-30 07:00:00,19.1,,,0.0
2018-08-30 07:15:00,19.1,19.1,,0.0
2018-08-30 07:30:00,19.09,,,0.0
2018-08-30 07:45:00,19.11,,,0.0
2018-08-30 08:00:00,19.3,,,0.0
2018-08-30 08:15:00,19.74,,19.3,1.9615999999999931
2018-08-30 08:30:00,20.32,,,0.0
2018-08-30 08:45:00,20.78,,,0.0
2018-08-30 09:00:00,20.77,,,0.0
2018-08-30 09:15:00,20.93,20.77,,0.0
2018-08-30 09:30:00,21.11,,20.93,1.5583000000000014
2018-08-30 09:45:00,21.14,,,0.0
2018-08-30 10:00:00,21.24,21.14,,0.0
2018-08-30 10:15:00,22.68,,21.24,0.9576199999999788
2018-08-30 10:30:00,24.96,,,0.0
2018-08-30 10:45:00,26.19,,,0.0
2018-08-30 11:00:00,27.96,,,0.0
2018-08-30 11:15:00,27.37,,,0.0
2018-08-30 11:30:00,31.23,27.37,,0.0
2018-08-30 11:45:00,32.27,,31.23,38.54140000000003
2018-08-30 12:00:00,33.89,32.27,,0.0
2018-08-30 12:15:00,32.12,,,0.0
2018-08-30 12:30:00,33.4,,,0.0
2018-08-30 12:45:00,33.95,,33.4,11.234329999999952
2018-08-30 13:00:00,35.23,,,0.0
2018-08-30 13:15:00,37.42,,,0.0
2018-08-30 13:30:00,44.09,,,0.0
2018-08-30 13:45:00,53.68,,,0.0
2018-08-30 14:00:00,77.43,,,0.0
2018-08-30 14:15:00,53.59,,,0.0
2018-08-30 14:30:00,47.68,53.59000000000001,,0.0
2018-08-30 14:45:00,58.6,,,0.0
