Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9927.271427999996,10128.185625147815
2010-12-03,9901.684933999997,10154.551691316252
2010-12-04,9906.256244000004,10154.551691316252
2010-12-05,9934.30463400001,10154.551691316252
2010-12-06,9951.621964000004,10141.368658232033
2010-12-07,10087.057412000013,10146.592277327172
2010-12-08,10114.416754000009,10184.15252841397
2010-12-09,10077.710716000009,10223.287663284498
2010-12-10,10070.78248600001,10284.644171043792
2010-12-11,14259.920322000007,10284.644171043792
2010-12-12,14306.825302000007,10284.644171043792
2010-12-13,14172.575642000002,10285.141132270615
2010-12-14,14167.326292000002,10294.51044790399
2010-12-15,14128.083888,10241.77730401716
2010-12-16,14181.535012,10305.123671492267
2010-12-17,13697.791754000002,10313.747043656123
2010-12-18,13768.665060000007,10313.747043656123
2010-12-19,13888.701760000007,10313.747043656123
2010-12-20,13884.967428000007,10340.030112979866
2010-12-21,13893.85760200001,10402.381554742762
2010-12-22,13970.589350000013,10437.536978473056
2010-12-23,14123.45918800001,10420.374242539992
2010-12-24,14220.446398000013,10420.374242539992
2010-12-25,14214.924480000007,10420.374242539992
2010-12-26,14225.06287000001,10420.374242539992
2010-12-27,14311.04343000001,10426.758772745341
2010-12-28,14338.578726000007,10434.801183579115
2010-12-29,14328.045198000007,10445.331410322699
2010-12-30,14339.81102400001,10429.577564483976
2010-12-31,14368.326042000002,10427.587713059555
2011-01-01,14351.088462000003,10427.587713059555
2011-01-02,14288.676602000005,10427.587713059555
2011-01-03,14323.260848000002,10545.574070709827
2011-01-04,14330.075672000004,10531.727079450831
2011-01-05,14299.918538000005,10584.461234887614
2011-01-06,14131.021358000005,10561.990871464763
2011-01-07,13933.688652000004,10542.5062967285
2011-01-08,19222.731422,10542.5062967285
2011-01-09,19212.761182000006,10542.5062967285
2011-01-10,19214.606636,10527.99635884468
2011-01-11,19211.202107999994,10567.214482268511
2011-01-12,19423.978059999994,10662.399517249889
2011-01-13,19414.911519999994,10644.158858759922
2011-01-14,19409.137726,10722.761099296973
2011-01-15,19405.404410000006,10722.761099296973
2011-01-16,19395.184838,10722.761099296973
2011-01-17,19416.178952000013,10722.761099296973
2011-01-18,19398.45103400002,10737.520027714876
2011-01-19,19386.717706000018,10628.902977406586
2011-01-20,19382.344974000025,10615.138982992285
2011-01-21,19685.239392000018,10640.759105691204
2011-01-22,19724.90350800002,10640.759105691204
2011-01-23,19930.547310000027,10640.759105691204
2011-01-24,19876.454804000023,10702.861556920017
2011-01-25,19914.661682000024,10705.681360208606
2011-01-26,19484.18527000001,10750.869046197093
2011-01-27,19453.175310000013,10774.99728195698
2011-01-28,19247.926068000008,10582.636357311238
2011-01-29,19253.063026000007,10582.636357311238
2011-01-30,19232.014602000017,10582.636357311238
2011-01-31,19194.19032400001,10663.726422049489
2011-02-01,19201.05100600002,10841.742390950849
2011-02-02,19033.99180200002,10812.225553956388
2011-02-03,20396.474770000033,10837.67969125731
2011-02-04,20069.912320000032,10868.93840069206
2011-02-05,20030.153148000027,10868.93840069206
2011-02-06,20011.93913800002,10868.93840069206
2011-02-07,20006.203392000032,10936.762443792792
2011-02-08,20010.188256000038,10982.530079561406
