Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9809.54012,10128.185625147815
2010-12-03,10013.7197,10154.551691316252
2010-12-04,9850.32195,10154.551691316252
2010-12-05,9899.040010000002,10154.551691316252
2010-12-06,10151.60262,10141.368658232033
2010-12-07,10151.60262,10146.592277327172
2010-12-08,9979.04497,10184.15252841397
2010-12-09,10185.52432,10223.287663284498
2010-12-10,10185.52432,10284.644171043792
2010-12-11,10121.61793,10284.644171043792
2010-12-12,10327.45758,10284.644171043792
2010-12-13,10327.45758,10285.141132270615
2010-12-14,10327.45758,10294.51044790399
2010-12-15,10131.638,10241.77730401716
2010-12-16,10155.3995,10305.123671492267
2010-12-17,10426.43409,10313.747043656123
2010-12-18,10426.43409,10313.747043656123
2010-12-19,10426.43409,10313.747043656123
2010-12-20,10238.21527,10340.030112979866
2010-12-21,10269.91576,10402.381554742762
2010-12-22,10476.25506,10437.536978473056
2010-12-23,10497.61432,10420.374242539992
2010-12-24,10497.61432,10420.374242539992
2010-12-25,10497.61432,10420.374242539992
2010-12-26,10497.61432,10420.374242539992
2010-12-27,10511.873149999998,10426.758772745341
2010-12-28,10315.753539999998,10434.801183579115
2010-12-29,10550.394409999997,10445.331410322699
2010-12-30,10371.53401,10429.577564483976
2010-12-31,10385.55338,10427.587713059555
2011-01-01,10718.20557,10427.587713059555
2011-01-02,10718.20557,10427.587713059555
2011-01-03,10718.20557,10545.574070709827
2011-01-04,10603.61086,10531.727079450831
2011-01-05,10806.09061,10584.461234887614
2011-01-06,10832.47072,10561.990871464763
2011-01-07,10832.47072,10542.5062967285
2011-01-08,10832.47072,10542.5062967285
2011-01-09,10641.010719999998,10542.5062967285
2011-01-10,10850.989719999998,10527.99635884468
2011-01-11,10850.989719999998,10567.214482268511
2011-01-12,10850.989719999998,10662.399517249889
2011-01-13,10850.989719999998,10644.158858759922
2011-01-14,10850.989719999998,10722.761099296973
2011-01-15,10850.989719999998,10722.761099296973
2011-01-16,10850.989719999998,10722.761099296973
2011-01-17,10850.989719999998,10722.761099296973
2011-01-18,10658.070429999998,10737.520027714876
2011-01-19,10874.608769999997,10628.902977406586
2011-01-20,10874.608769999997,10615.138982992285
2011-01-21,10995.967109999992,10640.759105691204
2011-01-22,10995.967109999992,10640.759105691204
2011-01-23,11115.783299999996,10640.759105691204
2011-01-24,11115.783299999996,10702.861556920017
2011-01-25,11115.783299999996,10705.681360208606
2011-01-26,11115.783299999996,10750.869046197093
2011-01-27,11115.783299999996,10774.99728195698
2011-01-28,10941.465869999996,10582.636357311238
2011-01-29,10953.385489999991,10582.636357311238
2011-01-30,11004.706909999995,10582.636357311238
2011-01-31,11227.944559999993,10663.726422049489
2011-02-01,11124.762759999992,10841.742390950849
2011-02-02,11376.637569999994,10812.225553956388
2011-02-03,11376.637569999994,10837.67969125731
2011-02-04,11376.637569999994,10868.93840069206
2011-02-05,11376.637569999994,10868.93840069206
2011-02-06,11428.798369999993,10868.93840069206
2011-02-07,11300.800259999993,10936.762443792792
2011-02-08,11512.179119999993,10982.530079561406
2011-02-09,11367.081819999992,10951.935328301432
2011-02-10,11569.561569999993,10960.143724533204
2011-02-11,11569.561569999993,11020.505306580288
2011-02-12,11569.561569999993,11020.505306580288
2011-02-13,11596.423099999993,11020.505306580288
2011-02-14,11440.964859999993,11046.78837590403
2011-02-15,11650.043949999996,11011.053002393612
2011-02-16,11473.585769999994,11079.9539482099
2011-02-17,11495.645899999996,11114.032469224632
2011-02-18,11620.125719999998,11135.423898540625
2011-02-19,11852.164949999997,11135.423898540625
2011-02-20,11693.327419999996,11135.423898540625
2011-02-21,11735.448199999995,11135.423898540625
2011-02-22,11990.549039999998,10906.829619316293
2011-02-23,11832.88806,10840.167507167118
2011-02-24,11875.25038,10829.388298180842
2011-02-25,11902.611119999998,10943.643935224964
2011-02-26,11915.870109999998,10943.643935224964
2011-02-27,12146.207489999995,10943.643935224964
2011-02-28,12312.40108,11004.502478498871
2011-03-01,12375.323879999998,10831.29515276057
2011-03-02,12378.424189999998,10848.789867781019
2011-03-03,12477.349289999998,11035.595202535626
2011-03-04,12533.271829999994,10954.174161968547
2011-03-05,12545.032289999996,10954.174161968547
2011-03-06,13122.712999999994,10954.174161968547
2011-03-07,13353.907049999998,10862.802852729406
2011-03-08,13260.911879999998,10959.728748601121
2011-03-09,13342.23472,10944.804854626565
2011-03-10,13405.457969999998,10738.265962893001
2011-03-11,13522.238879999995,10814.298402225504
2011-03-12,14013.91955,10814.298402225504
2011-03-13,14686.220949999995,10814.298402225504
2011-03-14,14734.040499999996,10748.879194772671
2011-03-15,14769.600579999995,10628.488001474501
2011-03-16,14815.123479999995,10421.286171407508
2011-03-17,14854.244139999993,10560.912948907857
2011-03-18,14894.16275999999,10606.432613983734
2011-03-19,15096.70802999999,10606.432613983734
2011-03-20,15247.44347999999,10606.432613983734
2011-03-21,16095.38964999999,10765.378984080911
2011-03-22,16146.808539999987,10727.155786369292
2011-03-23,16195.625169999988,10758.414495804043
2011-03-24,16286.03971999999,10858.906138433866
2011-03-25,16378.923019999991,10893.232630141336
2011-03-26,16525.103869999988,10893.232630141336
2011-03-27,16580.428409999986,10893.232630141336
2011-03-28,16580.428409999986,10863.299805664838
2011-03-29,16580.428409999986,10939.995191622163
2011-03-30,16614.289519999988,11013.125850662727
2011-03-31,16435.371629999987,10992.977317751685
2011-04-01,16524.65120999998,11047.535330923502
2011-04-02,16785.68495999999,11047.535330923502
2011-04-03,17192.25618999999,11047.535330923502
2011-04-04,17411.19048999999,11051.349048374348
2011-04-05,17911.943779999983,11049.359196949925
2011-04-06,17911.943779999983,11073.487432709811
2011-04-07,17911.943779999983,11056.655664314183
2011-04-08,18085.967729999982,11012.37990719321
2011-04-09,18085.967729999982,11012.37990719321
2011-04-10,18108.926189999987,11012.37990719321
2011-04-11,18146.54667999999,10981.61815069389
2011-04-12,18234.210429999992,10896.217407277969
2011-04-13,18234.210429999992,10898.290255547086
2011-04-14,18277.372529999982,10899.202192705994
2011-04-15,18277.372529999982,10941.98606288793
2011-04-16,18277.372529999982,10941.98606288793
2011-04-17,18277.372529999982,10941.98606288793
2011-04-18,18454.912299999974,10821.428884191762
2011-04-19,18454.912299999974,10883.44833857588
2011-04-20,18454.912299999974,11030.537568838483
2011-04-21,18454.912299999974,11088.743314063147
2011-04-22,18454.912299999974,11088.743314063147
2011-04-23,18507.22923999998,11088.743314063147
2011-04-24,18507.22923999998,11088.743314063147
2011-04-25,18507.22923999998,11071.082605353306
2011-04-26,18507.22923999998,11170.49632542622
2011-04-27,19166.290439999982,11240.310219951372
2011-04-28,20017.945849999982,11280.27428684472
2011-04-29,19879.786259999983,11306.22638863103
2011-04-30,20139.22382999998,11306.22638863103
2011-05-01,20185.141249999982,11306.22638863103
2011-05-02,20096.178519999987,11286.409843098769
2011-05-03,20467.335069999983,11248.269633940452
2011-05-04,20355.62389999998,11171.159272051043
2011-05-05,20441.28784999998,11069.838697398402
2011-05-06,20699.42520999998,11112.12459480356
2011-05-07,20699.42520999998,11112.12459480356
2011-05-08,20726.185309999983,11112.12459480356
2011-05-09,20740.04421999998,11162.619908281837
2011-05-10,20763.203099999984,11252.747309566073
2011-05-11,20779.46214999998,11127.712455244284
2011-05-12,20779.46214999998,11182.187471571406
2011-05-13,20580.142219999987,11091.977081733865
2011-05-14,20785.721659999985,11091.977081733865
2011-05-15,20814.779849999984,11091.977081733865
2011-05-16,20906.525039999982,11023.158112920924
2011-05-17,20906.525039999982,11019.095404935993
2011-05-18,20926.184969999984,11116.10531749375
2011-05-19,20957.90338999998,11140.315538548375
2011-05-20,20957.90338999998,11054.66581288976
2011-05-21,20957.90338999998,11054.66581288976
2011-05-22,20957.90338999998,11054.66581288976
2011-05-23,20957.90338999998,10922.8324556891
2011-05-24,20957.90338999998,10913.795119143115
2011-05-25,20957.90338999998,10948.535575232716
2011-05-26,20957.90338999998,10991.816398350085
2011-05-27,20957.90338999998,11036.673125092531
2011-05-28,20957.90338999998,11036.673125092531
2011-05-29,20957.90338999998,11036.673125092531
2011-05-30,20977.16267999998,11036.673125092531
2011-05-31,20977.16267999998,11153.581560185898
2011-06-01,20977.16267999998,10899.451174948686
2011-06-02,20977.16267999998,10886.101136625124
2011-06-03,20996.28289999998,10780.137904207424
2011-06-04,20996.28289999998,10780.137904207424
2011-06-05,21024.04173999998,10780.137904207424
2011-06-06,21060.699889999974,10664.141397981573
2011-06-07,21074.358599999974,10653.942130484033
2011-06-08,21083.018189999977,10609.335414117018
2011-06-09,21123.73708999998,10687.605675566681
2011-06-10,21123.73708999998,10538.194606500874
2011-06-11,21145.79641999998,10538.194606500874
2011-06-12,21149.05642999998,10538.194606500874
2011-06-13,21166.27685999998,10545.242091622438
2011-06-14,21321.13944999998,10678.236359933308
2011-06-15,21430.70098999998,10492.094991644872
2011-06-16,21430.70098999998,10510.50164382423
2011-06-17,21430.70098999998,10542.5062967285
2011-06-18,21430.70098999998,10542.5062967285
2011-06-19,21430.70098999998,10542.5062967285
2011-06-20,21430.70098999998,10599.38512886217
2011-06-21,21430.70098999998,10741.665724253111
2011-06-22,21430.70098999998,10672.183808815347
2011-06-23,21430.70098999998,10642.00301364611
2011-06-24,21448.359739999974,10517.217141567013
2011-06-25,21448.359739999974,10517.217141567013
2011-06-26,21448.359739999974,10517.217141567013
2011-06-27,21448.359739999974,10613.812078192686
2011-06-28,21448.359739999974,10751.201025284483
2011-06-29,21448.359739999974,10840.250504011814
2011-06-30,21448.359739999974,10949.94547687701
2011-07-01,21458.019489999977,11107.730927572587
2011-07-02,21458.019489999977,11107.730927572587
2011-07-03,21458.019489999977,11107.730927572587
2011-07-04,21483.177009999974,11107.730927572587
2011-07-05,21483.177009999974,11092.88901060138
2011-07-06,21483.177009999974,11103.999195416482
2011-07-07,21483.177009999974,11220.078698487028
2011-07-08,21483.177009999974,11141.974422435364
2011-07-09,21483.177009999974,11141.974422435364
2011-07-10,21483.177009999974,11141.974422435364
2011-07-11,21483.177009999974,10940.410167554246
2011-07-12,21483.177009999974,10891.905725341738
2011-07-13,21483.177009999974,10925.73424427243
