Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9821.88219,10128.185625147815
2010-12-03,10024.59297,10154.551691316252
2010-12-04,9870.2384,10154.551691316252
2010-12-05,10057.11971,10154.551691316252
2010-12-06,10083.482569999998,10141.368658232033
2010-12-07,10083.482569999998,10146.592277327172
2010-12-08,10095.347059999998,10184.15252841397
2010-12-09,10552.39449,10223.287663284498
2010-12-10,10552.39449,10284.644171043792
2010-12-11,10518.75449,10284.644171043792
2010-12-12,10739.4003,10284.644171043792
2010-12-13,10739.4003,10285.141132270615
2010-12-14,10739.4003,10294.51044790399
2010-12-15,10739.4003,10241.77730401716
2010-12-16,10612.941090000006,10305.123671492267
2010-12-17,10806.421740000003,10313.747043656123
2010-12-18,10806.421740000003,10313.747043656123
2010-12-19,10806.421740000003,10313.747043656123
2010-12-20,10806.421740000003,10340.030112979866
2010-12-21,10643.067790000003,10402.381554742762
2010-12-22,10848.712420000003,10437.536978473056
2010-12-23,10893.940750000003,10420.374242539992
2010-12-24,10893.940750000003,10420.374242539992
2010-12-25,10893.940750000003,10420.374242539992
2010-12-26,10893.940750000003,10420.374242539992
2010-12-27,10893.940750000003,10426.758772745341
2010-12-28,10893.940750000003,10434.801183579115
2010-12-29,10941.767700000002,10445.331410322699
2010-12-30,10769.514600000002,10429.577564483976
2010-12-31,10795.77933,10427.587713059555
2011-01-01,11093.935950000005,10427.587713059555
2011-01-02,11093.935950000005,10427.587713059555
2011-01-03,11093.935950000005,10545.574070709827
2011-01-04,10927.519310000003,10531.727079450831
2011-01-05,11134.465010000005,10584.461234887614
2011-01-06,11134.465010000005,10561.990871464763
2011-01-07,11134.465010000005,10542.5062967285
2011-01-08,11134.465010000005,10542.5062967285
2011-01-09,11134.465010000005,10542.5062967285
2011-01-10,11165.894300000005,10527.99635884468
2011-01-11,11165.894300000005,10567.214482268511
2011-01-12,11165.894300000005,10662.399517249889
2011-01-13,11165.894300000005,10644.158858759922
2011-01-14,11165.894300000005,10722.761099296973
2011-01-15,11165.894300000005,10722.761099296973
2011-01-16,11165.894300000005,10722.761099296973
2011-01-17,11165.894300000005,10722.761099296973
2011-01-18,11165.894300000005,10737.520027714876
2011-01-19,11188.358570000006,10628.902977406586
2011-01-20,11188.358570000006,10615.138982992285
2011-01-21,11188.358570000006,10640.759105691204
2011-01-22,11188.358570000006,10640.759105691204
2011-01-23,11288.581100000007,10640.759105691204
2011-01-24,11288.581100000007,10702.861556920017
2011-01-25,11288.581100000007,10705.681360208606
2011-01-26,11288.581100000007,10750.869046197093
2011-01-27,11288.581100000007,10774.99728195698
2011-01-28,11124.928440000007,10582.636357311238
2011-01-29,11316.409290000007,10582.636357311238
2011-01-30,11162.854300000008,10582.636357311238
2011-01-31,11374.50125000001,10663.726422049489
2011-02-01,11233.449770000007,10841.742390950849
2011-02-02,11474.092640000008,10812.225553956388
2011-02-03,13959.762990000007,10837.67969125731
2011-02-04,18894.980510000005,10868.93840069206
2011-02-05,18894.980510000005,10868.93840069206
2011-02-06,18947.141310000006,10868.93840069206
2011-02-07,18827.34874,10936.762443792792
2011-02-08,19029.12856,10982.530079561406
2011-02-09,18882.27734,10951.935328301432
2011-02-10,19084.557109999998,10960.143724533204
2011-02-11,19706.90363,11020.505306580288
2011-02-12,19706.90363,11020.505306580288
2011-02-13,19717.768480000002,11020.505306580288
2011-02-14,19559.31376,11046.78837590403
2011-02-15,19741.39555,11011.053002393612
2011-02-16,19775.07371,11079.9539482099
2011-02-17,19998.82295,11114.032469224632
2011-02-18,20143.71189,11135.423898540625
2011-02-19,20324.49381,11135.423898540625
2011-02-20,20233.97015,11135.423898540625
2011-02-21,20419.251619999995,11135.423898540625
2011-02-22,20480.27821,10906.829619316293
2011-02-23,20480.27821,10840.167507167118
2011-02-24,20341.1263,10829.388298180842
2011-02-25,20562.070459999995,10943.643935224964
2011-02-26,20419.544799999992,10943.643935224964
2011-02-27,20638.922859999995,10943.643935224964
2011-02-28,20799.48403,11004.502478498871
2011-03-01,20911.042840000002,10831.29515276057
2011-03-02,20914.54319,10848.789867781019
2011-03-03,21070.841069999995,11035.595202535626
2011-03-04,21292.08652,10954.174161968547
2011-03-05,21196.300869999995,10954.174161968547
2011-03-06,21595.01263,10954.174161968547
2011-03-07,21822.07941,10862.802852729406
2011-03-08,21924.80765,10959.728748601121
2011-03-09,21801.98262,10944.804854626565
2011-03-10,21867.80701,10738.265962893001
2011-03-11,21962.53121,10814.298402225504
2011-03-12,22429.72299000001,10814.298402225504
2011-03-13,23104.79459000001,10814.298402225504
2011-03-14,23135.68705000001,10748.879194772671
2011-03-15,23175.64755000001,10628.488001474501
2011-03-16,23220.67500000001,10421.286171407508
2011-03-17,23286.07115000001,10560.912948907857
2011-03-18,23380.705760000008,10606.432613983734
2011-03-19,23676.42973000001,10606.432613983734
2011-03-20,23720.090120000008,10606.432613983734
2011-03-21,24557.00863000001,10765.378984080911
2011-03-22,24612.53345000001,10727.155786369292
2011-03-23,24626.09797000001,10758.414495804043
2011-03-24,24787.826290000008,10858.906138433866
2011-03-25,24842.489740000005,10893.232630141336
2011-03-26,24946.51631000001,10893.232630141336
2011-03-27,24990.242890000005,10893.232630141336
2011-03-28,24990.242890000005,10863.299805664838
2011-03-29,24990.242890000005,10939.995191622163
2011-03-30,25010.905320000005,11013.125850662727
2011-03-31,25010.905320000005,10992.977317751685
2011-04-01,25088.094510000006,11047.535330923502
2011-04-02,25178.02993,11047.535330923502
2011-04-03,25220.42154,11047.535330923502
2011-04-04,25220.42154,11051.349048374348
2011-04-05,25220.42154,11049.359196949925
2011-04-06,25220.42154,11073.487432709811
2011-04-07,25220.42154,11056.655664314183
2011-04-08,25369.38938,11012.37990719321
2011-04-09,25369.38938,11012.37990719321
2011-04-10,25410.02003,11012.37990719321
2011-04-11,25434.28308,10981.61815069389
2011-04-12,25434.28308,10896.217407277969
2011-04-13,25434.28308,10898.290255547086
2011-04-14,25471.84886,10899.202192705994
2011-04-15,25471.84886,10941.98606288793
2011-04-16,25471.84886,10941.98606288793
2011-04-17,25471.84886,10941.98606288793
2011-04-18,25616.27391,10821.428884191762
2011-04-19,25616.27391,10883.44833857588
2011-04-20,25616.27391,11030.537568838483
2011-04-21,25616.27391,11088.743314063147
2011-04-22,25616.27391,11088.743314063147
2011-04-23,25624.43743,11088.743314063147
2011-04-24,25624.43743,11088.743314063147
2011-04-25,25624.43743,11071.082605353306
2011-04-26,25624.43743,11170.49632542622
2011-04-27,25624.43743,11240.310219951372
2011-04-28,25624.43743,11280.27428684472
2011-04-29,25670.59767,11306.22638863103
2011-04-30,25749.12027,11306.22638863103
2011-05-01,25769.38346,11306.22638863103
2011-05-02,25872.44165,11286.409843098769
2011-05-03,25972.46474,11248.269633940452
2011-05-04,26827.985029999996,11171.159272051043
2011-05-05,27009.766849999996,11069.838697398402
2011-05-06,27009.766849999996,11112.12459480356
2011-05-07,27009.766849999996,11112.12459480356
2011-05-08,27052.52958999999,11112.12459480356
2011-05-09,27081.99393999999,11162.619908281837
