Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9962.868256,10128.185625147815
2010-12-03,10007.816744000002,10154.551691316252
2010-12-04,9973.045088000004,10154.551691316252
2010-12-05,10020.285186000003,10154.551691316252
2010-12-06,10023.777660000003,10141.368658232033
2010-12-07,10023.777660000003,10146.592277327172
2010-12-08,9984.893772000003,10184.15252841397
2010-12-09,10026.189642000003,10223.287663284498
2010-12-10,10026.189642000003,10284.644171043792
2010-12-11,10013.428366000004,10284.644171043792
2010-12-12,10053.264382000003,10284.644171043792
2010-12-13,10053.264382000003,10285.141132270615
2010-12-14,10053.264382000003,10294.51044790399
2010-12-15,10015.100566000003,10241.77730401716
2010-12-16,10022.224995999999,10305.123671492267
2010-12-17,10071.320086000002,10313.747043656123
2010-12-18,10071.320086000002,10313.747043656123
2010-12-19,10071.320086000002,10313.747043656123
2010-12-20,10033.216276,10340.030112979866
2010-12-21,10035.448588,10402.381554742762
2010-12-22,10077.75684,10437.536978473056
2010-12-23,10079.188976000001,10420.374242539992
2010-12-24,10079.188976000001,10420.374242539992
2010-12-25,10079.188976000001,10420.374242539992
2010-12-26,10079.188976000001,10420.374242539992
2010-12-27,10084.412992,10426.758772745341
2010-12-28,10048.601496,10434.801183579115
2010-12-29,10095.529670000002,10445.331410322699
2010-12-30,10059.918106000003,10429.577564483976
2010-12-31,10065.242784000002,10427.587713059555
2011-01-01,10104.958812,10427.587713059555
2011-01-02,10104.958812,10427.587713059555
2011-01-03,10104.958812,10545.574070709827
2011-01-04,10071.167506,10531.727079450831
2011-01-05,10111.663456,10584.461234887614
2011-01-06,10116.327596,10561.990871464763
2011-01-07,10116.327596,10542.5062967285
2011-01-08,10116.327596,10542.5062967285
2011-01-09,10078.543818,10542.5062967285
2011-01-10,10118.339838,10527.99635884468
2011-01-11,10118.339838,10567.214482268511
2011-01-12,10146.590412000001,10662.399517249889
2011-01-13,10146.590412000001,10644.158858759922
2011-01-14,10146.590412000001,10722.761099296973
2011-01-15,10146.590412000001,10722.761099296973
2011-01-16,10146.590412000001,10722.761099296973
2011-01-17,10146.590412000001,10722.761099296973
2011-01-18,10108.006554000001,10737.520027714876
2011-01-19,10149.122442,10628.902977406586
2011-01-20,10158.831616,10615.138982992285
2011-01-21,10169.768499999998,10640.759105691204
2011-01-22,10169.768499999998,10640.759105691204
2011-01-23,10196.903908,10640.759105691204
2011-01-24,10196.903908,10702.861556920017
2011-01-25,10196.903908,10705.681360208606
2011-01-26,10196.903908,10750.869046197093
2011-01-27,10196.903908,10774.99728195698
2011-01-28,10162.040422,10582.636357311238
2011-01-29,10165.604612000001,10582.636357311238
2011-01-30,10172.88931,10582.636357311238
2011-01-31,10221.197206,10663.726422049489
2011-02-01,10203.193849999998,10841.742390950849
2011-02-02,10269.50502,10812.225553956388
2011-02-03,10269.50502,10837.67969125731
2011-02-04,10269.50502,10868.93840069206
2011-02-05,10269.50502,10868.93840069206
2011-02-06,10279.93718,10868.93840069206
2011-02-07,10254.317555999998,10936.762443792792
2011-02-08,10297.753211999998,10982.530079561406
2011-02-09,10263.001421999998,10951.935328301432
2011-02-10,10303.457375999997,10960.143724533204
2011-02-11,10303.457375999997,11020.505306580288
2011-02-12,10303.457375999997,11020.505306580288
2011-02-13,10312.602107999995,11020.505306580288
2011-02-14,10282.790587999998,11046.78837590403
2011-02-15,10324.606405999997,11011.053002393612
2011-02-16,10303.734351999996,11079.9539482099
2011-02-17,10312.046763999997,11114.032469224632
2011-02-18,10316.759107999997,11135.423898540625
2011-02-19,10359.267344,11135.423898540625
2011-02-20,10331.048364,11135.423898540625
2011-02-21,10340.27244,11135.423898540625
2011-02-22,10380.428423999998,10906.829619316293
2011-02-23,10348.936735999998,10840.167507167118
2011-02-24,10363.428981999998,10829.388298180842
2011-02-25,10445.167546,10943.643935224964
2011-02-26,10454.30413,10943.643935224964
2011-02-27,10461.048154,10943.643935224964
2011-02-28,10500.024256,11004.502478498871
2011-03-01,10514.59733,10831.29515276057
2011-03-02,10477.273598,10848.789867781019
2011-03-03,10496.9593,11035.595202535626
2011-03-04,10500.331774,10954.174161968547
2011-03-05,10504.344184,10954.174161968547
2011-03-06,10672.064643999996,10954.174161968547
2011-03-07,10678.701609999996,10862.802852729406
2011-03-08,10682.493969999996,10959.728748601121
2011-03-09,10688.558733999997,10944.804854626565
2011-03-10,10697.251083999998,10738.265962893001
