Date,SettlementPointPrice
2018-08-25 21:45:00,24.83
2018-08-25 22:00:00,23.44
2018-08-25 22:15:00,23.1
2018-08-25 22:30:00,23.52
2018-08-25 22:45:00,22.1
2018-08-25 23:00:00,21.21
2018-08-25 23:15:00,21.45
2018-08-25 23:30:00,21.47
2018-08-25 23:45:00,21.17
2018-08-26 00:00:00,20.77
2018-08-26 00:15:00,21.34
2018-08-26 00:30:00,21.55
2018-08-26 00:45:00,21.55
