Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9992.19922,10128.185625147815
2010-12-03,10051.19332,10154.551691316252
2010-12-04,10043.292529999999,10154.551691316252
2010-12-05,10367.86015,10154.551691316252
2010-12-06,10623.43597,10141.368658232033
2010-12-07,10623.43597,10146.592277327172
2010-12-08,10801.027089999998,10184.15252841397
2010-12-09,10888.614989999996,10223.287663284498
2010-12-10,11149.683599999995,10284.644171043792
2010-12-11,11151.083739999995,10284.644171043792
2010-12-12,11277.267719999993,10284.644171043792
2010-12-13,11277.267719999993,10285.141132270615
2010-12-14,11447.836979999995,10294.51044790399
2010-12-15,11541.822919999993,10241.77730401716
2010-12-16,12151.549359999995,10305.123671492267
2010-12-17,12510.304459999996,10313.747043656123
2010-12-18,12510.304459999996,10313.747043656123
2010-12-19,12520.305459999996,10313.747043656123
2010-12-20,12596.100999999995,10340.030112979866
2010-12-21,12963.066759999994,10402.381554742762
2010-12-22,13023.360729999995,10437.536978473056
2010-12-23,13023.360729999995,10420.374242539992
2010-12-24,13023.360729999995,10420.374242539992
2010-12-25,13052.556329999996,10420.374242539992
2010-12-26,13052.556329999996,10420.374242539992
2010-12-27,13029.654039999996,10426.758772745341
2010-12-28,13107.246539999995,10434.801183579115
2010-12-29,13220.135249999996,10445.331410322699
2010-12-30,13355.321889999996,10429.577564483976
2010-12-31,14073.233469999996,10427.587713059555
2011-01-01,14323.233389999998,10427.587713059555
2011-01-02,14323.233389999998,10427.587713059555
2011-01-03,14317.232789999998,10545.574070709827
2011-01-04,14666.991709999998,10531.727079450831
2011-01-05,14850.96931,10584.461234887614
2011-01-06,14863.158829999997,10561.990871464763
2011-01-07,14863.158829999997,10542.5062967285
2011-01-08,14863.158829999997,10542.5062967285
2011-01-09,14863.158829999997,10542.5062967285
2011-01-10,14863.158829999997,10527.99635884468
2011-01-11,14863.158829999997,10567.214482268511
2011-01-12,14863.158829999997,10662.399517249889
2011-01-13,14863.158829999997,10644.158858759922
2011-01-14,14891.054039999995,10722.761099296973
2011-01-15,14927.850359999995,10722.761099296973
2011-01-16,14927.850359999995,10722.761099296973
2011-01-17,14927.850359999995,10722.761099296973
2011-01-18,14927.850359999995,10737.520027714876
2011-01-19,15039.535909999995,10628.902977406586
2011-01-20,15025.334489999996,10615.138982992285
2011-01-21,15191.714489999995,10640.759105691204
2011-01-22,15382.296769999995,10640.759105691204
2011-01-23,15631.993279999995,10640.759105691204
2011-01-24,15773.3697,10702.861556920017
2011-01-25,15968.643749999996,10705.681360208606
2011-01-26,15996.540959999995,10750.869046197093
2011-01-27,15996.540959999995,10774.99728195698
2011-01-28,15996.540959999995,10582.636357311238
2011-01-29,16060.734179999998,10582.636357311238
2011-01-30,16110.628849999996,10582.636357311238
2011-01-31,16133.121599999995,10663.726422049489
2011-02-01,16451.293319999997,10841.742390950849
2011-02-02,16535.28496,10812.225553956388
2011-02-03,16535.28496,10837.67969125731
2011-02-04,16535.28496,10868.93840069206
2011-02-05,16543.47964,10868.93840069206
2011-02-06,16560.47392,10868.93840069206
2011-02-07,16560.47392,10936.762443792792
2011-02-08,16761.748489999998,10982.530079561406
2011-02-09,17202.497609999995,10951.935328301432
2011-02-10,17526.05828999999,10960.143724533204
2011-02-11,17502.150279999987,11020.505306580288
2011-02-12,17600.840409999986,11020.505306580288
2011-02-13,17581.93851999998,11020.505306580288
2011-02-14,17597.233829999983,11046.78837590403
2011-02-15,17656.127939999984,11011.053002393612
2011-02-16,17804.205209999982,11079.9539482099
2011-02-17,18196.977569999985,11114.032469224632
2011-02-18,19972.501379999983,11135.423898540625
2011-02-19,20014.09605999998,11135.423898540625
2011-02-20,20004.389449999984,11135.423898540625
2011-02-21,20249.953249999988,11135.423898540625
2011-02-22,20443.023219999992,10906.829619316293
2011-02-23,20426.821599999992,10840.167507167118
2011-02-24,20552.001940000002,10829.388298180842
2011-02-25,21028.866430000002,10943.643935224964
2011-02-26,21028.866430000002,10943.643935224964
2011-02-27,21013.26487,10943.643935224964
2011-02-28,22140.80967,11004.502478498871
2011-03-01,22214.502300000004,10831.29515276057
2011-03-02,22219.802830000004,10848.789867781019
2011-03-03,22346.68134000001,11035.595202535626
2011-03-04,22440.968450000004,10954.174161968547
2011-03-05,22970.8142,10954.174161968547
2011-03-06,23323.07993,10954.174161968547
2011-03-07,23403.787999999997,10862.802852729406
2011-03-08,23554.769020000003,10959.728748601121
2011-03-09,23677.05057000001,10944.804854626565
2011-03-10,23833.83489000001,10738.265962893001
2011-03-11,23826.33414000001,10814.298402225504
2011-03-12,25177.928830000008,10814.298402225504
2011-03-13,25756.902330000008,10814.298402225504
2011-03-14,25856.48741000001,10748.879194772671
2011-03-15,26083.35628000001,10628.488001474501
2011-03-16,26222.93816000002,10421.286171407508
2011-03-17,26200.835950000026,10560.912948907857
2011-03-18,27005.354930000016,10606.432613983734
2011-03-19,27249.825320000014,10606.432613983734
2011-03-20,28336.702070000025,10606.432613983734
2011-03-21,28761.945340000024,10765.378984080911
2011-03-22,28761.945340000024,10727.155786369292
2011-03-23,28847.636770000023,10758.414495804043
2011-03-24,29690.97787000001,10858.906138433866
2011-03-25,31006.27677000001,10893.232630141336
2011-03-26,31132.458170000016,10893.232630141336
2011-03-27,31427.42519000002,10893.232630141336
2011-03-28,31427.42519000002,10863.299805664838
2011-03-29,31427.42519000002,10939.995191622163
2011-03-30,31660.309340000014,11013.125850662727
2011-03-31,31660.309340000014,10992.977317751685
2011-04-01,31669.110220000013,11047.535330923502
2011-04-02,32101.257880000016,11047.535330923502
2011-04-03,32311.73269000002,11047.535330923502
2011-04-04,32608.810400000013,11051.349048374348
2011-04-05,32815.68775000001,11049.359196949925
2011-04-06,33371.88157000001,11073.487432709811
