Date,SettlementPointPrice
2018-08-25 21:45:00,23.62
2018-08-25 22:00:00,21.32
2018-08-25 22:15:00,21.3
2018-08-25 22:30:00,21.88
2018-08-25 22:45:00,20.59
2018-08-25 23:00:00,19.73
2018-08-25 23:15:00,19.95
2018-08-25 23:30:00,19.97
2018-08-25 23:45:00,19.68
2018-08-26 00:00:00,19.31
2018-08-26 00:15:00,19.86
2018-08-26 00:30:00,20.52
2018-08-26 00:45:00,20.07
2018-08-26 01:00:00,19.64
2018-08-26 01:15:00,19.28
2018-08-26 01:30:00,19.22
2018-08-26 01:45:00,19.13
2018-08-26 02:00:00,19.06
2018-08-26 02:15:00,18.99
2018-08-26 02:30:00,18.84
2018-08-26 02:45:00,18.67
2018-08-26 03:00:00,18.46
2018-08-26 03:15:00,18.27
2018-08-26 03:30:00,18.02
2018-08-26 03:45:00,17.78
2018-08-26 04:00:00,17.54
2018-08-26 04:15:00,17.59
2018-08-26 04:30:00,17.5
2018-08-26 04:45:00,17.43
2018-08-26 05:00:00,17.33
2018-08-26 05:15:00,17.38
2018-08-26 05:30:00,17.27
2018-08-26 05:45:00,17.06
2018-08-26 06:00:00,17.06
2018-08-26 06:15:00,16.77
2018-08-26 06:30:00,16.57
2018-08-26 06:45:00,16.63
2018-08-26 07:00:00,16.2
2018-08-26 07:15:00,16.06
2018-08-26 07:30:00,15.95
2018-08-26 07:45:00,16.28
2018-08-26 08:00:00,16.85
2018-08-26 08:15:00,17.62
2018-08-26 08:30:00,17.99
2018-08-26 08:45:00,18.35
2018-08-26 09:00:00,17.75
2018-08-26 09:15:00,17.31
2018-08-26 09:30:00,17.44
2018-08-26 09:45:00,17.52
2018-08-26 10:00:00,17.05
2018-08-26 10:15:00,17.27
2018-08-26 10:30:00,17.77
2018-08-26 10:45:00,18.17
2018-08-26 11:00:00,18.52
2018-08-26 11:15:00,19.53
2018-08-26 11:30:00,20.11
2018-08-26 11:45:00,20.41
2018-08-26 12:00:00,20.71
2018-08-26 12:15:00,20.6
2018-08-26 12:30:00,21.16
2018-08-26 12:45:00,23.56
2018-08-26 13:00:00,26.49
2018-08-26 13:15:00,27.77
2018-08-26 13:30:00,28.83
2018-08-26 13:45:00,29.29
2018-08-26 14:00:00,29.75
2018-08-26 14:15:00,30.22
2018-08-26 14:30:00,31.77
2018-08-26 14:45:00,32.0
2018-08-26 15:00:00,32.79
2018-08-26 15:15:00,33.06
2018-08-26 15:30:00,33.88
2018-08-26 15:45:00,33.41
2018-08-26 16:00:00,33.22
2018-08-26 16:15:00,33.38
2018-08-26 16:30:00,33.0
2018-08-26 16:45:00,34.85
2018-08-26 17:00:00,33.59
