,Time,Return,Drawdown
0,December 2010,0.37557142359999923,-0.019049053399998774
1,January 2011,0.26135460441465064,-0.04495882443406968
2,February 2011,0.004660361467816925,-0.0084974658179568
3,March 2011,0.2751210067612603,-0.015050879209019439
4,April 2011,0.05492625646532085,-0.020762773174750938
5,May 2011,0.2453581079298701,0.0
6,June 2011,0.13951206232615343,-0.005490183193917778
7,July 2011,0.0008479702187161596,-0.01424782442405005
8,August 2011,0.17910575145832194,-0.022929095755426485
9,September 2011,0.08643020304326793,-0.0003521769233232697
10,October 2011,0.019940619492991456,-0.0022108947965275637
11,November 2011,0.10623418705627129,-0.008917212662734653
12,December 2011,0.021724671728430293,-0.0029478996313963054
13,January 2012,0.009964957407675301,-0.007276029356632415
14,February 2012,-0.005121819686332639,-0.0060846909810161635
15,March 2012,0.03593207779186022,0.0
16,April 2012,0.0006202717571588658,-0.0006152545505137809
17,May 2012,0.0025107177749150627,-0.0002518230685282275
18,June 2012,-0.003049527553926575,-0.003049527553926575
19,July 2012,-0.003803002681116467,-0.007508627870652364
20,August 2012,0.02087956737027262,-0.007163215960956867
21,September 2012,0.013115626863660692,-0.0035803752206096987
22,October 2012,-0.01344247852293967,-0.01344247852293967
23,November 2012,0.029008233873591704,-0.0009033897385669979
24,December 2012,0.011937781198244572,-0.001763817098009672
25,January 2013,0.01983546529469299,-0.006237924975899904
26,February 2013,0.019273283588545697,-0.0012857069489473228
27,March 2013,0.043548641414258606,-0.0047449566748993125
28,April 2013,0.0024734824106864835,-0.01000923970771436
29,May 2013,0.0016704591005637052,-0.0012167966619919823
30,June 2013,0.010899310565448307,-1.3872812478698895e-05
31,July 2013,0.020934831033855267,-0.000676041626526798
32,August 2013,-0.00817112651105625,-0.00927970895048419
33,September 2013,0.029158418437129976,-0.00012984049910270653
34,October 2013,0.03879835341266703,0.0
35,November 2013,0.06882558218263386,-0.0013393219856652218
36,December 2013,0.03243295989512061,-9.939800025412555e-05
37,January 2014,0.008190168816935267,-8.815980159800888e-05
38,February 2014,0.08465406143014169,0.0
39,March 2014,0.06603577228338436,0.0
40,April 2014,0.06881633744350263,-0.0004484644209091446
41,May 2014,0.017695268573678553,-8.728740924069307e-05
42,June 2014,0.007998564129249451,-0.0010623009362599085
43,July 2014,-0.0030232325802084267,-0.003492005513631712
44,August 2014,0.0060697939468662,-0.0006027478861875247
45,September 2014,0.005468534088993723,-0.002253975260794771
46,October 2014,0.024862734091588196,-0.0018036016109596628
47,November 2014,0.025986347457143087,0.0
48,December 2014,0.0033272798109702482,0.0
49,January 2015,0.011458709884687902,-0.0007331027811836026
50,February 2015,0.002208870323037239,-0.001264957326603232
51,March 2015,0.014440430517997777,0.0
52,April 2015,0.014458493416103065,-0.000314778684779134
53,May 2015,0.020028239718426693,-0.000609360975738661
54,June 2015,4.573694324343138e-05,-0.0006519061076704604
55,July 2015,0.0029614816937212525,-0.0021087603574652283
56,August 2015,-0.009437876706489105,-0.010757812809858906
57,September 2015,0.0011370112580478735,-0.0010723941009126348
58,October 2015,0.02075058603872769,-0.0004816200890772219
59,November 2015,0.014178192264852072,-9.40443932780421e-05
60,December 2015,0.005844014665137035,-0.0018684066549121377
61,January 2016,0.008618630836339763,-0.0006137723015432577
62,February 2016,-0.0015887484917705733,-0.0019436086577582098
63,March 2016,0.03738309204481843,0.0
64,April 2016,0.008469276155049464,-0.0004396485554206571
65,May 2016,0.01812127561058499,-1.5580122196369163e-05
66,June 2016,0.007332379784493233,0.0
67,July 2016,0.03086881581182056,-0.0005094981994325103
68,August 2016,0.019236170405509425,-3.3457441070710976e-05
69,September 2016,0.0156624943020399,-0.00032545444819229863
70,October 2016,0.009983031699074068,-0.0009717217133796003
71,November 2016,0.026001328125390206,0.0
72,December 2016,0.02476220533467867,0.0
73,January 2017,0.046557895995056046,-0.0005730784022733101
74,February 2017,0.05220099095643499,-0.0007865817822491569
75,March 2017,0.007072402052340322,-0.0013004939792798128
76,April 2017,0.04698370132331537,-0.0007233805459477287
77,May 2017,0.05179662318186238,0.0
78,June 2017,-0.0006580816725194678,-0.0013194807230155169
79,July 2017,0.009484750556007476,-0.0007994815025260816
80,August 2017,0.006085274771500338,0.0
81,September 2017,0.01127934325749084,0.0
82,October 2017,0.02339468831499841,0.0
83,November 2017,0.015696490438379278,-0.001187485452031541
84,December 2017,0.0205941735532305,0.0
85,January 2018,-0.0003355127990357294,-0.004928759345184368
86,February 2018,0.022130524475016657,-0.0003657812446765031
87,March 2018,0.005983639143172842,-0.0003105366100060191
88,April 2018,0.02413926583368319,0.0
89,May 2018,0.009571644036659274,-0.00023552933157102912
90,June 2018,-0.001587756599524203,-0.0031207759293623086
91,July 2018,0.018893816636483613,-0.0012778841818972704
92,August 2018,0.012827743474316363,-0.0001636201990504163
