DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
08/21/2018,23,2,LZ_LCRA,LZ,21.6,N
08/21/2018,23,2,LZ_LCRA,LZEW,21.61,N
08/21/2018,23,2,LZ_LCRA,LZ,21.6,N
08/21/2018,23,2,LZ_LCRA,LZEW,21.61,N
08/21/2018,23,1,LZ_LCRA,LZ,22.29,N
08/21/2018,23,1,LZ_LCRA,LZEW,22.29,N
08/21/2018,22,4,LZ_LCRA,LZEW,23.48,N
08/21/2018,22,4,LZ_LCRA,LZ,23.48,N
08/21/2018,22,3,LZ_LCRA,LZEW,25.73,N
08/21/2018,22,3,LZ_LCRA,LZ,25.72,N
08/21/2018,22,2,LZ_LCRA,LZ,27.28,N
08/21/2018,22,2,LZ_LCRA,LZEW,27.29,N
08/21/2018,22,1,LZ_LCRA,LZEW,30.08,N
08/21/2018,22,1,LZ_LCRA,LZ,30.08,N
08/21/2018,21,4,LZ_LCRA,LZ,30.25,N
08/21/2018,21,4,LZ_LCRA,LZEW,30.25,N
08/21/2018,21,3,LZ_LCRA,LZ,30.45,N
08/21/2018,21,3,LZ_LCRA,LZEW,30.45,N
08/21/2018,21,2,LZ_LCRA,LZ,31.0,N
08/21/2018,21,2,LZ_LCRA,LZEW,31.0,N
08/21/2018,21,1,LZ_LCRA,LZ,31.09,N
08/21/2018,21,1,LZ_LCRA,LZEW,31.09,N
08/21/2018,20,4,LZ_LCRA,LZ,32.2,N
08/21/2018,20,4,LZ_LCRA,LZEW,32.2,N
08/21/2018,20,3,LZ_LCRA,LZ,32.77,N
08/21/2018,20,3,LZ_LCRA,LZEW,32.77,N
08/21/2018,20,2,LZ_LCRA,LZ,33.32,N
08/21/2018,20,2,LZ_LCRA,LZEW,33.32,N
08/21/2018,20,1,LZ_LCRA,LZ,34.66,N
08/21/2018,20,1,LZ_LCRA,LZEW,34.66,N
08/21/2018,19,4,LZ_LCRA,LZ,33.61,N
08/21/2018,19,4,LZ_LCRA,LZEW,33.61,N
08/21/2018,19,3,LZ_LCRA,LZEW,34.4,N
08/21/2018,19,3,LZ_LCRA,LZ,34.4,N
08/21/2018,19,2,LZ_LCRA,LZ,35.35,N
08/21/2018,19,2,LZ_LCRA,LZEW,35.34,N
08/21/2018,19,1,LZ_LCRA,LZ,35.16,N
08/21/2018,19,1,LZ_LCRA,LZEW,35.16,N
08/21/2018,18,4,LZ_LCRA,LZ,37.25,N
08/21/2018,18,4,LZ_LCRA,LZEW,37.25,N
08/21/2018,18,3,LZ_LCRA,LZ,38.9,N
08/21/2018,18,3,LZ_LCRA,LZEW,38.9,N
08/21/2018,18,2,LZ_LCRA,LZ,40.82,N
08/21/2018,18,2,LZ_LCRA,LZEW,40.82,N
08/21/2018,18,1,LZ_LCRA,LZ,42.28,N
08/21/2018,18,1,LZ_LCRA,LZEW,42.28,N
08/21/2018,17,4,LZ_LCRA,LZEW,54.24,N
