,Time,Return,Drawdown
0,December 2010,0.36877575500000714,-0.011406504399996993
1,January 2011,0.31224607476337796,-0.044951481412697294
2,February 2011,0.1446834919141337,-0.008976394118281281
3,March 2011,0.2595131737768288,-0.008720460610346802
4,April 2011,0.089800011779438,-0.013885030627614377
5,May 2011,0.18894686182109177,-0.004905762763018774
6,June 2011,0.15065099928350373,-0.00519636927324017
7,July 2011,0.030183217361091752,-0.0028911687344465825
8,August 2011,0.15377801657738388,0.0
9,September 2011,0.06336260064990104,-0.0009733560224468325
10,October 2011,0.018593975913409604,-0.0004483521092336311
11,November 2011,0.07229878540906576,-0.004993598523976516
12,December 2011,0.01727918024524643,-0.002028420579007758
13,January 2012,0.0032931078636662717,-0.0026543960984808553
14,February 2012,-0.006644115163448465,-0.0069991482280636445
15,March 2012,0.02014225633954193,-0.00016612524366233826
16,April 2012,0.004280105166317317,-0.0008889530292645226
17,May 2012,-0.0012316502987550718,-0.0012316502987550718
18,June 2012,-0.005344239421957123,-0.005344239421957123
19,July 2012,-0.002112041931508384,-0.006820362319086213
20,August 2012,0.019202692030030374,-0.002975997362539369
21,September 2012,0.008393449021513745,-0.0037195502321181405
22,October 2012,-0.013601865000731156,-0.013601865000731156
23,November 2012,0.01973804912869593,-0.001292510609580067
24,December 2012,0.0005921160482421407,-0.001956671961112694
25,January 2013,0.007160951583727066,-0.006062646797338025
26,February 2013,0.014342894421722863,-0.0012498884588543725
27,March 2013,0.02515555875482916,-0.005301479533506523
28,April 2013,0.012255208383064748,-0.007312418784210087
29,May 2013,0.0029176435818411566,-0.001394551754795889
30,June 2013,0.010892411429754488,-0.00044880007833688663
31,July 2013,0.01009533781399655,-0.0001899360889603731
32,August 2013,-0.0023941973852365577,-0.003026830841967205
33,September 2013,0.016874157751863288,-0.0001929994221058883
34,October 2013,0.03374930852891089,0.0
35,November 2013,0.05967048622129648,-0.000910101574209898
36,December 2013,0.029157672661951028,0.0
37,January 2014,0.013672196880244009,-6.930968288150535e-05
38,February 2014,0.07601225559448441,0.0
39,March 2014,0.05105736909684894,0.0
40,April 2014,0.038463816103495106,-0.00031677501551125123
41,May 2014,0.017919876607103067,-0.000509415130944529
42,June 2014,0.008244922909696297,-0.0003048468467220973
43,July 2014,-0.0019664751952960333,-0.0021424115315925953
44,August 2014,0.00427140281077082,0.0
45,September 2014,0.005446647781376761,-0.0013064831698550096
46,October 2014,0.02186915231125318,-0.0013771441286772987
47,November 2014,0.01988542879438504,0.0
48,December 2014,0.0013629763498893888,-0.0005911044554779585
49,January 2015,0.006472005482141842,-0.0017418239776565854
50,February 2015,0.029550860767183124,-4.993670297191856e-06
51,March 2015,0.007142989214271274,0.0
52,April 2015,0.01647896030475853,-0.0005631751466835689
53,May 2015,0.020406800903893824,-1.0553864876347621e-05
54,June 2015,-0.0021758912229470624,-0.002754920660262057
55,July 2015,-0.0011171633541049303,-0.00167918976500489
56,August 2015,-0.006788513549450294,-0.006788513549450294
57,September 2015,-0.0011027749236034964,-0.0027071877419317402
58,October 2015,0.017782271906133525,-0.0005116359475542287
59,November 2015,0.011780247559992964,-0.0001490892492484405
60,December 2015,-0.002201919067046331,-0.002636658330947722
61,January 2016,0.008835771137887364,-0.0013929194501041593
62,February 2016,-0.004340884878841502,-0.004340884878841502
63,March 2016,0.014126056812369604,-0.00013540202604984153
64,April 2016,0.005191133993364582,-0.0010221898059375356
65,May 2016,0.008656341749743843,-0.0006066530924906389
66,June 2016,0.004021893180780993,0.0
67,July 2016,0.02715525565782747,-0.0012613748047659529
68,August 2016,0.016144484622907254,-0.00015637190510312693
69,September 2016,0.010235953517302783,-0.00044366936314790785
70,October 2016,0.00799058739707581,-0.0036460599432106586
71,November 2016,0.008850086725824314,-0.00016205236634505557
72,December 2016,0.01842584775231419,0.0
73,January 2017,0.03031753174513802,-0.0005694201040813185
74,February 2017,0.03282071910111231,-0.001441132016898147
75,March 2017,0.006652140467288796,-0.001652176361906519
76,April 2017,0.0356452343094719,-0.0005142455894881352
77,May 2017,0.04584800873488547,0.0
78,June 2017,-0.0021557043453728462,-0.002233375329889094
79,July 2017,0.005671772419411986,-0.0020244010771580763
80,August 2017,0.0010968682954009383,-0.0014685954075428747
81,September 2017,0.00782556869346521,0.0
82,October 2017,0.0146715989806681,0.0
83,November 2017,0.0158279004441565,-0.0015877203533014733
84,December 2017,0.014049595035062232,-7.03022615510335e-05
85,January 2018,-0.0008997297107720178,-0.004202973903686189
86,February 2018,0.020820026686521723,-0.0004452692518341394
87,March 2018,0.005735059770659541,-0.0005425772887806697
88,April 2018,0.022855929396824525,0.0
89,May 2018,0.011876882037557462,-0.0002752398698163015
90,June 2018,-0.0008630127345227264,-0.0013070417079327872
91,July 2018,0.020320934963605364,-0.001501730267992461
92,August 2018,0.01607075313522816,0.0
