Date,SettlementPointPrice
2018-08-25 21:45:00,24.64
2018-08-25 22:00:00,21.02
2018-08-25 22:15:00,20.38
2018-08-25 22:30:00,20.6
2018-08-25 22:45:00,19.18
2018-08-25 23:00:00,18.34
2018-08-25 23:15:00,18.57
2018-08-25 23:30:00,18.59
2018-08-25 23:45:00,18.3
2018-08-26 00:00:00,17.94
2018-08-26 00:15:00,18.48
2018-08-26 00:30:00,19.58
2018-08-26 00:45:00,18.71
2018-08-26 01:00:00,18.29
2018-08-26 01:15:00,17.92
2018-08-26 01:30:00,18.0
2018-08-26 01:45:00,17.84
2018-08-26 02:00:00,17.74
2018-08-26 02:15:00,17.62
2018-08-26 02:30:00,17.56
2018-08-26 02:45:00,17.31
2018-08-26 03:00:00,17.11
2018-08-26 03:15:00,16.93
2018-08-26 03:30:00,16.68
2018-08-26 03:45:00,16.45
2018-08-26 04:00:00,15.99
2018-08-26 04:15:00,16.15
2018-08-26 04:30:00,16.17
2018-08-26 04:45:00,16.1
2018-08-26 05:00:00,16.01
2018-08-26 05:15:00,16.06
2018-08-26 05:30:00,15.95
2018-08-26 05:45:00,15.62
2018-08-26 06:00:00,15.75
2018-08-26 06:15:00,15.47
2018-08-26 06:30:00,15.04
2018-08-26 06:45:00,15.24
2018-08-26 07:00:00,14.58
2018-08-26 07:15:00,14.97
2018-08-26 07:30:00,15.0
2018-08-26 07:45:00,15.43
2018-08-26 08:00:00,15.51
2018-08-26 08:15:00,16.29
2018-08-26 08:30:00,16.65
2018-08-26 08:45:00,16.99
2018-08-26 09:00:00,16.2
2018-08-26 09:15:00,15.34
2018-08-26 09:30:00,15.51
2018-08-26 09:45:00,15.5
2018-08-26 10:00:00,14.43
2018-08-26 10:15:00,14.55
2018-08-26 10:30:00,14.75
2018-08-26 10:45:00,15.17
2018-08-26 11:00:00,15.58
2018-08-26 11:15:00,15.39
2018-08-26 11:30:00,15.92
2018-08-26 11:45:00,16.24
2018-08-26 12:00:00,17.17
2018-08-26 12:15:00,16.46
2018-08-26 12:30:00,17.09
2018-08-26 12:45:00,21.13
2018-08-26 13:00:00,24.73
2018-08-26 13:15:00,25.8
2018-08-26 13:30:00,28.57
2018-08-26 13:45:00,28.95
2018-08-26 14:00:00,29.68
2018-08-26 14:15:00,30.53
2018-08-26 14:30:00,32.81
2018-08-26 14:45:00,33.4
2018-08-26 15:00:00,34.02
2018-08-26 15:15:00,34.32
2018-08-26 15:30:00,35.3
2018-08-26 15:45:00,34.1
2018-08-26 16:00:00,33.6
2018-08-26 16:15:00,34.05
2018-08-26 16:30:00,34.66
2018-08-26 16:45:00,35.82
2018-08-26 17:00:00,34.53
2018-08-26 17:15:00,34.81
2018-08-26 17:30:00,34.39
2018-08-26 17:45:00,34.26
2018-08-26 18:00:00,34.1
2018-08-26 18:15:00,33.47
2018-08-26 18:30:00,32.64
2018-08-26 18:45:00,31.88
2018-08-26 19:00:00,31.4
2018-08-26 19:15:00,31.78
2018-08-26 19:30:00,31.96
2018-08-26 19:45:00,31.75
2018-08-26 20:00:00,31.57
2018-08-26 20:15:00,31.88
2018-08-26 20:30:00,32.3
2018-08-26 20:45:00,31.3
2018-08-26 21:00:00,28.88
2018-08-26 21:15:00,24.27
2018-08-26 21:30:00,21.14
2018-08-26 21:45:00,19.27
2018-08-26 22:00:00,18.81
2018-08-26 22:15:00,19.13
2018-08-26 22:30:00,18.94
2018-08-26 22:45:00,18.41
2018-08-26 23:00:00,17.27
2018-08-26 23:15:00,16.99
2018-08-26 23:30:00,17.5
2018-08-26 23:45:00,16.28
2018-08-27 00:00:00,14.42
2018-08-27 00:15:00,17.05
2018-08-27 00:30:00,11.37
2018-08-27 00:45:00,12.41
2018-08-27 01:00:00,11.73
2018-08-27 01:15:00,12.1
2018-08-27 01:30:00,11.78
2018-08-27 01:45:00,12.12
2018-08-27 02:00:00,12.04
2018-08-27 02:15:00,14.95
2018-08-27 02:30:00,15.44
2018-08-27 02:45:00,11.42
2018-08-27 03:00:00,10.32
2018-08-27 03:15:00,8.62
2018-08-27 03:30:00,8.72
2018-08-27 03:45:00,8.73
2018-08-27 04:00:00,9.33
2018-08-27 04:15:00,9.35
2018-08-27 04:30:00,9.45
2018-08-27 04:45:00,10.17
2018-08-27 05:00:00,9.58
2018-08-27 05:15:00,11.12
2018-08-27 05:30:00,13.06
2018-08-27 05:45:00,14.22
2018-08-27 06:00:00,16.43
2018-08-27 06:15:00,16.82
2018-08-27 06:30:00,17.24
2018-08-27 06:45:00,17.38
2018-08-27 07:00:00,17.26
2018-08-27 07:15:00,17.05
2018-08-27 07:30:00,16.96
2018-08-27 07:45:00,17.01
2018-08-27 08:00:00,17.0
2018-08-27 08:15:00,16.84
2018-08-27 08:30:00,16.98
2018-08-27 08:45:00,17.02
2018-08-27 09:00:00,16.58
2018-08-27 09:15:00,16.82
2018-08-27 09:30:00,16.01
2018-08-27 09:45:00,15.03
2018-08-27 10:00:00,16.67
2018-08-27 10:15:00,14.09
2018-08-27 10:30:00,15.69
2018-08-27 10:45:00,9.79
2018-08-27 11:00:00,1.52
2018-08-27 11:15:00,4.14
2018-08-27 11:30:00,9.18
2018-08-27 11:45:00,16.66
2018-08-27 12:00:00,19.41
2018-08-27 12:15:00,19.68
2018-08-27 12:30:00,22.49
2018-08-27 12:45:00,25.6
2018-08-27 13:00:00,25.17
2018-08-27 13:15:00,21.16
2018-08-27 13:30:00,18.91
2018-08-27 13:45:00,22.57
2018-08-27 14:00:00,21.01
2018-08-27 14:15:00,20.0
2018-08-27 14:30:00,19.43
2018-08-27 14:45:00,20.56
2018-08-27 15:00:00,19.58
2018-08-27 15:15:00,21.81
2018-08-27 15:30:00,36.21
2018-08-27 15:45:00,48.96
2018-08-27 16:00:00,23.76
2018-08-27 16:15:00,32.69
2018-08-27 16:30:00,32.8
2018-08-27 16:45:00,34.13
2018-08-27 17:00:00,33.15
2018-08-27 17:15:00,25.64
2018-08-27 17:30:00,24.06
2018-08-27 17:45:00,18.62
2018-08-27 18:00:00,19.71
2018-08-27 18:15:00,26.08
2018-08-27 18:30:00,27.19
2018-08-27 18:45:00,27.5
2018-08-27 19:00:00,27.02
2018-08-27 19:15:00,26.81
2018-08-27 19:30:00,26.81
2018-08-27 19:45:00,27.31
2018-08-27 20:00:00,27.07
2018-08-27 20:15:00,29.04
2018-08-27 20:30:00,26.64
2018-08-27 20:45:00,21.72
2018-08-27 21:00:00,14.06
2018-08-27 21:15:00,23.11
2018-08-27 21:30:00,20.84
2018-08-27 21:45:00,21.44
2018-08-27 22:00:00,22.94
2018-08-27 22:15:00,23.19
2018-08-27 22:30:00,24.46
2018-08-27 22:45:00,23.91
2018-08-27 23:00:00,22.21
2018-08-27 23:15:00,22.74
2018-08-27 23:30:00,21.5
2018-08-27 23:45:00,19.46
2018-08-28 00:00:00,18.64
2018-08-28 00:15:00,18.0
2018-08-28 00:30:00,16.42
2018-08-28 00:45:00,16.11
2018-08-28 01:00:00,15.7
2018-08-28 01:15:00,15.38
2018-08-28 01:30:00,15.09
2018-08-28 01:45:00,14.86
2018-08-28 02:00:00,14.43
2018-08-28 02:15:00,14.48
2018-08-28 02:30:00,14.17
2018-08-28 02:45:00,13.07
2018-08-28 03:00:00,13.81
2018-08-28 03:15:00,13.84
2018-08-28 03:30:00,13.54
2018-08-28 03:45:00,13.63
2018-08-28 04:00:00,13.73
2018-08-28 04:15:00,14.28
2018-08-28 04:30:00,14.64
2018-08-28 04:45:00,14.83
2018-08-28 05:00:00,15.02
2018-08-28 05:15:00,15.41
2018-08-28 05:30:00,15.8
2018-08-28 05:45:00,16.06
2018-08-28 06:00:00,16.24
2018-08-28 06:15:00,16.3
2018-08-28 06:30:00,16.96
2018-08-28 06:45:00,17.42
2018-08-28 07:00:00,16.79
2018-08-28 07:15:00,16.39
2018-08-28 07:30:00,16.25
2018-08-28 07:45:00,16.85
2018-08-28 08:00:00,17.0
2018-08-28 08:15:00,17.66
2018-08-28 08:30:00,17.81
2018-08-28 08:45:00,18.13
2018-08-28 09:00:00,17.73
2018-08-28 09:15:00,17.29
2018-08-28 09:30:00,17.19
2018-08-28 09:45:00,17.18
2018-08-28 10:00:00,15.29
2018-08-28 10:15:00,9.69
2018-08-28 10:30:00,6.81
2018-08-28 10:45:00,10.94
2018-08-28 11:00:00,8.75
2018-08-28 11:15:00,-12.12
2018-08-28 11:30:00,-12.27
2018-08-28 11:45:00,-6.29
2018-08-28 12:00:00,-4.4
2018-08-28 12:15:00,-3.13
2018-08-28 12:30:00,6.91
2018-08-28 12:45:00,25.96
2018-08-28 13:00:00,24.97
2018-08-28 13:15:00,23.06
2018-08-28 13:30:00,26.74
2018-08-28 13:45:00,31.66
2018-08-28 14:00:00,49.93
2018-08-28 14:15:00,34.66
2018-08-28 14:30:00,31.49
2018-08-28 14:45:00,34.28
2018-08-28 15:00:00,34.54
2018-08-28 15:15:00,32.85
2018-08-28 15:30:00,31.38
2018-08-28 15:45:00,31.68
2018-08-28 16:00:00,32.61
2018-08-28 16:15:00,33.89
2018-08-28 16:30:00,33.91
2018-08-28 16:45:00,32.53
2018-08-28 17:00:00,33.41
2018-08-28 17:15:00,33.61
2018-08-28 17:30:00,33.26
