Date,Price
2012-09-17 07:00:00,19.87
2012-09-17 22:30:00,21.62
2012-09-18 07:00:00,20.02
2012-09-18 08:45:00,19.83
2012-09-18 12:00:00,29.97
2012-09-18 22:45:00,21.25
2012-09-18 23:45:00,20.25
2012-09-19 00:30:00,20.11
2012-09-19 07:15:00,19.9
2012-09-19 11:30:00,19.89
2012-09-19 22:30:00,20.77
2012-09-19 23:30:00,20.51
2012-09-20 07:15:00,20.1
2012-09-20 12:15:00,19.86
2012-09-21 11:30:00,19.91
2012-09-22 07:15:00,19.98
2012-09-23 09:00:00,20.18
2012-09-24 06:15:00,19.92
2012-09-24 06:45:00,21.06
2012-09-25 06:15:00,19.98
2012-09-25 21:45:00,22.84
2012-09-26 01:15:00,19.81
2012-09-26 06:15:00,20.3
2012-09-27 06:00:00,20.1
2012-09-29 10:00:00,19.89
2012-09-30 09:30:00,20.07
2012-09-30 11:15:00,19.94
2012-09-30 14:00:00,19.89
2012-10-01 06:15:00,20.28
2012-10-02 06:00:00,20.4
2012-10-02 09:45:00,21.75
2012-10-03 07:15:00,20.17
2012-10-03 09:45:00,19.88
2012-10-03 10:45:00,19.9
2012-10-04 06:15:00,20.98
2012-10-06 07:00:00,19.95
2012-10-07 10:30:00,20.55
2012-10-07 11:15:00,21.26
2012-10-07 23:00:00,19.88
2012-10-08 05:30:00,20.13
2012-10-09 06:00:00,20.1
2012-10-10 03:15:00,19.9
2012-10-10 04:30:00,20.16
2012-10-12 04:30:00,19.96
2012-10-16 06:15:00,19.96
2012-10-17 06:30:00,20.46
2012-10-18 05:15:00,20.34
2012-10-19 05:15:00,19.89
2012-10-20 08:45:00,19.82
2012-10-23 05:15:00,20.03
2012-10-24 00:45:00,20.54
2012-10-24 03:30:00,20.34
2012-10-24 05:30:00,20.24
2012-10-25 02:45:00,20.07
2012-10-25 05:15:00,20.47
2012-10-29 00:30:00,20.16
2012-10-29 05:30:00,20.08
2012-11-08 05:30:00,20.29
2012-11-09 05:30:00,19.96
2012-11-10 06:45:00,19.81
2012-11-12 07:45:00,21.89
2012-11-19 05:15:00,20.2
2012-11-22 06:45:00,19.8
2012-11-22 08:15:00,19.85
2012-11-23 08:15:00,19.87
2012-11-23 08:45:00,20.2
2012-11-24 09:15:00,22.82
2012-11-24 12:15:00,20.74
2012-11-25 04:00:00,20.23
2012-11-25 05:00:00,19.95
2012-11-26 05:15:00,19.81
2012-11-30 01:30:00,19.91
2012-11-30 04:00:00,19.89
2012-12-01 06:00:00,20.14
2012-12-01 06:45:00,19.91
2012-12-02 06:45:00,20.35
2012-12-03 06:00:00,20.6
2012-12-06 07:00:00,19.97
2012-12-06 08:45:00,19.78
2012-12-07 04:00:00,20.09
2012-12-07 05:00:00,20.1
2012-12-09 08:30:00,20.2
2012-12-10 02:45:00,20.28
2012-12-10 03:45:00,20.05
2012-12-11 15:45:00,19.93
2012-12-12 16:45:00,19.96
2012-12-13 14:30:00,19.82
2012-12-14 05:45:00,20.04
2012-12-15 05:45:00,19.78
2012-12-15 07:15:00,20.02
2012-12-16 08:45:00,20.12
2012-12-17 06:15:00,20.23
2012-12-18 05:30:00,20.45
2012-12-18 22:45:00,20.25
2012-12-19 06:45:00,20.09
2012-12-20 06:45:00,20.14
2012-12-20 16:30:00,19.86
2012-12-22 16:45:00,20.45
2012-12-23 06:45:00,19.95
2012-12-25 05:00:00,20.85
2012-12-25 10:45:00,19.88
2012-12-25 17:15:00,19.92
2013-01-01 05:00:00,20.09
2013-01-01 05:45:00,19.9
2013-01-05 04:30:00,19.82
2013-01-11 05:00:00,19.8
2013-01-11 14:15:00,20.21
2013-01-11 15:45:00,19.78
2013-01-11 16:45:00,20.05
2013-01-11 22:00:00,19.91
2013-01-11 22:45:00,19.85
2013-01-12 08:45:00,19.93
2013-01-16 17:15:00,20.18
2013-01-17 10:15:00,23.68
2013-01-17 10:45:00,23.36
2013-01-19 00:30:00,20.1
2013-01-19 01:30:00,20.13
2013-01-22 22:15:00,19.81
2013-01-23 03:45:00,20.01
2013-01-24 06:30:00,20.31
2013-01-24 23:30:00,19.93
2013-01-25 05:45:00,20.28
2013-01-26 23:30:00,19.9
2013-01-27 07:00:00,20.35
2013-01-28 06:15:00,20.48
2013-01-29 05:45:00,20.55
2013-01-30 06:15:00,19.9
2013-01-30 06:45:00,20.41
2013-01-30 18:00:00,20.96
2013-02-02 00:15:00,20.22
2013-02-04 05:15:00,19.79
2013-02-04 06:00:00,20.05
2013-02-06 05:30:00,19.86
2013-02-07 06:00:00,20.21
2013-02-08 05:45:00,20.57
2013-02-09 06:45:00,20.04
2013-02-10 07:30:00,19.78
2013-02-15 06:00:00,20.55
2013-02-17 12:45:00,20.14
2013-02-17 18:30:00,20.38
2013-02-18 08:00:00,19.9
2013-02-24 23:30:00,20.21
2013-02-25 03:30:00,19.99
2013-02-25 10:00:00,21.75
2013-02-25 17:30:00,19.86
2013-02-25 18:30:00,20.33
2013-02-27 00:15:00,20.2
2013-02-27 04:30:00,20.68
2013-03-01 18:30:00,20.46
2013-03-04 03:30:00,20.2
2013-03-05 05:15:00,21.76
2013-03-05 06:00:00,21.61
2013-03-09 00:30:00,25.15
2013-03-09 06:30:00,20.53
2013-03-10 07:15:00,20.07
2013-03-10 12:30:00,20.1
2013-03-10 18:45:00,20.71
2013-03-12 03:45:00,19.89
2013-03-12 05:15:00,20.32
2013-03-14 02:30:00,20.16
2013-03-15 05:15:00,19.99
2013-03-15 05:45:00,19.79
2013-03-16 07:30:00,20.01
2013-03-17 06:00:00,20.12
2013-03-21 02:45:00,19.86
2013-03-21 04:15:00,20.25
2013-03-27 04:00:00,21.29
2013-03-27 04:30:00,21.69
2013-03-30 06:45:00,19.97
2013-04-06 05:45:00,20.8
2013-04-07 05:45:00,20.76
2013-04-07 07:00:00,19.79
2013-04-08 05:45:00,20.6
2013-04-09 06:45:00,20.15
2013-04-13 05:15:00,20.43
2013-04-13 05:45:00,21.05
2013-04-14 06:15:00,20.4
2013-04-15 03:15:00,20.49
2013-04-23 01:00:00,20.51
2013-04-28 06:00:00,20.2
2013-04-30 04:45:00,20.06
2013-05-01 05:45:00,20.33
2013-05-03 05:45:00,23.3
2013-05-13 03:15:00,20.51
2013-05-13 04:45:00,20.59
2013-05-18 05:45:00,21.05
2013-05-19 05:45:00,21.12
2013-05-19 06:45:00,20.08
2013-05-19 07:30:00,20.64
2013-05-23 04:45:00,19.81
2013-05-24 04:15:00,20.08
2013-05-26 04:30:00,21.05
2013-05-26 06:00:00,20.01
2013-05-27 03:30:00,20.26
2013-05-27 06:00:00,20.65
2013-05-28 06:00:00,21.01
2013-06-04 05:15:00,20.06
2013-06-04 05:45:00,21.27
2013-06-05 05:15:00,20.34
2013-06-05 05:45:00,20.05
2013-06-08 03:30:00,20.5
2013-06-08 05:45:00,20.01
2013-06-08 06:30:00,20.04
2013-06-08 08:15:00,20.75
2013-06-10 05:45:00,19.97
2013-06-16 05:45:00,20.94
2013-06-22 07:30:00,21.23
2013-06-23 06:15:00,20.78
2013-06-23 07:15:00,20.2
2013-07-04 04:15:00,19.83
2013-07-04 07:30:00,19.87
2013-07-05 06:00:00,19.89
2013-07-06 07:30:00,20.07
2013-07-15 03:30:00,20.03
2013-07-28 07:30:00,19.82
2013-08-03 08:00:00,20.35
2013-08-04 07:30:00,20.17
2013-08-06 05:45:00,20.16
2013-08-18 08:45:00,20.52
2013-08-20 04:30:00,20.08
2013-08-28 04:30:00,19.87
2013-09-22 04:15:00,19.93
2013-09-22 05:00:00,19.97
2013-09-22 05:45:00,19.83
2013-09-22 07:00:00,19.91
2013-09-22 08:00:00,19.89
2013-09-23 05:30:00,19.8
2013-09-25 04:15:00,19.84
2013-09-26 05:30:00,20.17
2013-09-30 05:00:00,20.41
2013-10-08 04:30:00,19.94
2013-10-09 05:45:00,20.18
2013-10-11 01:45:00,20.1
2013-10-19 00:30:00,21.65
2013-10-20 06:15:00,20.23
2013-10-20 23:30:00,19.99
2013-10-21 00:30:00,20.12
2013-10-21 02:45:00,20.6
2013-10-23 01:30:00,20.54
2013-10-23 02:00:00,20.03
2013-10-23 02:30:00,20.08
2013-10-24 03:00:00,19.91
2013-10-24 04:00:00,19.96
2013-10-25 02:00:00,19.99
2013-10-26 04:30:00,20.22
2013-10-28 00:30:00,20.2
2013-10-28 01:30:00,20.01
2013-10-28 03:30:00,20.04
2013-11-01 04:45:00,19.89
2013-11-03 04:30:00,20.04
2013-11-03 07:30:00,19.99
2013-11-04 03:45:00,20.2
2013-11-04 06:45:00,22.03
2013-11-05 02:15:00,19.94
2013-11-05 03:15:00,19.99
2013-11-06 04:00:00,20.29
2013-11-09 00:15:00,19.99
2013-11-09 02:00:00,20.14
2013-11-09 04:45:00,19.98
2013-11-09 06:30:00,21.74
2013-11-11 02:00:00,19.95
2013-11-11 02:30:00,20.23
2013-11-12 06:15:00,20.45
2013-11-16 00:30:00,20.55
2013-11-16 01:30:00,21.18
2013-11-30 06:45:00,22.27
2013-12-04 02:00:00,20.67
2013-12-05 02:15:00,19.83
2013-12-05 04:30:00,20.42
2013-12-05 05:00:00,20.66
2013-12-19 00:45:00,19.98
2013-12-19 01:30:00,20.54
2013-12-19 02:30:00,21.9
2013-12-24 16:45:00,20.26
2014-01-02 00:15:00,20.52
2014-01-05 04:15:00,20.72
2014-01-05 04:45:00,20.84
2014-01-05 05:45:00,22.11
2014-01-10 00:15:00,19.95
2014-01-10 01:45:00,20.2
2014-01-10 04:15:00,19.88
2014-01-12 00:45:00,19.9
2014-01-13 00:30:00,19.99
2014-01-13 04:45:00,20.38
2014-01-13 06:45:00,23.59
2014-01-14 16:30:00,20.09
2014-01-20 00:15:00,20.12
2014-01-21 04:30:00,20.67
2014-01-21 05:00:00,20.27
2014-01-22 23:30:00,24.02
2014-01-23 05:45:00,20.15
2014-01-23 06:15:00,19.8
2014-01-27 05:15:00,20.31
2014-01-31 00:30:00,26.59
2014-02-02 01:30:00,19.96
2014-02-02 03:00:00,19.93
2014-02-14 01:30:00,20.16
2014-02-14 02:45:00,20.94
2014-02-15 23:15:00,20.87
2014-02-16 01:15:00,22.26
2014-02-16 02:15:00,20.76
2014-02-17 05:00:00,19.99
2014-02-17 08:00:00,21.14
2014-02-18 04:00:00,19.93
2014-02-18 05:00:00,19.89
2014-02-18 05:45:00,20.36
2014-02-19 03:30:00,20.04
2014-02-19 04:45:00,21.89
2014-02-20 05:45:00,22.03
2014-02-22 01:30:00,22.64
2014-02-22 03:30:00,21.31
2014-02-22 06:30:00,22.42
2014-02-23 00:30:00,21.19
2014-02-23 01:15:00,20.2
2014-02-23 02:30:00,20.29
2014-02-23 03:15:00,20.05
2014-02-26 01:30:00,20.12
2014-02-26 02:00:00,19.93
2014-02-26 05:00:00,20.11
2014-02-26 05:45:00,20.95
2014-03-01 04:15:00,20.03
2014-03-01 06:00:00,20.43
2014-03-02 03:30:00,20.58
2014-03-02 04:00:00,19.94
2014-03-02 05:15:00,19.83
2014-03-02 06:00:00,20.27
2014-03-08 06:00:00,20.31
2014-03-11 03:15:00,20.93
2014-03-12 00:15:00,22.41
2014-03-12 05:15:00,21.42
2014-03-14 00:15:00,20.6
2014-03-14 02:30:00,23.26
2014-03-14 05:45:00,23.79
2014-03-14 06:45:00,26.1
2014-03-16 05:45:00,22.92
2014-03-16 06:45:00,23.54
2014-03-19 00:45:00,20.84
2014-03-19 02:00:00,19.99
2014-03-19 02:30:00,21.48
2014-03-19 03:15:00,23.38
2014-03-21 00:45:00,22.77
2014-03-21 03:00:00,20.54
2014-03-21 04:15:00,21.09
2014-03-21 06:45:00,28.420000000000005
2014-03-22 06:45:00,25.4
2014-03-23 06:45:00,23.95
2014-03-27 05:00:00,22.08
2014-03-30 06:30:00,23.72
2014-03-31 00:15:00,20.28
2014-03-31 00:45:00,22.09
2014-03-31 03:30:00,20.6
2014-04-10 01:30:00,21.04
2014-04-10 02:15:00,21.06
2014-04-10 03:30:00,22.78
2014-04-10 04:30:00,21.21
2014-04-10 05:15:00,23.94
2014-04-10 05:45:00,20.51
2014-04-11 06:00:00,24.15
2014-04-11 06:45:00,27.170000000000005
2014-04-14 06:45:00,27.829999999999995
2014-04-16 02:45:00,20.76
2014-04-19 05:30:00,20.6
2014-04-23 04:00:00,20.2
2014-04-30 01:30:00,24.21
2014-04-30 03:30:00,21.1
2014-05-03 06:30:00,26.309999999999995
2014-05-04 01:30:00,21.81
2014-05-04 02:15:00,20.15
2014-05-04 08:15:00,20.86
2014-05-05 02:15:00,20.07
2014-05-05 03:00:00,20.27
2014-05-05 04:30:00,21.42
2014-05-05 05:45:00,23.46
2014-05-07 00:15:00,20.32
2014-05-10 00:15:00,22.13
2014-05-11 07:30:00,28.63000000000001
2014-05-13 03:45:00,20.57
2014-05-16 02:30:00,21.48
2014-05-17 04:00:00,20.77
2014-05-17 04:45:00,20.29
2014-05-17 06:30:00,27.8
2014-05-18 06:30:00,23.72
2014-05-19 02:30:00,20.92
2014-05-19 04:45:00,21.6
2014-05-19 05:45:00,23.41
2014-06-11 02:30:00,23.3
2014-06-11 03:00:00,21.61
2014-06-11 05:15:00,20.54
2014-06-11 05:45:00,22.14
2014-06-14 07:30:00,23.59
2014-06-15 05:00:00,20.69
2014-06-15 06:00:00,21.05
2014-06-15 06:30:00,21.66
2014-06-15 07:00:00,20.95
2014-06-15 07:30:00,25.01
2014-06-23 00:30:00,25.6
2014-06-23 02:30:00,23.61
2014-06-29 06:45:00,22.23
2014-06-29 07:15:00,22.75
2014-07-01 04:30:00,21.67
2014-07-05 05:00:00,20.1
2014-07-05 05:30:00,22.56
2014-07-05 06:00:00,21.11
2014-07-05 07:30:00,23.23
2014-07-06 04:15:00,20.22
2014-07-06 07:30:00,21.85
2014-07-25 04:30:00,20.78
2014-07-30 04:15:00,19.92
2014-07-30 05:00:00,20.63
2014-09-24 04:30:00,21.18
2014-09-24 05:00:00,21.49
2014-09-30 03:00:00,20.56
2014-09-30 04:15:00,20.75
2014-09-30 05:00:00,22.09
2014-10-03 03:15:00,27.23
2014-10-03 04:15:00,22.51
2014-10-03 05:00:00,27.09
2014-10-03 06:45:00,20.42
2014-10-05 06:30:00,21.95
2014-10-07 04:00:00,19.81
2014-10-07 04:30:00,21.82
2014-10-12 06:45:00,22.22
2014-10-16 00:30:00,21.86
2014-10-16 05:15:00,20.97
2014-10-16 06:45:00,24.52
2014-10-17 00:30:00,22.02
2014-10-17 03:00:00,20.39
2014-10-25 05:15:00,19.99
2014-10-25 05:45:00,21.24
2014-10-25 06:45:00,20.55
2014-10-26 08:30:00,20.1
2014-10-27 05:30:00,20.96
2014-10-28 05:15:00,19.95
2014-10-30 05:30:00,20.21
2014-11-01 04:15:00,19.79
2014-11-01 07:15:00,20.09
2014-11-02 05:00:00,20.95
2014-11-02 07:30:00,20.41
2014-11-03 05:00:00,20.23
2014-11-08 07:45:00,20.44
2014-11-09 05:30:00,21.46
2014-11-09 21:30:00,20.71
2014-11-09 22:30:00,22.2
2014-11-10 05:45:00,23.23
2014-11-10 23:45:00,21.83
2014-11-11 05:30:00,20.31
2014-11-12 01:45:00,20.75
2014-11-22 06:30:00,23.67
2014-11-23 06:00:00,20.94
2014-11-23 06:45:00,22.05
2014-11-23 07:45:00,20.46
2014-11-28 22:00:00,19.88
2014-11-28 22:30:00,20.53
2014-11-29 09:00:00,19.85
2014-11-29 22:30:00,19.93
2014-11-30 08:15:00,19.9
2014-12-01 05:45:00,20.88
2014-12-01 06:45:00,21.42
2014-12-05 03:15:00,20.35
2014-12-05 04:15:00,20.58
2014-12-13 03:45:00,20.16
2014-12-14 08:15:00,20.8
2014-12-15 06:00:00,20.68
2014-12-15 06:45:00,20.91
2014-12-22 05:00:00,19.79
2014-12-22 07:00:00,20.43
2014-12-23 01:15:00,19.78
2014-12-23 01:45:00,19.99
2014-12-23 03:00:00,20.18
2014-12-23 04:30:00,20.17
2014-12-23 05:15:00,20.53
2014-12-23 18:00:00,21.07
2014-12-24 05:00:00,20.44
2014-12-24 05:30:00,20.79
2014-12-24 07:15:00,19.94
2014-12-24 09:00:00,20.29
2014-12-24 18:00:00,21.07
2014-12-24 22:45:00,20.56
2014-12-25 00:15:00,20.18
2014-12-25 05:00:00,19.82
2014-12-25 07:15:00,20.19
2014-12-26 12:15:00,19.96
2014-12-26 22:30:00,20.04
2014-12-27 09:15:00,20.05
2014-12-28 17:45:00,21.0
2014-12-29 16:45:00,19.8
2014-12-30 00:30:00,19.84
2014-12-30 06:00:00,19.91
2014-12-30 06:45:00,19.94
2015-01-03 17:15:00,19.81
2015-01-04 03:30:00,19.88
2015-01-04 04:45:00,19.87
2015-01-07 02:30:00,19.8
2015-01-07 03:15:00,19.8
2015-01-07 05:30:00,20.01
2015-01-07 17:45:00,19.97
2015-01-12 05:30:00,20.9
2015-01-17 02:30:00,19.93
2015-01-17 17:45:00,20.77
2015-01-18 18:00:00,20.17
2015-01-19 03:45:00,19.92
2015-01-20 05:15:00,19.85
2015-01-21 06:00:00,20.09
2015-01-22 06:45:00,36.32
2015-01-23 04:30:00,19.79
2015-01-24 01:45:00,20.01
2015-01-24 18:30:00,20.18
2015-01-24 23:15:00,19.92
2015-01-25 06:30:00,21.19
2015-01-25 17:45:00,20.24
2015-01-26 05:00:00,19.87
2015-01-27 05:00:00,19.91
2015-01-27 08:15:00,24.44
2015-01-27 22:15:00,19.95
2015-01-28 06:00:00,21.01
2015-01-28 09:45:00,19.86
2015-01-28 10:15:00,20.18
2015-01-28 22:30:00,24.21
2015-01-29 04:45:00,19.98
2015-01-29 06:45:00,21.01
2015-01-29 08:30:00,21.15
2015-01-29 18:00:00,20.01
2015-01-30 05:00:00,19.91
2015-01-31 08:30:00,20.14
2015-01-31 16:45:00,19.84
2015-01-31 22:30:00,19.79
2015-02-01 00:15:00,19.86
2015-02-01 19:00:00,19.86
2015-02-02 05:45:00,20.25
2015-02-02 18:00:00,20.79
2015-02-03 06:30:00,20.0
2015-02-03 09:30:00,19.92
2015-02-03 10:30:00,20.3
2015-02-03 16:15:00,20.01
2015-02-04 05:15:00,20.6
2015-02-04 17:45:00,19.82
2015-02-05 06:00:00,21.33
2015-02-06 06:30:00,22.0
2015-02-06 17:30:00,19.84
2015-02-07 03:00:00,19.8
2015-02-07 03:30:00,20.08
2015-02-07 18:30:00,20.07
2015-02-08 15:45:00,19.91
2015-02-09 00:45:00,20.08
2015-02-09 07:00:00,20.86
2015-02-09 10:30:00,20.09
2015-02-09 17:45:00,20.52
2015-02-09 20:15:00,19.9
2015-02-10 06:45:00,20.42
2015-02-10 10:00:00,19.84
2015-02-10 11:00:00,20.1
2015-02-10 13:00:00,20.17
2015-02-10 22:30:00,19.8
2015-02-11 07:00:00,19.78
2015-02-12 03:15:00,19.89
2015-02-13 05:30:00,19.99
2015-02-14 07:00:00,20.05
2015-02-14 14:15:00,19.8
2015-02-14 15:45:00,19.92
2015-02-14 18:30:00,20.31
2015-02-16 06:15:00,19.84
2015-02-16 07:00:00,20.31
2015-02-17 18:45:00,21.04
2015-02-18 16:30:00,19.82
2015-02-18 22:30:00,19.8
2015-02-19 02:45:00,19.82
2015-02-19 05:45:00,19.85
2015-02-19 19:00:00,19.93
2015-02-20 06:00:00,20.47
2015-02-20 07:00:00,21.13
2015-02-20 08:45:00,19.96
2015-02-20 17:45:00,19.89
2015-02-20 22:45:00,19.97
2015-02-21 07:00:00,19.79
2015-02-22 00:15:00,20.01
2015-02-22 14:30:00,19.98
2015-02-25 16:45:00,19.94
2015-02-26 05:15:00,19.82
2015-03-03 04:15:00,20.04
2015-03-04 05:00:00,20.23
2015-03-04 13:00:00,20.34
2015-03-07 03:45:00,19.88
2015-03-07 19:00:00,20.04
2015-03-08 09:00:00,19.79
2015-03-09 02:15:00,19.89
2015-03-10 03:45:00,19.87
2015-03-11 05:00:00,20.12
2015-03-11 22:30:00,20.21
2015-03-12 05:15:00,19.98
2015-03-13 06:00:00,19.85
2015-03-13 20:00:00,20.18
2015-03-13 22:30:00,20.74
2015-03-14 07:00:00,19.83
2015-03-14 07:45:00,19.89
2015-03-14 08:30:00,19.93
2015-03-14 19:15:00,19.91
2015-03-15 06:30:00,20.07
2015-03-16 07:00:00,19.91
2015-03-17 07:00:00,19.86
2015-03-17 09:00:00,20.17
2015-03-18 06:30:00,20.21
2015-03-19 05:45:00,20.24
2015-03-19 06:45:00,21.91
2015-03-20 06:45:00,20.08
2015-03-22 07:15:00,20.23
2015-03-23 06:45:00,19.93
2015-03-24 07:15:00,19.79
2015-03-24 10:45:00,19.92
2015-03-25 07:00:00,19.81
2015-03-25 09:15:00,19.99
2015-03-26 00:30:00,22.05
2015-03-26 07:00:00,21.63
2015-03-26 10:30:00,19.98
2015-03-27 00:15:00,19.81
2015-03-27 06:45:00,20.03
2015-03-27 22:30:00,20.48
2015-03-28 11:30:00,20.39
2015-03-28 22:30:00,25.26
2015-03-28 23:30:00,20.01
2015-03-29 13:30:00,20.15
2015-03-29 20:15:00,20.4
2015-03-29 22:45:00,19.93
2015-03-29 23:45:00,20.1
2015-03-30 05:45:00,20.16
2015-03-31 06:00:00,19.99
2015-03-31 07:00:00,20.26
2015-04-01 06:30:00,19.95
2015-04-02 05:30:00,20.19
2015-04-02 09:30:00,19.95
2015-04-02 10:15:00,19.82
2015-04-02 22:30:00,20.55
2015-04-03 14:00:00,20.37
2015-04-03 20:15:00,20.68
2015-04-03 22:45:00,20.45
2015-04-04 10:45:00,19.96
2015-04-05 07:00:00,20.32
2015-04-05 10:00:00,19.79
2015-04-05 13:15:00,19.79
2015-04-06 06:00:00,21.92
2015-04-06 07:00:00,20.24
2015-04-06 13:45:00,19.82
2015-04-07 00:15:00,20.04
2015-04-07 06:00:00,20.27
2015-04-07 07:00:00,20.49
2015-04-07 08:30:00,19.96
2015-04-08 07:15:00,20.04
2015-04-08 09:30:00,20.16
2015-04-08 20:15:00,21.96
2015-04-08 22:30:00,19.81
2015-04-09 08:30:00,20.09
2015-04-10 00:30:00,23.02
2015-04-10 04:45:00,19.89
2015-04-10 06:45:00,20.37
2015-04-11 07:15:00,19.79
2015-04-11 20:15:00,20.24
2015-04-12 12:30:00,21.85
2015-04-13 23:45:00,21.96
2015-04-14 06:00:00,22.57
2015-04-15 00:45:00,20.11
2015-04-15 06:45:00,20.75
2015-04-15 11:45:00,19.93
2015-04-16 00:30:00,20.33
2015-04-16 06:00:00,20.47
2015-04-16 06:45:00,21.02
2015-04-16 23:30:00,19.78
2015-04-17 06:00:00,20.31
2015-04-18 00:30:00,21.49
2015-04-18 02:30:00,19.95
2015-04-18 03:30:00,19.89
2015-04-18 04:15:00,20.68
2015-04-18 06:15:00,19.79
2015-04-18 07:00:00,19.92
2015-04-19 00:45:00,22.37
2015-04-19 12:15:00,20.01
2015-04-19 23:30:00,20.82
2015-04-20 06:45:00,20.51
2015-04-21 05:30:00,19.88
2015-04-21 10:15:00,19.8
2015-04-22 09:15:00,20.3
2015-04-22 10:15:00,20.38
2015-04-23 05:45:00,21.65
2015-04-24 00:30:00,21.37
2015-04-24 06:00:00,20.48
2015-04-24 06:45:00,21.41
2015-04-24 10:00:00,21.32
2015-04-24 23:15:00,20.48
2015-04-25 13:00:00,19.81
2015-04-26 09:45:00,20.49
2015-04-26 11:00:00,19.85
2015-04-26 23:30:00,20.57
2015-04-27 04:30:00,19.85
2015-04-27 08:45:00,20.44
2015-04-28 05:30:00,21.81
2015-04-28 06:00:00,21.97
2015-04-28 06:30:00,24.86
2015-04-28 11:30:00,22.68
2015-04-28 19:45:00,21.2
2015-04-29 08:30:00,20.95
2015-04-30 08:30:00,20.52
2015-04-30 22:30:00,19.86
2015-05-01 08:45:00,20.28
2015-05-01 23:30:00,21.8
2015-05-02 08:45:00,19.94
2015-05-02 09:45:00,19.9
2015-05-03 08:00:00,20.66
2015-05-03 10:15:00,20.02
2015-05-04 06:00:00,20.48
2015-05-04 06:45:00,21.18
2015-05-05 00:30:00,21.26
2015-05-05 05:30:00,20.41
2015-05-05 06:30:00,19.93
2015-05-05 23:30:00,22.07
2015-05-06 00:30:00,20.23
2015-05-06 06:00:00,21.97
2015-05-06 23:45:00,21.31
2015-05-07 05:15:00,19.9
2015-05-08 06:30:00,22.84
2015-05-09 00:30:00,20.31
2015-05-09 08:30:00,19.79
2015-05-10 11:00:00,20.08
2015-05-11 06:30:00,21.69
2015-05-11 08:45:00,19.88
2015-05-12 00:15:00,19.83
2015-05-12 05:45:00,20.11
2015-05-12 07:00:00,20.3
2015-05-12 10:00:00,19.91
2015-05-13 07:30:00,20.1
2015-05-13 08:15:00,19.81
2015-05-13 22:15:00,19.88
2015-05-14 06:00:00,20.21
2015-05-14 06:45:00,20.36
2015-05-15 05:45:00,20.23
2015-05-15 22:45:00,21.69
2015-05-15 23:45:00,22.73
2015-05-16 09:45:00,19.86
2015-05-17 08:30:00,20.26
2015-05-18 05:45:00,20.3
2015-05-19 09:30:00,19.94
2015-05-20 05:30:00,20.27
2015-05-20 23:45:00,20.03
2015-05-21 02:30:00,19.82
2015-05-21 06:45:00,20.01
2015-05-21 09:00:00,20.34
2015-05-22 00:45:00,20.02
2015-05-22 05:45:00,20.03
2015-05-22 06:45:00,20.52
2015-05-22 23:45:00,19.89
2015-05-23 10:30:00,20.19
2015-05-23 19:45:00,19.93
2015-05-23 22:45:00,19.79
2015-05-23 23:15:00,19.96
2015-05-24 01:00:00,20.12
2015-05-24 14:30:00,19.9
2015-05-25 10:00:00,21.88
2015-05-26 10:45:00,19.86
2015-05-27 07:30:00,22.88
2015-05-27 08:30:00,19.92
2015-05-27 11:15:00,20.95
2015-05-27 23:30:00,20.45
2015-05-28 06:00:00,20.73
2015-05-29 04:15:00,20.08
2015-05-29 04:45:00,19.99
2015-05-29 08:45:00,20.21
2015-05-29 10:15:00,19.99
2015-05-29 10:45:00,19.97
2015-05-30 09:00:00,20.2
2015-05-31 11:45:00,19.78
2015-06-01 11:45:00,20.13
2015-06-02 11:15:00,20.27
2015-06-02 21:00:00,25.59
2015-06-02 23:30:00,42.31
2015-06-03 10:45:00,23.0
2015-06-03 22:45:00,20.85
2015-06-04 08:15:00,20.01
2015-06-05 00:30:00,20.06
2015-06-05 08:15:00,19.88
2015-06-06 01:45:00,19.86
2015-06-06 10:15:00,20.18
2015-06-07 10:45:00,21.68
2015-06-08 09:00:00,19.83
2015-06-09 08:45:00,20.5
2015-06-10 08:45:00,19.92
2015-06-11 08:00:00,20.34
2015-06-12 08:30:00,21.02
2015-06-14 08:30:00,19.93
2015-06-15 02:45:00,19.96
2015-06-15 04:30:00,19.91
2015-06-16 05:45:00,19.96
2015-06-17 05:00:00,19.79
2015-06-18 06:00:00,20.16
2015-06-19 06:00:00,20.16
2015-06-19 06:45:00,20.14
2015-06-20 12:00:00,20.23
2015-06-20 21:15:00,20.0
2015-06-20 22:30:00,20.18
2015-06-21 12:30:00,20.12
2015-06-21 23:00:00,19.91
2015-06-22 06:30:00,19.8
2015-06-22 12:15:00,20.43
2015-06-23 09:00:00,19.81
2015-06-23 09:30:00,20.89
2015-06-23 10:30:00,20.09
2015-06-24 08:45:00,20.02
2015-06-25 08:30:00,19.91
2015-06-26 08:00:00,20.09
2015-06-27 08:45:00,19.92
2015-06-28 09:45:00,20.34
2015-06-29 08:15:00,19.86
2015-06-30 08:45:00,20.07
2015-07-01 10:00:00,20.07
2015-07-02 08:45:00,19.8
2015-07-03 08:30:00,20.25
2015-07-04 08:45:00,20.28
2015-07-05 11:00:00,20.43
2015-07-06 06:30:00,20.01
2015-07-06 08:30:00,19.98
2015-07-07 03:30:00,20.08
2015-07-08 05:30:00,20.26
2015-07-09 00:15:00,20.44
2015-07-09 09:45:00,19.88
2015-07-10 06:45:00,19.88
2015-07-10 10:00:00,22.29
