Date,Value,s&pValue
2010-12-01,10000.0,10000.0
2010-12-02,9605.589159999996,10128.185625147815
2010-12-03,9485.483249999996,10154.551691316252
2010-12-04,9457.138279999996,10154.551691316252
2010-12-05,9562.404179999998,10154.551691316252
2010-12-06,9657.004470000002,10141.368658232033
2010-12-07,10329.637720000002,10146.592277327172
2010-12-08,10175.309700000002,10184.15252841397
2010-12-09,9556.86404,10223.287663284498
2010-12-10,9429.674779999998,10284.644171043792
2010-12-11,30126.88679000001,10284.644171043792
2010-12-12,30242.63685,10284.644171043792
2010-12-13,29198.53572999999,10285.141132270615
2010-12-14,28870.534909999995,10294.51044790399
2010-12-15,28618.513579999984,10241.77730401716
2010-12-16,28823.201989999987,10305.123671492267
2010-12-17,26912.119759999976,10313.747043656123
2010-12-18,27121.457769999986,10313.747043656123
2010-12-19,27483.97110999999,10313.747043656123
2010-12-20,27423.13943,10340.030112979866
2010-12-21,27356.22840000001,10402.381554742762
2010-12-22,27563.96744000001,10437.536978473056
2010-12-23,28042.59834000001,10420.374242539992
2010-12-24,28402.940919999997,10420.374242539992
2010-12-25,28371.844230000002,10420.374242539992
2010-12-26,28815.911239999987,10420.374242539992
2010-12-27,28912.321969999986,10426.758772745341
2010-12-28,28662.467729999986,10434.801183579115
2010-12-29,28557.928299999985,10445.331410322699
2010-12-30,28488.925839999996,10429.577564483976
2010-12-31,28438.787750000014,10427.587713059555
2011-01-01,27803.31380000001,10427.587713059555
2011-01-02,27469.722440000016,10427.587713059555
2011-01-03,27732.08904000001,10545.574070709827
2011-01-04,27729.06592,10531.727079450831
2011-01-05,27449.43795,10584.461234887614
2011-01-06,26229.091880000004,10561.990871464763
2011-01-07,24755.454400000013,10542.5062967285
2011-01-08,51400.98848000002,10542.5062967285
2011-01-09,51269.85645000005,10542.5062967285
2011-01-10,50932.98058000005,10527.99635884468
2011-01-11,51172.77785000004,10567.214482268511
2011-01-12,52142.424090000066,10662.399517249889
2011-01-13,51570.896100000085,10644.158858759922
2011-01-14,51083.37630000007,10722.761099296973
2011-01-15,50785.12025000008,10722.761099296973
2011-01-16,50575.25240000007,10722.761099296973
2011-01-17,50352.7441200001,10722.761099296973
2011-01-18,50280.317590000086,10737.520027714876
2011-01-19,50238.46777000012,10628.902977406586
2011-01-20,50201.06538000012,10615.138982992285
2011-01-21,49803.6693500001,10640.759105691204
2011-01-22,49406.48439000007,10640.759105691204
2011-01-23,50448.272560000085,10640.759105691204
2011-01-24,50457.185970000086,10702.861556920017
2011-01-25,50342.53038000012,10705.681360208606
2011-01-26,49872.367210000106,10750.869046197093
2011-01-27,49515.84043000012,10774.99728195698
2011-01-28,49285.996910000096,10582.636357311238
2011-01-29,49371.720430000096,10582.636357311238
2011-01-30,49319.7168000001,10582.636357311238
2011-01-31,48974.63239000013,10663.726422049489
2011-02-01,48939.82589000014,10841.742390950849
2011-02-02,48141.46696000013,10812.225553956388
2011-02-03,64568.24050000012,10837.67969125731
2011-02-04,62848.37271000012,10868.93840069206
2011-02-05,62813.110970000125,10868.93840069206
2011-02-06,62555.30532000013,10868.93840069206
2011-02-07,62462.90913000015,10936.762443792792
2011-02-08,62463.54787000013,10982.530079561406
2011-02-09,65393.62156000013,10951.935328301432
2011-02-10,65526.487410000125,10960.143724533204
2011-02-11,65043.07028000017,11020.505306580288
2011-02-12,65064.185230000156,11020.505306580288
2011-02-13,65007.674890000184,11020.505306580288
2011-02-14,64996.53474000021,11046.78837590403
2011-02-15,64803.138890000206,11011.053002393612
2011-02-16,64327.16185000019,11079.9539482099
2011-02-17,64343.92041000022,11114.032469224632
2011-02-18,64204.835810000186,11135.423898540625
2011-02-19,64040.709680000175,11135.423898540625
2011-02-20,63716.850110000174,11135.423898540625
2011-02-21,63414.46468000019,11135.423898540625
2011-02-22,63179.70709000018,10906.829619316293
